6 10 11 
0 0 0 
0 0 0 
1 3 2 
0 3 1 
16 12 8 
0 0 0 
5 5 6 
1 3 0 
3 8 5 
19 14 18 
0 0 0 
1 0 0 
2 2 3 
0 3 0 
13 5 14 
16 11 19 
27 16 17 
0 0 1 
3 5 6 
0 0 1 
0 0 0 
3 3 1 
12 9 10 
4 1 9 
2 4 4 
3 0 0 
14 12 5 
12 19 17 
10 8 9 
3 5 6 
14 9 4 
8 14 3 
2 5 1 
6 7 6 
9 13 19 
12 7 15 
20 11 16 
7 3 6 
13 11 6 
53 35 41 
3 4 2 
13 18 20 
3 4 2 
11 2 9 
8 14 9 
5 0 2 
10 14 15 
7 6 5 
4 7 8 
0 0 0 
3 2 5 
0 0 1 
4 6 6 
25 26 18 
6 9 7 
7 13 11 
0 0 0 
1 0 0 
2 2 5 
5 4 5 
1 2 1 
3 3 2 
0 2 3 
4 7 6 
3 6 3 
5 13 4 
0 1 0 
13 2 1 
9 10 4 
5 3 5 
2 1 1 
9 9 8 
12 11 4 
2 5 10 
7 17 10 
14 14 8 
8 10 4 
10 9 7 
7 7 6 
4 8 16 
7 3 11 
12 10 7 
5 6 11 
0 0 0 
4 4 1 
8 4 5 
0 0 0 
4 4 3 
11 12 14 
0 0 0 
23 12 34 
17 26 22 
4 4 5 
9 6 4 
4 3 8 
6 18 15 
11 7 6 
0 1 0 
0 0 1 
6 7 4 
21 22 33 
0 0 0 
4 5 2 
3 15 11 
4 3 3 
0 0 0 
0 0 0 
0 0 0 
8 13 16 
8 8 5 
14 7 6 
21 18 18 
10 8 10 
6 14 7 
1 2 0 
16 24 13 
12 25 12 
0 0 1 
9 8 8 
0 1 0 
0 0 0 
6 8 10 
2 5 2 
5 4 6 
3 5 4 
5 1 1 
15 18 19 
7 9 8 
27 25 38 
5 6 5 
0 0 0 
0 1 2 
0 1 2 
14 14 8 
25 26 30 
5 11 12 
0 0 2 
3 5 4 
9 8 8 
8 8 11 
1 2 1 
0 0 0 
4 4 3 
4 7 3 
4 6 6 
12 6 6 
3 0 0 
5 7 3 
3 5 5 
6 6 3 
1 3 1 
3 4 7 
3 4 2 
0 0 0 
19 13 8 
1 2 0 
0 2 0 
7 7 17 
5 7 7 
0 0 0 
1 1 0 
1 0 0 
26 34 43 
3 3 2 
6 4 15 
0 0 0 
1 2 2 
5 3 1 
11 15 12 
5 6 11 
29 32 25 
1 0 0 
1 5 4 
0 3 3 
9 13 13 
5 7 3 
5 2 8 
1 0 1 
10 6 14 
0 0 0 
2 3 2 
12 5 9 
3 7 6 
22 18 12 
3 2 4 
7 9 4 
6 7 9 
19 14 13 
21 22 15 
7 13 12 
5 5 3 
10 7 6 
1 1 0 
0 0 0 
6 2 11 
0 0 0 
2 4 5 
5 2 2 
7 5 4 
1 1 1 
1 0 0 
18 27 25 
15 17 12 
19 18 23 
13 13 13 
0 0 0 
8 17 13 
5 5 1 
12 13 8 
0 1 0 
3 4 5 
9 16 13 
21 21 23 
9 12 8 
20 21 23 
3 11 6 
0 0 0 
0 0 0 
0 0 1 
6 6 9 
3 3 1 
0 0 0 
7 3 9 
6 2 1 
1 0 1 
3 2 4 
4 1 0 
5 8 10 
0 0 0 
2 0 1 
5 1 4 
8 7 5 
0 0 0 
2 1 4 
0 1 0 
0 0 0 
1 0 1 
8 13 16 
5 4 4 
4 2 3 
10 5 8 
0 0 0 
1 2 0 
0 0 0 
2 2 4 
2 0 1 
2 7 8 
0 1 0 
6 2 5 
4 4 3 
12 19 18 
0 0 0 
6 5 3 
0 1 2 
2 1 1 
15 6 9 
12 20 10 
1 0 0 
6 10 7 
3 3 2 
13 10 12 
9 3 5 
1 1 0 
3 3 5 
2 2 0 
35 26 26 
32 30 28 
12 12 12 
29 15 18 
11 11 8 
16 9 13 
18 17 38 
0 1 0 
9 8 3 
3 3 3 
13 7 9 
7 4 4 
0 0 0 
0 0 0 
26 25 11 
2 0 2 
3 3 3 
0 0 0 
2 1 1 
2 1 0 
0 0 0 
2 3 6 
0 0 0 
17 18 18 
5 6 2 
4 4 5 
18 23 24 
2 4 2 
14 7 13 
0 0 0 
1 4 2 
29 24 21 
4 3 3 
4 8 4 
8 5 6 
3 3 2 
4 4 3 
0 0 0 
7 1 2 
17 11 11 
1 5 6 
3 5 3 
17 15 21 
7 8 6 
3 5 1 
14 17 22 
5 5 7 
3 1 1 
3 6 3 
0 0 0 
1 0 3 
26 21 12 
7 6 2 
3 1 8 
0 0 0 
9 8 6 
8 10 13 
13 11 12 
5 2 5 
5 7 8 
13 18 18 
0 3 1 
0 1 1 
3 4 4 
0 0 0 
4 2 2 
7 7 4 
6 8 6 
12 4 6 
7 2 3 
8 2 3 
2 2 0 
1 0 0 
6 4 6 
0 0 0 
14 18 16 
9 8 12 
3 3 3 
0 0 0 
23 21 17 
8 2 5 
7 9 5 
0 0 0 
14 15 19 
6 5 6 
0 0 0 
4 5 8 
0 0 0 
3 5 2 
2 7 2 
20 10 13 
15 7 8 
14 9 17 
2 3 2 
