# BH Parameters: L=8,N=8,D=1,l=4,U=10.000000,t=1.000000,bin_size=10001 
#  beta            <S_2>              StdErr.
0.6000000000000000 0.0200071909005962 0.0002054348516935
6.0000000000000000 0.0457028450961427 0.0005153917243232
