288 411 0 0 0 
54 651 88 0 0 
0 996 18 0 0 
39 1149 120 0 0 
35 1606 0 0 0 
0 1895 147 0 0 
0 728 0 0 0 
11 1470 179 0 0 
22 957 148 0 0 
60 814 289 0 0 
36 1299 95 0 0 
44 1163 59 0 0 
0 165 0 0 0 
21 1446 625 0 0 
154 678 0 0 0 
102 954 26 0 0 
32 1609 168 0 0 
42 929 40 0 0 
0 142 33 0 0 
197 400 0 0 0 
0 733 182 0 0 
131 890 0 0 0 
176 574 23 0 0 
0 981 6 0 0 
49 888 67 0 0 
246 1525 0 0 0 
53 1427 0 0 0 
0 935 95 0 0 
0 240 0 0 0 
0 663 0 0 0 
75 1338 0 0 0 
179 986 94 0 0 
60 1214 0 0 0 
22 1308 71 0 0 
48 974 143 0 0 
2 771 0 0 0 
0 1115 15 0 0 
53 537 0 0 0 
5 246 0 0 0 
0 755 209 0 0 
35 431 111 0 0 
64 422 92 0 0 
21 2318 68 0 0 
87 1149 142 0 0 
38 725 0 0 0 
0 946 6 0 0 
67 976 0 0 0 
126 1100 26 0 0 
115 1738 306 0 0 
46 793 37 0 0 
261 1219 171 0 0 
268 739 16 0 0 
91 2155 47 0 0 
57 721 283 0 0 
257 845 143 0 0 
363 1639 3 0 0 
176 1123 118 0 0 
34 1037 127 0 0 
63 681 0 0 0 
0 890 164 0 0 
71 1506 302 0 0 
33 819 189 0 0 
3 260 65 0 0 
0 736 51 0 0 
68 987 0 0 0 
148 492 32 0 0 
24 655 0 0 0 
429 1050 433 0 0 
81 1026 0 0 0 
49 624 0 0 0 
169 652 0 0 0 
310 1898 0 0 0 
43 757 37 0 0 
102 1928 0 0 0 
0 888 0 0 0 
0 461 14 0 0 
93 814 50 0 0 
137 702 77 0 0 
0 682 0 0 0 
634 644 7 0 0 
0 230 0 0 0 
77 958 116 0 0 
0 985 199 0 0 
230 557 88 0 0 
0 1461 125 0 0 
176 907 126 0 0 
295 1179 157 0 0 
74 466 157 0 0 
0 1837 339 0 0 
3 1270 0 0 0 
0 683 22 0 0 
0 1324 42 0 0 
0 765 17 0 0 
296 1256 75 0 0 
113 1491 6 0 0 
42 1694 716 0 0 
115 0 0 0 0 
146 456 58 0 0 
72 836 47 0 0 
0 821 61 0 0 
0 314 15 0 0 
532 1105 124 0 0 
0 205 17 0 0 
58 1304 81 0 0 
16 631 172 0 0 
79 738 0 0 0 
140 1584 0 0 0 
0 1632 55 0 0 
375 1581 0 0 0 
0 970 0 0 0 
137 629 3 0 0 
435 928 0 0 0 
195 568 6 0 0 
117 1028 173 0 0 
0 384 176 0 0 
178 1321 78 0 0 
201 1419 75 0 0 
92 1411 0 0 0 
