30 65 15 0 0 0 
0 186 7 0 0 0 
0 30 0 0 0 0 
0 0 0 0 0 0 
0 12 10 0 0 0 
23 109 2 0 0 0 
5 15 0 0 0 0 
20 79 0 0 0 0 
12 130 0 0 0 0 
5 73 25 0 0 0 
