0.00000000000000000 1 0 0 -1 23 0 0 0.00000000000000000 1 0 0 -1 22 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.00000000000000000 1 1 1 -1 25 0 0 0.00000000000000000 1 1 1 -1 6 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.00000000000000000 0 2 2 -1 15 0 0 0.00000000000000000 1 2 2 -1 21 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.00000000000000000 2 3 3 -1 14 0 0 0.00000000000000000 1 3 3 -1 23 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.71867343135856354 1 3 2 8 9 0 0 0.97405538159956495 0 2 3 9 -1 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.97969182099461993 1 0 3 16 -1 0 0 0.97405538159956495 2 3 2 12 -1 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.78542496629673320 1 1 0 17 -1 0 0 0.18357192077608689 0 1 2 1 25 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.98101442504594305 1 2 3 11 -1 0 0 0.18357192077608689 1 2 1 21 16 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.67690585701342643 0 3 0 14 4 0 0 0.61870489916175675 2 2 3 17 9 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.97969182099461993 2 3 0 4 10 0 0 0.70452959003375049 1 2 3 8 4 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.98101442504594305 1 3 2 9 -1 0 0 0.44212877111382670 2 1 0 25 15 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.71867343135856354 0 2 3 15 7 0 0 0.49343543857486138 2 1 2 15 18 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.67690585701342643 2 0 3 18 13 0 0 0.70452959003375049 1 3 2 14 5 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.70011703918996437 1 0 1 12 16 0 0 0.44212877111382670 0 0 1 24 19 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.03218330620952827 1 3 2 3 8 0 0 0.61870489916175675 0 3 2 20 12 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.03218330620952827 1 2 3 2 11 0 0 0.45855778527966007 3 1 2 10 11 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.78542496629673320 2 0 1 13 5 0 0 0.45855778527966007 0 2 1 7 17 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.70011703918996437 2 1 0 19 6 0 0 0.49343543857486138 1 2 1 16 8 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.67212866175315467 1 0 1 21 12 0 0 0.55509105674878023 1 1 0 11 -1 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.67212866175315467 1 1 0 20 17 0 0 0.55509105674878023 1 0 1 13 -1 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.33815959302053289 2 1 0 22 19 0 0 0.19818905014023047 1 3 0 23 14 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.33815959302053289 0 0 1 24 18 0 0 0.11045770773806564 0 2 3 2 7 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.24328058222998536 1 1 0 25 20 0 0 0.19818905014023047 2 0 3 0 24 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.20355419135550001 0 0 1 0 24 0 0 0.11045770773806564 2 3 2 3 20 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.24328058222998536 1 0 1 23 21 0 0 0.28683336073932020 1 0 1 22 13 1 1 0.34418978927826749 0.11099844662562583 44473101 
0.20355419135550001 2 1 0 1 22 0 0 0.28683336073932020 1 1 0 6 10 1 1 0.34418978927826749 0.11099844662562583 44473101 
