0 11 5 23 2 0 
0 53 41 16 0 0 
0 1 11 0 0 0 
0 0 0 0 0 0 
0 0 12 10 0 0 
0 12 76 0 0 0 
0 0 19 0 0 0 
0 0 18 99 0 0 
0 20 72 131 0 0 
0 0 181 39 0 0 
