0.00000000000000000 2 0 0 -1 9 0 0 0.00000000000000000 0 0 0 -1 14 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.00000000000000000 0 1 1 -1 45 0 0 0.00000000000000000 1 1 1 -1 82 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.00000000000000000 1 2 2 -1 46 0 0 0.00000000000000000 1 2 2 -1 45 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.00000000000000000 1 3 3 -1 12 0 0 0.00000000000000000 2 3 3 -1 71 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.55302116070348240 1 2 3 5 54 0 0 2.51625695950285033 0 2 1 17 39 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.49578622357046542 0 2 3 20 4 0 0 4.37341701390583459 1 0 3 15 57 1 1 0.12024494316457651 0.03025867403486972 400000001 
2.70974123591364524 0 2 3 34 11 0 0 2.51625695950285033 2 1 2 85 65 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.55302116070348240 2 3 2 30 21 0 0 0.96851724065248301 0 3 2 43 34 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.89135496847320272 1 2 1 38 -1 0 0 3.84431823513233395 0 1 2 21 77 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.02439930613575613 1 0 1 0 23 0 0 3.58688842454721346 0 1 0 52 21 1 1 0.12024494316457651 0.03025867403486972 400000001 
2.01252567088487400 1 3 0 41 32 0 0 0.51686068796525952 1 1 2 35 72 1 1 0.12024494316457651 0.03025867403486972 400000001 
3.13521584056652269 1 2 3 6 16 0 0 1.00688518720619480 2 2 3 64 70 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.46394717987125167 2 3 2 3 30 0 0 3.48564187484469912 0 2 3 69 31 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.81972328677974549 1 0 1 33 39 0 0 0.50130264290991666 2 0 1 22 27 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.81972328677974549 1 1 0 31 19 0 0 0.02571318964595710 1 0 3 0 49 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.96616990823094540 0 1 0 29 -1 0 0 4.32855158612627289 2 0 3 40 5 1 1 0.12024494316457651 0.03025867403486972 400000001 
3.96483747498610262 2 2 1 11 37 0 0 2.67488627142097313 0 0 3 84 48 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.53242942972968166 0 0 3 22 36 0 0 1.99448230713432251 1 2 3 38 4 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.01211083573424609 1 1 2 55 31 0 0 0.89623925858400488 1 2 3 19 20 1 1 0.12024494316457651 0.03025867403486972 400000001 
4.89001935694443457 0 1 2 14 29 0 0 0.81022045877625093 0 2 3 61 18 1 1 0.12024494316457651 0.03025867403486972 400000001 
0.46394717987125167 1 2 3 46 5 0 0 0.96117590048106183 2 2 1 18 64 1 1 0.12024494316457651 0.03025867403486972 400000001 
