0.0000000000000000 0 0 0 -1 11 0 0 0.0000000000000000 0 0 0 -1 17 1 1 0.9053931179620860 0.0928066514167699 
0.0000000000000000 1 1 1 -1 25 0 0 0.0000000000000000 2 1 1 -1 18 1 1 0.9053931179620860 0.0928066514167699 
0.0000000000000000 1 2 2 -1 28 0 0 0.0000000000000000 1 2 2 -1 16 1 1 0.9053931179620860 0.0928066514167699 
0.0000000000000000 2 3 3 -1 7 0 0 0.0000000000000000 1 3 3 -1 9 1 1 0.9053931179620860 0.0928066514167699 
0.0728939506236971 0 3 0 7 8 0 0 0.5000000000000000 1 1 1 20 22 1 0 0.9053931179620860 0.0928066514167699 
0.0728939506236971 2 0 3 11 9 0 0 0.4532562939058318 1 0 3 6 21 1 1 0.9053931179620860 0.0928066514167699 
0.9892691434006137 2 3 2 27 -1 0 0 0.3569243337448202 2 0 1 17 5 1 1 0.9053931179620860 0.0928066514167699 
0.0418963094705741 1 3 0 3 4 0 0 0.4532562939058318 1 3 0 9 -1 1 1 0.9053931179620860 0.0928066514167699 
0.1789379662742269 1 3 0 4 15 0 0 0.3569243337448202 1 1 0 12 20 1 1 0.9053931179620860 0.0928066514167699 
0.1789379662742269 1 0 3 5 23 0 0 0.3450798198264179 0 3 0 3 7 1 1 0.9053931179620860 0.0928066514167699 
0.9892691434006137 0 2 3 26 -1 0 0 0.3340555352965558 1 2 1 14 23 1 1 0.9053931179620860 0.0928066514167699 
0.0418963094705741 1 0 3 0 5 0 0 0.1964001625369431 1 1 2 15 12 1 1 0.9053931179620860 0.0928066514167699 
0.7372041342842520 1 0 1 19 -1 0 0 0.3340555352965558 2 1 2 11 8 1 1 0.9053931179620860 0.0928066514167699 
0.4237889059369081 2 0 3 30 17 0 0 0.1348928822209433 1 2 1 16 14 1 1 0.9053931179620860 0.0928066514167699 
0.5106776719513010 0 3 0 16 27 0 0 0.1964001625369431 2 2 1 13 10 1 1 0.9053931179620860 0.0928066514167699 
0.4237889059369081 0 3 0 8 16 0 0 0.1348928822209433 2 1 2 18 11 1 1 0.9053931179620860 0.0928066514167699 
0.4993280556659211 1 3 0 15 14 0 0 0.0971368248124134 2 2 1 2 13 1 1 0.9053931179620860 0.0928066514167699 
0.4993280556659211 1 0 3 13 21 0 0 0.3450798198264179 1 0 3 0 6 1 1 0.9053931179620860 0.0928066514167699 
0.5684787527032141 3 1 0 20 24 0 0 0.0971368248124134 1 1 2 1 15 1 1 0.9053931179620860 0.0928066514167699 
0.5684787527032141 0 0 1 22 12 0 0 0.5000000000000000 1 0 0 21 -1 1 0 0.9053931179620860 0.0928066514167699 
0.5000000000000000 2 1 1 31 18 0 1 0.4876194884238417 2 1 0 8 4 1 1 0.9053931179620860 0.0928066514167699 
0.5000000000000000 0 0 0 17 22 0 1 0.4876194884238417 0 0 1 5 19 1 1 0.9053931179620860 0.0928066514167699 
0.5106776719513010 1 0 3 21 19 0 0 0.8093071076518128 0 1 2 4 25 1 1 0.9053931179620860 0.0928066514167699 
0.1899203472418343 2 0 1 9 30 0 0 0.8093071076518128 2 2 1 10 24 1 1 0.9053931179620860 0.0928066514167699 
0.7197065764758372 2 1 2 18 29 0 0 0.9081185798328002 1 2 1 23 -1 1 1 0.9053931179620860 0.0928066514167699 
0.1899203472418343 0 1 0 1 31 0 0 0.9081185798328002 1 1 2 22 -1 1 1 0.9053931179620860 0.0928066514167699 
0.9084926853424684 1 2 3 28 10 0 0 -1.0000000000000000 -1 -1 -1 -1 -1 -1 -1 0.9053931179620860 0.0928066514167699 
0.9084926853424684 1 3 2 14 6 0 0 -1.0000000000000000 -1 -1 -1 -1 -1 -1 -1 0.9053931179620860 0.0928066514167699 
0.7197065764758372 2 2 1 2 26 0 0 -1.0000000000000000 -1 -1 -1 -1 -1 -1 -1 0.9053931179620860 0.0928066514167699 
0.7372041342842520 1 1 0 24 -1 0 0 -1.0000000000000000 -1 -1 -1 -1 -1 -1 -1 0.9053931179620860 0.0928066514167699 
0.2701337658620963 1 0 1 23 13 0 0 -1.0000000000000000 -1 -1 -1 -1 -1 -1 -1 0.9053931179620860 0.0928066514167699 
0.2701337658620963 1 1 0 25 20 0 0 -1.0000000000000000 -1 -1 -1 -1 -1 -1 -1 0.9053931179620860 0.0928066514167699 
