0 0 55 516 150 5 
0 0 17 383 92 0 
0 0 19 50 13 0 
0 0 0 0 0 0 
0 0 0 33 11 0 
0 2 221 167 44 0 
0 2 20 38 4 0 
0 0 105 239 282 0 
0 0 88 578 185 61 
0 0 25 332 155 0 
