23 73 22 0 0 0 
0 156 6 0 0 0 
0 32 0 0 0 0 
0 3 0 0 0 0 
0 6 4 0 0 0 
22 84 1 0 0 0 
6 13 0 0 0 0 
29 92 2 0 0 0 
8 118 0 0 0 0 
11 41 17 0 0 0 
