0.00000000000000000 1 0 0 -1 13 0 0 0.00000000000000000 1 0 0 -1 22 1 1 0.43012141177898866 0.11091155126183942 
0.00000000000000000 2 1 1 -1 5 0 0 0.00000000000000000 0 1 1 -1 21 1 1 0.43012141177898866 0.11091155126183942 
0.00000000000000000 0 2 2 -1 20 0 0 0.00000000000000000 2 2 2 -1 27 1 1 0.43012141177898866 0.11091155126183942 
0.00000000000000000 1 3 3 -1 18 0 0 0.00000000000000000 1 3 3 -1 24 1 1 0.43012141177898866 0.11091155126183942 
0.34591441108224025 1 0 3 15 22 0 0 0.66555410639429369 1 3 2 13 6 1 1 0.43012141177898866 0.11091155126183942 
0.14913110912144598 1 1 0 1 10 0 0 0.54331433790045369 0 0 1 30 15 1 1 0.43012141177898866 0.11091155126183942 
0.96565271376385331 3 0 1 9 -1 0 0 0.94140065064780498 2 3 0 4 17 1 1 0.43012141177898866 0.11091155126183942 
0.96565271376385331 0 1 0 14 -1 0 0 0.54331433790045369 1 1 0 18 14 1 1 0.43012141177898866 0.11091155126183942 
0.51293066823213385 0 3 0 17 -1 0 0 0.63578852801320396 2 0 3 15 10 1 1 0.43012141177898866 0.11091155126183942 
0.51293066823213385 2 0 3 22 6 0 0 0.66555410639429369 1 2 3 11 28 1 1 0.43012141177898866 0.11091155126183942 
0.15498489605289362 2 1 0 5 11 0 0 0.94140065064780498 1 0 3 8 16 1 1 0.43012141177898866 0.11091155126183942 
0.27258537469956928 1 1 2 10 21 0 0 0.56113380685579528 0 2 3 20 9 1 1 0.43012141177898866 0.11091155126183942 
0.57537029347199864 1 2 1 16 -1 0 0 0.56113380685579528 3 3 2 23 13 1 1 0.43012141177898866 0.11091155126183942 
0.14913110912144598 2 0 1 0 19 0 0 0.63578852801320396 2 3 0 12 4 1 1 0.43012141177898866 0.11091155126183942 
0.57537029347199864 1 1 2 21 7 0 0 0.54915027760400681 0 1 0 7 29 1 1 0.43012141177898866 0.11091155126183942 
0.28468165029202130 2 0 1 19 4 0 0 0.54915027760400681 1 0 1 5 8 1 1 0.43012141177898866 0.11091155126183942 
0.41371338832915311 2 2 3 20 12 0 0 0.96394350936570916 0 0 3 10 -1 1 1 0.43012141177898866 0.11091155126183942 
0.41371338832915311 1 3 2 18 8 0 0 0.96394350936570916 3 3 0 6 -1 1 1 0.43012141177898866 0.11091155126183942 
0.34591441108224025 2 3 0 3 17 0 0 0.39585961281348642 0 1 2 21 7 1 1 0.43012141177898866 0.11091155126183942 
0.15498489605289362 1 0 1 13 15 0 0 0.28465454075819918 0 2 1 27 20 1 1 0.43012141177898866 0.11091155126183942 
0.27258537469956928 1 2 1 2 16 0 0 0.39585961281348642 1 2 1 19 11 1 1 0.43012141177898866 0.11091155126183942 
0.28468165029202130 0 1 0 11 14 0 0 0.28465454075819918 1 1 2 1 18 1 1 0.43012141177898866 0.11091155126183942 
0.50000000000000000 1 0 0 4 9 0 1 0.03931003458333644 0 0 3 0 26 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.33728200992086799 2 3 0 25 12 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.03931003458333644 2 3 0 3 25 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.22008784694174949 3 3 2 24 23 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.33728200992086799 1 0 3 22 30 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.22008784694174949 1 2 3 2 19 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.84668738189658566 0 2 1 9 -1 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.84668738189658566 1 1 2 14 -1 1 1 0.43012141177898866 0.11091155126183942 
-1.00000000000000000 -1 -1 -1 -1 -1 -1 -1 0.50000000000000000 1 0 0 26 5 1 0 0.43012141177898866 0.11091155126183942 
