0 26 53 34 2 0 
0 41 35 27 0 0 
0 1 29 0 0 0 
0 0 3 0 0 0 
0 0 84 5 0 0 
0 9 40 12 0 0 
0 0 15 0 0 0 
0 0 76 0 0 0 
0 5 80 20 0 0 
0 7 76 0 0 0 
