1214 699 1000 
1557 793 1000 
1424 1014 1000 
3776 1308 1000 
4342 1641 1000 
3064 2042 1000 
1150 728 1000 
3690 1660 1000 
2429 1127 1000 
4088 1163 1000 
3261 1430 1000 
2066 1266 1000 
193 165 1000 
5173 2092 1000 
1275 832 1000 
2329 1082 1000 
4953 1809 1000 
3060 1011 1000 
1667 175 1000 
1108 597 1000 
2377 915 1000 
1614 1021 1000 
1324 773 1000 
2497 987 1000 
1446 1004 1000 
2700 1771 1000 
3020 1480 1000 
2085 1030 1000 
505 240 1000 
971 663 1000 
2462 1413 1000 
2469 1259 1000 
2337 1274 1000 
3237 1401 1000 
2859 1165 1000 
1051 773 1000 
1222 1130 1000 
1276 590 1000 
979 251 1000 
1784 964 1000 
938 577 1000 
925 578 1000 
5061 2407 1000 
3603 1378 1000 
993 763 1000 
1703 952 1000 
1390 1043 1000 
2212 1252 1000 
3557 2159 1000 
2348 876 1000 
3948 1651 1000 
2134 1023 1000 
3290 2293 1000 
2207 1061 1000 
2240 1245 1000 
4489 2005 1000 
4769 1417 1000 
2006 1198 1000 
1452 744 1000 
1304 1054 1000 
4883 1879 1000 
2618 1041 1000 
374 328 1000 
812 787 1000 
2308 1055 1000 
2424 672 1000 
1568 679 1000 
3502 1912 1000 
2802 1107 1000 
1687 673 1000 
2260 821 1000 
4673 2208 1000 
2822 837 1000 
3179 2030 1000 
1356 888 1000 
463 475 1000 
1755 957 1000 
2874 916 1000 
1142 682 1000 
2424 1285 1000 
328 230 1000 
3015 1151 1000 
1738 1184 1000 
3543 875 1000 
5432 1586 1000 
1464 1209 1000 
4681 1631 1000 
1031 697 1000 
2568 2176 1000 
1948 1273 1000 
953 705 1000 
3945 1366 1000 
1741 782 1000 
7189 1627 1000 
4155 1610 1000 
5225 2452 1000 
356 115 1000 
1022 660 1000 
1973 955 1000 
1484 882 1000 
868 329 1000 
4058 1761 1000 
605 222 1000 
4590 1443 1000 
1942 819 1000 
1220 817 1000 
2436 1724 1000 
3214 1687 1000 
3186 1956 1000 
1993 970 1000 
1574 769 1000 
2213 1363 1000 
1366 769 1000 
4089 1318 1000 
1587 560 1000 
2806 1577 1000 
3076 1695 1000 
2616 1503 1000 
1363 756 1000 
3428 892 1000 
1982 1141 1000 
3857 1720 1000 
1620 745 1000 
3662 1555 1000 
1909 926 1000 
1467 1013 1000 
1067 526 1000 
3066 961 1000 
1282 1040 1000 
0 0 1000 
2250 1335 1000 
3507 1486 1000 
1000 297 1000 
817 556 1000 
1874 1139 1000 
2829 1227 1000 
1432 1191 1000 
2674 942 1000 
836 692 1000 
2150 1257 1000 
1569 572 1000 
2206 1250 1000 
626 563 1000 
1228 580 1000 
1236 1092 1000 
1557 280 1000 
2588 1416 1000 
1011 773 1000 
5452 1331 1000 
3534 1211 1000 
2353 1138 1000 
1226 624 1000 
1294 779 1000 
1850 912 1000 
2064 1279 1000 
3861 1342 1000 
4660 1905 1000 
2504 1166 1000 
3498 1457 1000 
2625 1406 1000 
4733 1644 1000 
1017 727 1000 
2205 1580 1000 
629 229 1000 
2571 1213 1000 
1710 858 1000 
3818 2048 1000 
2429 1161 1000 
2317 1129 1000 
2904 1329 1000 
3083 879 1000 
2470 1354 1000 
3087 1365 1000 
2820 1073 1000 
1514 1196 1000 
2633 1688 1000 
4602 1435 1000 
3163 1896 1000 
1056 830 1000 
3039 1615 1000 
1268 921 1000 
1962 942 1000 
2389 1672 1000 
1413 216 1000 
1844 1413 1000 
1665 880 1000 
5859 1426 1000 
1165 591 1000 
2994 764 1000 
958 248 1000 
1460 978 1000 
3040 1812 1000 
1032 681 1000 
2561 1709 1000 
2978 1425 1000 
2876 1251 1000 
4321 1602 1000 
5341 1973 1000 
647 344 1000 
1437 800 1000 
1383 795 1000 
4347 1085 1000 
3899 1613 1000 
3575 1462 1000 
3809 1397 1000 
2896 1373 1000 
1696 905 1000 
2928 1223 1000 
4579 1723 1000 
1875 871 1000 
3123 2118 1000 
2140 1334 1000 
3708 1234 1000 
2492 1868 1000 
3263 1727 1000 
2063 1208 1000 
3485 1456 1000 
867 656 1000 
2824 1379 1000 
2252 1306 1000 
3020 1185 1000 
835 382 1000 
337 322 1000 
1325 328 1000 
2040 1400 1000 
3891 1970 1000 
1014 874 1000 
2948 648 1000 
1752 721 1000 
2859 1603 1000 
4746 1609 1000 
4289 2129 1000 
3434 1005 1000 
2792 1190 1000 
1951 1155 1000 
2568 1300 1000 
2481 739 1000 
1421 739 1000 
3758 1248 1000 
916 504 1000 
2065 672 1000 
2166 796 1000 
1677 1171 1000 
753 377 1000 
1909 894 1000 
1561 975 1000 
552 342 1000 
2485 1355 1000 
3021 1228 1000 
1987 1427 1000 
2438 1131 1000 
1441 797 1000 
3046 1354 1000 
2627 431 1000 
666 192 1000 
3573 1754 1000 
3082 1077 1000 
1786 884 1000 
1076 269 1000 
2579 1013 1000 
2757 1645 1000 
3089 1586 1000 
1140 769 1000 
3197 622 1000 
975 544 1000 
2828 1567 1000 
4230 1990 1000 
3926 1227 1000 
2849 1536 1000 
1542 1249 1000 
4781 1516 1000 
3144 1113 1000 
2394 1431 1000 
3265 1395 1000 
2023 1175 1000 
3997 1809 1000 
3494 1256 1000 
2829 1315 1000 
3200 2226 1000 
2135 1121 1000 
3084 1528 1000 
1744 788 1000 
1153 653 1000 
353 384 1000 
5606 1747 1000 
2442 1408 1000 
2002 1138 1000 
1210 411 1000 
1531 1316 1000 
2665 1015 1000 
4308 2192 1000 
5379 2646 1000 
3485 1701 1000 
809 387 1000 
1838 716 1000 
1400 1235 1000 
1604 1048 1000 
0 0 1000 
3643 1196 1000 
2949 1517 1000 
1693 891 1000 
3953 2072 1000 
1475 842 1000 
2886 1024 1000 
3188 1899 1000 
1816 1360 1000 
548 300 1000 
3404 1482 1000 
3378 1617 1000 
2600 1432 1000 
3307 1210 1000 
1601 967 1000 
3251 1516 1000 
1439 663 1000 
2279 831 1000 
2626 905 1000 
2921 1297 1000 
2244 1227 1000 
581 427 1000 
1380 898 1000 
2604 1298 1000 
4548 2040 1000 
837 555 1000 
516 517 1000 
2247 748 1000 
3580 2301 1000 
4752 1732 1000 
1680 641 1000 
1593 1368 1000 
1734 808 1000 
0 0 1000 
1773 874 1000 
1138 609 1000 
1884 1512 1000 
2074 1268 1000 
1855 1359 1000 
2172 1120 1000 
2144 948 1000 
2287 807 1000 
1244 606 1000 
2233 930 1000 
1887 703 1000 
2317 815 1000 
3957 1458 1000 
953 592 1000 
4086 1593 1000 
1615 371 1000 
3075 1440 1000 
2938 1428 1000 
2791 1231 1000 
1590 1255 1000 
3501 1185 1000 
2930 1315 1000 
1005 412 1000 
0 0 1000 
2429 1519 1000 
2801 1486 1000 
3458 1822 1000 
2834 1297 1000 
1951 1262 1000 
758 624 1000 
3864 1676 1000 
2072 990 1000 
1578 619 1000 
645 572 1000 
1084 639 1000 
2446 1642 1000 
3516 1615 1000 
1953 785 1000 
1556 799 1000 
1605 894 1000 
3948 1488 1000 
2141 1365 1000 
3558 1669 1000 
2095 1127 1000 
1502 688 1000 
2043 1039 1000 
4177 2084 1000 
2887 1162 1000 
