0 1319 6462 1730 0 
0 999 8425 887 17 
0 1141 8260 915 0 
0 413 7013 400 0 
0 1284 9227 519 0 
0 969 7675 1063 0 
0 1122 9012 403 0 
0 770 8118 972 0 
0 1486 6668 436 0 
0 307 6136 198 0 
0 484 7399 1452 0 
0 396 7296 1162 0 
0 708 7579 1474 0 
26 672 9324 633 0 
0 1300 11030 366 0 
0 1024 10142 1638 0 
0 1362 8202 795 0 
0 711 9282 1562 0 
0 857 10185 458 0 
0 1677 10000 1551 0 
0 763 7058 930 0 
0 607 8731 841 0 
0 535 6568 864 0 
0 1489 9655 533 0 
0 1493 6971 562 0 
0 1206 8968 425 0 
0 1534 6947 435 0 
0 926 7211 1048 0 
0 1670 8811 848 0 
0 869 9302 605 0 
0 477 6763 1167 0 
0 1297 7586 1349 0 
0 490 11491 648 0 
0 1256 9970 1000 0 
0 1573 9908 507 0 
0 331 7474 505 0 
0 144 8855 1220 0 
0 509 8976 800 0 
0 1105 9180 803 0 
0 985 8999 930 0 
0 1967 9458 611 0 
0 832 8988 1388 0 
0 808 7935 588 0 
0 843 7695 659 0 
0 986 8953 1360 0 
0 928 8069 711 0 
0 700 9715 1347 0 
0 507 7285 928 0 
0 527 8881 919 0 
0 414 7243 588 0 
1 845 8809 1590 0 
0 320 10633 1046 0 
0 721 8517 805 0 
5 550 9672 708 0 
0 1069 8894 1365 0 
0 1189 9803 285 0 
0 766 6684 1310 0 
0 765 6741 1625 0 
0 766 5940 732 0 
0 345 8346 406 0 
0 816 8883 1546 0 
0 357 8176 1402 0 
0 894 6878 778 0 
0 1101 10337 596 0 
0 917 9668 540 0 
0 1158 9493 610 27 
0 685 8015 1289 0 
0 459 6818 1048 0 
0 1268 9499 1000 0 
0 629 10983 585 0 
0 867 8635 674 0 
0 1458 7624 447 0 
0 603 8585 723 0 
0 1615 8194 1099 0 
0 690 10020 2231 0 
0 932 7953 860 0 
83 1131 9648 679 0 
9 1064 10764 610 0 
0 914 8402 1204 0 
0 974 8329 2074 6 
0 623 8709 1019 0 
0 472 7329 806 0 
0 295 5730 316 0 
44 2163 9703 935 0 
0 1909 8696 884 0 
0 817 5188 1130 0 
0 795 6564 1168 0 
0 172 7792 864 0 
3 361 5464 467 0 
0 2317 8718 172 0 
0 1127 6890 303 0 
0 153 7493 949 0 
53 587 8983 1911 0 
0 558 10330 1045 0 
0 1446 7937 385 0 
0 952 11082 1215 0 
0 894 10183 375 0 
0 974 9068 360 0 
0 588 7766 917 0 
0 617 7292 229 0 
0 1433 7480 581 0 
0 1612 10149 1085 0 
0 1103 8092 134 0 
0 1365 7874 828 0 
0 1190 7095 921 0 
0 1145 9546 742 0 
0 627 6745 324 0 
0 1165 8030 134 0 
0 865 6732 1244 0 
0 901 9412 942 0 
0 1943 8109 361 0 
0 813 8358 1228 0 
0 966 8706 705 0 
0 772 5069 1174 0 
0 1322 7285 748 0 
0 472 7543 751 0 
0 1207 8874 559 0 
0 1161 6731 539 0 
0 533 9242 832 0 
0 633 7264 337 0 
0 883 7604 299 0 
0 312 6082 859 0 
0 709 10855 1369 0 
46 942 6078 657 0 
0 629 6820 427 1 
0 1660 6902 758 0 
0 692 10801 858 0 
41 796 8448 483 0 
0 677 9388 1155 0 
0 916 8214 535 0 
0 982 9705 1113 0 
0 351 8163 547 0 
0 511 6176 461 0 
0 400 8828 499 0 
0 1271 7224 716 0 
0 780 8796 1301 0 
0 515 10200 1225 0 
0 665 8279 1396 0 
0 632 10047 1132 0 
0 1011 7463 1120 0 
0 1740 9904 1987 0 
0 1006 9386 727 470 
