0 106 307 287 26 0 
0 242 188 62 0 0 
0 31 51 0 0 0 
0 0 0 0 0 0 
0 0 24 20 0 0 
0 138 273 23 0 0 
5 13 46 0 0 0 
0 86 147 393 0 0 
0 98 356 453 5 0 
0 17 398 97 0 0 
