0 0 0 215 16 0 
0 0 1 145 4 0 
0 0 0 22 0 0 
0 0 0 0 0 0 
0 0 0 11 0 0 
0 0 86 37 0 0 
0 0 5 15 0 0 
0 0 0 60 42 0 
0 0 22 181 4 0 
0 0 0 80 4 0 
