20 292 140 0 0 
279 563 188 190 0 
34 325 61 0 0 
30 369 15 0 0 
391 897 240 0 0 
33 383 164 0 0 
31 603 156 0 0 
168 208 26 0 0 
139 273 0 0 0 
220 275 71 0 0 
58 67 71 0 0 
10 358 14 0 0 
124 407 137 0 0 
158 622 166 0 0 
68 224 207 15 0 
69 467 256 0 0 
0 4 0 0 0 
75 125 14 0 0 
24 266 64 0 0 
4 180 8 20 0 
138 465 43 0 0 
67 266 89 0 0 
6 217 49 0 0 
0 0 0 0 0 
18 298 30 0 0 
0 0 0 0 0 
0 0 0 0 0 
0 0 0 0 0 
0 306 0 0 0 
126 438 144 0 0 
7 155 34 0 0 
144 251 79 0 0 
79 372 55 0 0 
36 131 7 0 0 
87 631 444 0 0 
12 416 96 0 0 
197 362 53 0 0 
102 211 181 0 0 
170 299 131 0 0 
4 182 0 0 0 
69 400 47 0 0 
0 0 0 0 0 
0 26 0 0 0 
84 173 81 0 0 
70 114 90 0 0 
10 124 58 0 0 
55 243 20 0 0 
114 437 117 0 0 
46 275 41 0 0 
183 602 153 0 0 
302 785 177 0 0 
4 53 3 0 0 
87 222 52 5 0 
114 289 139 0 0 
24 220 22 0 0 
159 415 233 69 0 
53 175 22 0 0 
0 0 0 0 0 
302 628 212 0 0 
569 820 137 0 0 
86 351 147 0 0 
63 311 252 0 0 
61 318 23 0 0 
128 150 76 0 0 
0 66 84 0 0 
394 246 358 0 0 
0 8 8 0 0 
0 0 0 0 0 
21 103 0 0 0 
89 303 90 0 0 
73 538 251 0 0 
577 763 364 0 0 
61 193 16 0 0 
145 183 18 0 0 
108 773 163 10 0 
3 55 0 0 0 
10 163 3 0 0 
393 336 63 0 0 
109 233 0 0 0 
0 36 0 0 0 
11 328 19 0 0 
0 149 25 0 0 
47 530 227 24 0 
14 236 26 0 0 
38 147 1 0 0 
30 146 88 0 0 
6 88 2 0 0 
38 393 115 0 0 
90 306 20 0 0 
25 370 73 0 0 
241 377 133 21 0 
72 155 243 0 0 
123 490 73 0 0 
95 539 250 0 0 
133 489 74 0 0 
0 0 0 0 0 
33 133 62 0 0 
90 90 2 0 0 
51 190 43 0 0 
25 149 14 0 0 
