0.00000000000000000 0 0 0 -1 6 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.00000000000000000 2 1 1 -1 16 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.00000000000000000 0 2 2 -1 17 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.00000000000000000 2 3 3 -1 7 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.59191122298155674 0 0 1 9 15 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.27630003485017146 2 0 3 6 9 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.26523618241651892 1 0 1 0 5 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.27630003485017146 1 3 0 3 14 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.59191122298155674 2 1 0 11 -1 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.34907266657776193 1 0 1 5 4 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.26523618241651892 0 1 0 16 11 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.34907266657776193 1 1 0 10 8 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.98508108183949727 0 2 3 17 -1 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.98508108183949727 1 3 2 14 -1 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.73960855544173532 0 3 0 7 13 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.73960855544173532 1 0 3 4 -1 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.14566010063862733 1 1 2 1 10 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
0.14566010063862733 1 2 1 2 12 0 0 0.34418978927826749 0.11099844662562583 40005601 3.99999999999990230 
