0 48 96 
0 23 124 
0 31 147 
0 5 106 
0 4 197 
0 13 163 
0 40 95 
0 2 214 
0 25 162 
0 11 215 
0 7 266 
0 2 171 
0 36 122 
0 36 65 
0 29 264 
0 26 195 
0 32 191 
0 18 143 
0 10 128 
0 15 225 
0 36 135 
0 11 207 
0 19 159 
0 19 122 
0 31 206 
0 15 245 
0 14 168 
0 25 209 
0 43 151 
0 36 144 
0 6 199 
0 27 87 
0 70 142 
0 10 151 
0 3 116 
0 42 145 
0 98 178 
0 19 134 
0 23 305 
0 30 124 
0 4 194 
0 18 177 
0 16 226 
0 37 174 
0 16 144 
0 1 165 
0 34 200 
0 9 198 
0 13 123 
