0 13 26 
0 45 157 
0 0 186 
0 8 170 
0 31 119 
0 25 61 
0 9 44 
0 5 88 
0 18 67 
0 11 128 
0 54 71 
0 22 101 
0 48 119 
0 25 107 
0 8 80 
0 11 131 
0 21 104 
0 34 107 
0 50 54 
0 39 64 
0 33 89 
0 18 84 
0 38 95 
0 75 45 
0 21 153 
0 22 74 
0 26 83 
0 11 42 
0 13 109 
0 20 182 
0 43 62 
0 25 46 
0 51 62 
0 9 21 
0 91 61 
0 48 89 
0 20 95 
0 37 162 
0 21 58 
0 13 49 
0 4 156 
0 30 80 
0 27 49 
0 5 130 
0 46 72 
0 14 27 
0 10 116 
0 41 73 
0 9 98 
0 4 100 
0 49 68 
0 24 123 
0 46 114 
0 22 38 
0 8 139 
0 41 208 
0 30 74 
0 32 46 
0 5 65 
0 29 101 
0 71 136 
0 25 46 
0 41 47 
0 25 81 
0 16 55 
0 18 75 
0 41 120 
0 35 131 
0 11 27 
0 4 168 
0 50 220 
0 20 80 
0 33 91 
0 9 97 
0 20 130 
0 27 77 
0 50 34 
0 36 85 
0 10 133 
0 31 228 
0 51 73 
0 27 68 
0 0 185 
0 39 79 
0 33 55 
0 24 25 
0 6 79 
0 6 120 
0 1 145 
0 9 115 
0 29 69 
0 12 54 
0 10 103 
0 14 65 
0 19 73 
0 21 39 
0 34 67 
0 9 124 
0 21 34 
0 17 106 
0 48 53 
0 44 23 
0 36 111 
0 30 103 
0 31 136 
0 30 21 
0 18 58 
0 31 57 
0 18 94 
0 0 62 
0 5 171 
0 47 190 
0 55 108 
0 29 43 
0 16 37 
0 3 68 
0 33 143 
0 34 107 
0 17 84 
0 20 92 
0 7 71 
0 4 100 
0 30 88 
0 6 93 
0 8 67 
0 49 88 
0 17 86 
0 43 51 
0 9 116 
0 18 42 
0 45 54 
0 6 33 
0 38 33 
0 19 63 
0 8 58 
0 10 47 
0 59 53 
0 45 69 
0 6 225 
0 16 94 
0 5 79 
0 8 91 
0 12 45 
0 28 143 
0 30 52 
0 1 80 
0 22 102 
0 26 62 
0 94 118 
0 69 30 
0 21 117 
0 41 121 
0 29 62 
0 36 51 
0 40 47 
0 51 54 
0 55 86 
0 78 100 
0 46 47 
0 21 83 
0 22 87 
0 27 56 
0 8 73 
0 38 130 
0 31 69 
0 27 130 
0 11 111 
0 20 220 
0 16 114 
0 49 122 
0 29 76 
0 42 148 
0 13 79 
0 14 57 
0 28 56 
0 27 95 
0 40 58 
0 23 84 
0 26 82 
0 2 54 
0 27 45 
0 12 97 
0 50 43 
0 30 61 
0 30 72 
0 28 42 
0 10 58 
0 110 186 
0 45 98 
0 41 79 
0 27 81 
0 8 158 
0 48 142 
0 30 102 
0 23 164 
0 28 70 
0 30 114 
0 37 180 
0 22 93 
0 22 110 
0 3 29 
0 9 98 
0 22 59 
0 8 120 
0 25 29 
0 25 88 
0 9 69 
0 33 119 
0 18 177 
0 34 64 
0 14 136 
0 20 139 
0 30 182 
0 55 50 
0 38 25 
0 37 197 
0 51 57 
0 51 316 
0 22 72 
0 17 18 
0 49 46 
0 25 126 
0 17 34 
0 14 89 
0 25 29 
0 48 98 
0 15 140 
0 21 45 
0 48 110 
0 33 49 
0 33 115 
0 12 44 
0 15 85 
0 19 149 
0 1 18 
0 33 91 
0 9 110 
0 14 70 
0 34 62 
0 46 122 
0 20 108 
0 16 73 
0 21 49 
0 39 120 
0 39 94 
0 79 87 
0 41 101 
0 30 94 
0 19 126 
0 7 37 
0 4 122 
0 6 59 
0 27 111 
0 33 60 
0 23 62 
0 9 67 
0 17 70 
0 45 85 
0 22 36 
0 51 52 
0 13 94 
0 14 37 
0 8 160 
0 48 42 
0 24 88 
0 14 83 
0 51 70 
0 1 37 
0 18 76 
0 33 50 
0 25 106 
0 10 42 
0 35 156 
0 21 100 
0 59 63 
0 44 38 
0 23 89 
0 49 91 
0 17 119 
0 37 83 
0 15 67 
0 32 28 
0 5 47 
0 16 41 
0 20 62 
0 63 91 
0 43 71 
0 36 234 
0 52 87 
0 8 114 
0 7 105 
0 44 32 
0 11 58 
0 22 55 
0 20 103 
0 7 89 
0 18 76 
0 24 103 
0 30 61 
0 31 74 
0 15 52 
0 3 104 
0 46 118 
0 39 75 
0 25 111 
0 43 39 
0 50 89 
0 28 73 
0 32 87 
0 40 127 
0 4 114 
0 54 57 
0 13 88 
0 33 37 
0 12 185 
0 18 106 
0 20 52 
0 14 88 
0 25 139 
0 41 142 
0 42 65 
0 10 195 
0 28 223 
0 27 76 
0 30 214 
0 24 82 
0 31 147 
0 34 163 
0 23 72 
0 31 50 
0 10 153 
0 37 84 
0 13 89 
0 59 21 
0 59 56 
0 18 108 
0 11 44 
0 22 138 
0 29 144 
0 10 67 
0 41 145 
0 24 253 
0 15 78 
0 32 61 
0 22 130 
0 66 111 
0 60 80 
0 24 75 
0 49 65 
0 18 94 
0 5 86 
0 14 72 
0 42 52 
0 2 100 
0 35 57 
0 40 129 
0 11 156 
0 22 154 
0 27 78 
0 17 108 
0 15 72 
0 50 81 
0 16 99 
0 9 32 
0 17 90 
0 15 190 
0 43 114 
0 31 40 
0 22 105 
0 36 29 
0 40 126 
0 35 80 
0 43 56 
0 21 108 
0 35 128 
0 39 80 
0 23 177 
0 46 137 
0 40 69 
0 43 64 
0 11 78 
0 51 77 
0 9 130 
0 60 54 
0 37 145 
0 39 99 
0 10 71 
0 31 104 
0 44 78 
0 11 163 
0 57 45 
0 10 142 
0 58 62 
0 6 86 
0 29 167 
0 43 51 
0 42 84 
0 24 50 
0 34 44 
0 27 110 
0 58 67 
0 28 47 
0 21 143 
0 6 75 
0 43 92 
0 76 65 
0 41 82 
0 9 71 
0 13 72 
0 38 142 
0 34 110 
0 42 94 
0 2 78 
0 21 74 
0 11 99 
0 46 126 
0 40 50 
0 53 47 
0 16 137 
0 37 153 
0 33 127 
0 26 81 
0 33 94 
0 31 170 
0 39 59 
0 32 89 
0 58 46 
0 41 82 
0 22 148 
0 37 88 
0 24 99 
0 30 152 
0 38 50 
0 20 34 
0 44 128 
0 12 167 
0 12 32 
0 46 78 
0 25 29 
0 36 97 
0 22 138 
0 25 111 
0 15 68 
0 49 48 
0 13 52 
0 21 55 
0 23 65 
0 4 34 
0 49 74 
0 23 23 
0 38 97 
0 16 28 
0 18 94 
0 61 71 
0 36 117 
0 15 79 
0 36 35 
0 21 129 
0 13 113 
0 10 52 
0 13 80 
0 28 115 
0 16 86 
0 15 149 
0 14 56 
0 21 123 
0 12 59 
0 3 98 
0 39 170 
0 55 125 
0 27 95 
0 0 147 
0 2 134 
0 20 92 
0 50 47 
0 34 57 
0 6 159 
0 45 32 
0 24 68 
0 5 39 
0 12 98 
0 58 22 
0 20 94 
0 19 83 
0 30 40 
0 41 84 
0 12 138 
0 19 141 
0 23 86 
0 36 28 
0 17 71 
0 110 99 
0 38 30 
0 13 90 
0 20 179 
0 26 49 
0 32 145 
0 74 14 
0 16 48 
0 12 67 
0 19 127 
0 12 58 
0 15 153 
0 25 132 
0 14 63 
0 18 68 
0 48 114 
0 39 129 
0 8 16 
0 65 98 
0 14 87 
0 33 103 
0 34 113 
0 34 117 
0 10 177 
0 31 80 
0 15 157 
0 19 144 
0 10 73 
0 37 97 
0 28 86 
0 41 144 
0 35 52 
0 84 101 
0 27 55 
0 31 74 
0 9 67 
0 21 68 
0 12 119 
0 13 96 
0 22 40 
0 36 63 
0 43 82 
0 33 47 
0 22 42 
0 34 74 
0 10 21 
0 1 92 
0 44 149 
0 14 56 
0 11 57 
0 21 71 
0 17 50 
0 30 45 
0 32 170 
0 43 124 
0 8 192 
0 31 112 
0 33 94 
0 17 103 
0 59 164 
0 37 64 
0 19 97 
0 35 14 
0 42 32 
0 21 125 
0 50 77 
0 21 82 
0 63 56 
0 16 105 
0 11 52 
0 17 79 
0 16 26 
0 31 109 
0 33 93 
0 8 47 
0 58 90 
0 16 68 
0 19 45 
0 9 135 
0 3 85 
0 11 74 
0 40 104 
0 60 106 
0 16 116 
0 31 44 
0 23 60 
0 35 51 
0 17 120 
0 53 131 
0 19 105 
0 21 89 
0 17 122 
0 17 110 
0 15 61 
0 6 180 
0 31 127 
0 64 53 
0 43 82 
0 31 79 
0 21 40 
0 15 110 
0 43 83 
0 23 142 
0 16 56 
0 10 101 
0 16 50 
0 78 62 
0 5 151 
0 6 64 
0 26 80 
0 13 70 
