9 14 
8 15 
18 6 
27 5 
21 20 
15 26 
22 16 
18 11 
10 14 
23 8 
6 28 
12 23 
12 21 
13 10 
17 23 
5 15 
18 16 
12 21 
16 11 
18 11 
18 22 
9 27 
22 16 
26 13 
2 16 
11 12 
6 27 
16 16 
23 13 
11 36 
5 14 
21 3 
24 24 
10 13 
30 14 
21 15 
14 16 
11 18 
20 12 
11 10 
15 22 
20 16 
9 22 
25 18 
20 27 
19 14 
17 17 
24 20 
33 13 
20 17 
14 19 
24 11 
20 19 
15 15 
21 11 
1 22 
11 21 
13 9 
40 5 
15 20 
10 23 
16 24 
11 6 
7 11 
20 17 
18 8 
15 19 
18 22 
17 11 
16 18 
14 9 
5 27 
15 20 
14 14 
20 10 
21 6 
26 19 
8 21 
19 10 
24 15 
13 26 
9 32 
22 35 
20 13 
20 20 
28 20 
23 14 
8 22 
13 17 
27 20 
29 21 
3 22 
25 3 
5 23 
25 18 
7 9 
12 22 
16 17 
16 16 
24 22 
27 6 
16 8 
18 13 
12 23 
8 21 
18 13 
12 17 
14 15 
13 28 
8 29 
15 9 
12 24 
33 13 
20 15 
28 14 
4 23 
11 26 
29 11 
22 11 
12 17 
17 6 
18 14 
14 18 
17 14 
19 11 
17 12 
26 13 
18 14 
19 13 
24 15 
10 15 
11 19 
28 14 
13 10 
9 27 
17 10 
9 19 
8 40 
19 14 
18 16 
10 12 
13 16 
19 22 
22 25 
16 20 
31 5 
15 9 
20 6 
18 16 
25 18 
25 16 
18 20 
11 16 
11 27 
31 8 
11 27 
21 11 
10 22 
23 21 
21 20 
6 19 
14 29 
22 10 
24 18 
14 10 
14 12 
18 17 
16 25 
3 17 
16 21 
19 30 
24 19 
23 16 
16 13 
4 28 
20 18 
14 13 
14 23 
19 12 
3 26 
7 25 
24 17 
9 16 
11 25 
23 13 
15 13 
18 3 
17 18 
13 18 
11 20 
24 6 
26 8 
11 16 
16 24 
11 20 
15 19 
11 7 
17 33 
16 11 
9 30 
9 23 
11 20 
9 14 
13 17 
15 15 
29 16 
22 9 
7 20 
29 8 
37 0 
14 22 
8 14 
30 10 
9 26 
21 14 
14 17 
16 21 
14 12 
12 22 
3 25 
9 11 
23 17 
13 25 
10 25 
10 35 
16 20 
19 15 
13 20 
16 21 
28 6 
19 17 
10 17 
9 20 
14 16 
14 34 
24 11 
18 27 
16 42 
13 13 
27 23 
20 18 
6 22 
19 16 
11 1 
15 22 
19 11 
17 22 
16 21 
17 25 
15 16 
16 12 
24 20 
14 15 
17 14 
10 23 
18 10 
7 23 
15 16 
9 10 
21 7 
12 8 
12 13 
21 19 
1 25 
26 19 
15 23 
28 8 
7 24 
16 25 
11 28 
13 29 
18 12 
15 20 
15 10 
19 8 
24 11 
16 20 
19 12 
15 20 
17 16 
30 10 
13 20 
18 16 
17 18 
20 16 
16 14 
14 19 
14 14 
9 16 
7 19 
32 10 
10 12 
18 11 
12 16 
22 15 
22 22 
10 20 
19 19 
18 9 
16 13 
7 22 
28 8 
21 22 
8 22 
22 15 
8 13 
16 9 
14 11 
34 8 
21 12 
28 20 
22 24 
19 11 
24 13 
29 12 
28 3 
10 25 
16 8 
1 25 
28 7 
18 15 
23 16 
25 11 
13 21 
7 24 
14 20 
16 19 
21 24 
8 13 
20 11 
10 19 
19 18 
20 23 
8 18 
15 14 
15 16 
12 12 
15 18 
11 31 
14 8 
26 11 
23 19 
15 18 
7 31 
18 13 
21 19 
16 17 
16 17 
12 13 
14 7 
14 20 
21 14 
25 17 
17 9 
17 23 
23 16 
30 10 
11 27 
22 11 
13 21 
18 23 
36 14 
9 29 
17 16 
12 16 
23 12 
31 7 
9 12 
15 24 
20 22 
4 25 
15 10 
14 10 
17 13 
13 12 
13 32 
14 7 
14 14 
15 13 
25 6 
16 17 
7 21 
12 11 
8 17 
11 17 
18 16 
12 15 
29 22 
17 15 
5 14 
18 16 
14 12 
19 26 
21 17 
11 25 
28 2 
25 17 
19 23 
16 24 
19 18 
28 17 
28 11 
29 9 
21 15 
11 23 
15 26 
10 15 
23 16 
13 22 
10 7 
14 19 
20 21 
19 11 
14 12 
27 19 
6 16 
11 13 
6 31 
9 19 
7 25 
17 12 
18 25 
18 31 
22 14 
20 6 
27 16 
15 16 
13 19 
18 15 
19 15 
11 10 
8 17 
17 25 
9 18 
14 15 
14 21 
19 9 
34 10 
25 12 
8 14 
18 10 
18 15 
20 10 
19 12 
26 20 
17 15 
30 14 
15 9 
9 22 
19 23 
12 13 
11 15 
15 8 
8 24 
7 21 
12 14 
27 7 
14 26 
12 10 
12 10 
6 21 
7 22 
22 9 
15 4 
5 20 
24 14 
12 16 
24 12 
22 14 
10 18 
27 20 
15 24 
13 16 
13 18 
21 18 
12 12 
15 16 
13 20 
15 17 
17 13 
12 25 
31 4 
27 22 
13 21 
29 17 
19 7 
26 13 
8 25 
9 14 
25 14 
8 23 
20 16 
4 22 
11 22 
17 22 
21 13 
14 16 
6 29 
24 11 
11 15 
25 8 
27 14 
21 21 
17 14 
3 13 
10 27 
10 28 
15 16 
13 19 
8 9 
14 35 
10 21 
19 13 
16 13 
24 11 
14 5 
15 20 
29 13 
15 17 
20 9 
12 16 
15 12 
9 24 
3 22 
11 21 
12 34 
18 14 
26 17 
12 28 
19 24 
12 12 
20 15 
16 22 
13 28 
18 9 
13 20 
13 22 
23 14 
28 13 
7 29 
8 15 
22 15 
20 4 
29 23 
23 11 
22 13 
21 20 
17 9 
17 27 
18 25 
27 15 
16 17 
30 3 
23 14 
21 11 
28 11 
28 26 
29 18 
17 13 
4 10 
22 13 
20 14 
7 7 
12 27 
20 5 
12 20 
22 2 
6 25 
7 25 
15 17 
11 16 
12 20 
14 25 
11 21 
13 11 
18 15 
15 11 
20 18 
13 15 
18 24 
15 16 
9 21 
23 11 
10 18 
23 23 
15 23 
21 12 
9 22 
11 15 
15 12 
14 19 
9 18 
17 13 
11 21 
15 13 
17 12 
19 21 
25 18 
11 20 
18 20 
10 14 
20 17 
31 17 
11 15 
22 18 
20 11 
