0 35 70 
0 4 72 
0 11 65 
0 13 86 
0 6 40 
0 14 59 
0 10 84 
0 21 48 
0 19 116 
0 20 70 
0 26 96 
0 19 73 
0 36 117 
0 38 140 
0 61 87 
0 7 59 
0 35 117 
0 11 45 
0 32 83 
0 20 115 
0 42 95 
0 4 87 
0 64 39 
0 22 103 
0 38 55 
0 35 69 
0 41 51 
0 52 75 
0 22 69 
0 11 97 
0 11 102 
0 68 114 
0 25 148 
0 13 55 
0 36 103 
0 34 138 
0 30 118 
0 17 120 
0 4 67 
0 33 59 
0 5 109 
0 45 129 
0 17 110 
0 49 54 
0 23 198 
0 24 135 
0 3 108 
0 6 43 
0 20 70 
0 15 69 
0 60 38 
0 19 65 
0 13 60 
0 45 136 
0 30 149 
0 20 43 
0 21 140 
0 17 99 
0 4 115 
0 19 96 
0 63 42 
0 22 94 
0 33 22 
0 30 160 
0 54 151 
0 56 45 
0 39 145 
0 38 172 
0 24 58 
0 14 107 
0 33 106 
0 32 80 
0 23 96 
0 41 67 
0 18 104 
0 9 86 
0 22 92 
0 29 117 
0 27 99 
0 14 78 
0 10 76 
0 33 127 
0 19 166 
0 22 100 
0 18 154 
0 40 39 
0 0 191 
0 13 99 
0 17 115 
0 21 83 
0 23 31 
0 26 63 
0 57 36 
0 1 109 
0 25 108 
0 36 106 
0 31 98 
0 39 135 
0 41 42 
0 25 53 
0 29 83 
0 19 102 
0 10 60 
0 10 56 
0 11 46 
0 31 72 
0 46 76 
0 23 50 
0 13 120 
0 43 67 
0 37 61 
0 14 54 
0 22 99 
0 64 47 
0 54 101 
0 34 162 
0 41 123 
0 11 55 
0 3 64 
0 17 86 
0 31 71 
0 11 105 
0 30 39 
0 18 158 
0 18 103 
0 26 55 
0 39 96 
0 47 151 
0 30 64 
0 55 56 
0 18 109 
0 16 162 
0 34 87 
0 17 135 
0 28 153 
0 44 32 
0 31 160 
0 44 143 
0 22 122 
0 49 75 
0 26 74 
0 41 72 
0 34 82 
0 41 150 
0 10 152 
0 24 93 
0 32 44 
0 16 67 
0 34 78 
0 44 169 
0 54 147 
0 5 122 
0 42 154 
0 21 109 
0 12 149 
0 36 200 
0 24 73 
0 22 105 
0 36 28 
0 49 65 
0 13 89 
0 18 96 
0 40 48 
0 35 110 
0 11 173 
0 32 89 
0 31 91 
0 39 37 
0 28 123 
0 39 57 
0 8 137 
0 14 97 
0 13 57 
0 49 77 
0 18 93 
0 40 60 
0 25 147 
0 6 123 
0 13 68 
0 117 66 
0 39 48 
0 13 136 
0 48 44 
0 38 94 
0 13 82 
0 18 54 
0 27 117 
0 24 55 
0 13 85 
0 21 89 
0 23 55 
0 45 100 
0 35 67 
0 20 45 
0 2 117 
0 18 97 
0 43 106 
0 41 89 
0 5 142 
0 31 106 
0 22 149 
0 45 31 
0 25 108 
0 39 77 
0 8 103 
0 55 54 
0 11 81 
0 14 52 
0 19 141 
0 12 237 
0 62 72 
0 75 142 
0 13 73 
0 43 103 
0 40 117 
0 34 67 
0 21 48 
0 4 130 
0 19 84 
0 56 91 
0 40 191 
0 30 48 
0 17 77 
0 73 65 
0 43 26 
0 9 191 
0 8 176 
0 40 82 
0 49 125 
0 43 53 
0 12 94 
0 10 25 
0 40 35 
0 15 109 
0 62 95 
0 28 33 
0 29 108 
0 8 99 
0 35 128 
0 17 78 
0 16 149 
0 38 99 
0 15 85 
0 31 32 
0 16 60 
0 34 182 
0 36 35 
0 62 30 
0 36 70 
0 48 116 
0 27 98 
0 13 113 
0 31 74 
0 31 98 
0 35 120 
0 16 91 
0 37 111 
0 47 69 
0 37 34 
0 53 62 
0 25 82 
0 3 94 
0 33 91 
0 30 142 
0 26 67 
0 33 131 
0 21 64 
0 18 47 
0 1 55 
0 22 66 
0 53 97 
0 84 95 
0 42 97 
0 18 65 
0 22 45 
0 23 54 
0 24 122 
0 32 46 
0 11 63 
0 51 77 
0 65 209 
0 11 68 
0 22 126 
0 25 80 
0 44 49 
0 24 118 
0 18 101 
0 14 107 
0 5 195 
0 15 103 
0 26 93 
0 29 65 
0 15 210 
0 57 102 
0 19 38 
0 32 83 
0 46 73 
0 57 66 
0 16 115 
0 20 124 
0 27 57 
0 18 115 
0 56 74 
0 25 50 
0 42 101 
0 9 59 
0 43 118 
0 31 34 
0 12 118 
0 23 102 
0 40 101 
0 31 59 
0 59 119 
0 39 60 
0 12 53 
0 54 136 
0 22 110 
0 31 109 
0 15 45 
0 19 90 
0 13 59 
0 35 103 
0 12 115 
0 27 55 
0 33 105 
0 38 73 
0 21 13 
0 9 44 
0 39 75 
0 11 95 
0 33 105 
0 5 47 
0 16 113 
0 2 127 
0 79 107 
0 29 111 
0 32 73 
0 30 104 
0 28 46 
0 7 160 
0 7 96 
0 17 105 
0 35 38 
0 16 59 
0 34 123 
0 19 234 
0 47 36 
0 17 113 
0 12 93 
0 18 93 
0 28 65 
0 51 28 
0 23 45 
0 20 35 
0 10 88 
0 22 97 
0 38 148 
0 54 108 
0 11 74 
0 24 70 
0 37 84 
0 23 172 
0 14 79 
0 51 68 
0 31 77 
0 44 115 
0 27 106 
0 29 85 
0 38 64 
0 17 85 
0 30 49 
0 15 110 
0 8 64 
0 29 184 
0 24 93 
0 12 116 
0 10 77 
0 19 100 
0 33 57 
0 17 158 
0 23 94 
0 21 67 
0 7 67 
0 15 133 
0 18 91 
0 26 85 
0 31 75 
0 37 117 
0 18 40 
0 35 68 
0 33 139 
0 29 88 
0 15 83 
0 35 144 
0 80 112 
0 12 112 
0 13 114 
0 45 80 
0 60 55 
0 32 18 
0 33 176 
0 8 90 
0 16 44 
0 40 84 
0 31 7 
0 69 127 
0 15 63 
0 44 99 
0 82 40 
0 20 80 
0 30 143 
0 5 109 
0 21 187 
0 33 143 
0 8 98 
0 36 160 
0 12 120 
0 10 120 
0 2 80 
0 24 95 
0 16 71 
0 18 75 
0 27 90 
0 17 87 
0 13 201 
0 11 15 
0 21 64 
0 33 61 
0 50 88 
0 35 173 
0 15 109 
0 52 75 
0 25 76 
0 30 18 
0 24 81 
0 55 103 
0 40 51 
0 8 34 
0 19 65 
0 34 62 
0 17 103 
0 12 64 
0 19 38 
0 31 70 
0 40 64 
0 13 125 
0 26 40 
0 28 72 
0 24 168 
0 18 57 
0 26 153 
0 46 92 
0 25 64 
0 16 79 
0 26 116 
0 47 130 
0 27 37 
0 25 72 
0 27 68 
0 16 71 
0 35 13 
0 14 56 
0 12 72 
0 35 112 
0 35 49 
0 20 153 
0 43 46 
0 35 50 
0 16 24 
0 16 46 
0 23 66 
0 28 65 
0 20 103 
0 52 101 
0 40 66 
0 29 172 
0 59 85 
0 13 215 
0 23 58 
0 25 45 
0 53 70 
0 30 50 
0 6 106 
0 16 117 
0 28 84 
0 11 163 
0 35 54 
0 37 82 
0 11 75 
0 18 90 
0 22 38 
0 8 90 
0 40 90 
0 38 101 
0 19 109 
0 30 84 
0 23 155 
0 0 157 
0 25 124 
0 40 72 
0 36 139 
0 15 139 
0 29 85 
0 42 141 
0 6 40 
0 20 104 
0 46 70 
0 2 56 
0 38 82 
0 43 131 
0 17 78 
0 27 116 
0 29 80 
0 20 94 
0 12 123 
0 14 77 
0 23 117 
0 21 72 
0 23 63 
0 41 66 
0 37 46 
0 20 59 
0 12 118 
0 29 64 
0 29 71 
0 8 145 
0 19 173 
0 31 81 
0 35 118 
0 3 31 
0 18 181 
0 23 108 
0 34 112 
0 18 139 
0 20 72 
0 13 87 
0 45 30 
0 3 78 
0 19 95 
0 8 123 
0 27 54 
0 13 40 
0 59 151 
0 11 94 
0 21 72 
0 26 107 
0 28 79 
0 28 67 
0 27 71 
0 40 38 
0 36 46 
0 14 148 
0 20 50 
0 5 83 
0 23 119 
0 22 106 
0 29 22 
0 11 63 
0 44 227 
0 40 96 
0 33 35 
0 27 42 
0 21 78 
0 41 59 
0 20 135 
0 45 66 
0 37 124 
0 24 56 
0 12 151 
0 19 187 
0 43 150 
0 7 12 
0 27 99 
0 42 156 
0 28 72 
0 18 28 
0 38 135 
0 21 193 
0 79 103 
0 32 55 
0 36 46 
0 14 72 
0 23 93 
0 34 249 
0 5 55 
0 5 49 
0 24 83 
0 22 52 
0 29 115 
0 28 94 
0 16 181 
0 47 32 
0 61 56 
0 38 66 
0 1 113 
0 9 139 
0 49 62 
0 52 118 
0 43 145 
0 19 94 
0 57 34 
0 66 98 
0 21 123 
0 44 110 
0 22 93 
0 24 91 
0 49 91 
0 5 78 
0 18 123 
0 4 47 
0 13 129 
0 21 53 
0 11 81 
0 53 97 
0 17 127 
0 32 154 
0 11 139 
0 18 110 
0 77 178 
0 59 76 
0 21 141 
0 13 70 
0 27 152 
0 24 167 
0 8 149 
0 7 83 
0 17 118 
0 10 85 
0 43 63 
0 8 68 
0 17 73 
0 18 133 
0 87 31 
0 18 88 
0 18 77 
0 15 170 
0 39 71 
0 8 58 
0 5 105 
0 29 146 
0 16 65 
0 26 80 
0 39 126 
0 15 87 
0 47 34 
0 42 96 
0 43 28 
0 55 120 
0 74 28 
0 12 137 
0 63 57 
0 48 47 
0 21 122 
0 11 178 
0 7 48 
0 30 72 
0 49 79 
0 25 44 
0 80 153 
0 8 105 
0 16 77 
0 32 92 
0 39 135 
0 60 72 
0 41 120 
0 48 83 
0 29 13 
0 22 55 
0 12 76 
0 28 131 
0 1 97 
0 35 180 
0 6 32 
0 5 110 
0 51 71 
0 20 103 
0 52 39 
0 16 78 
0 19 74 
0 18 87 
0 30 103 
0 39 159 
0 26 89 
0 34 135 
0 24 110 
0 62 124 
0 19 102 
0 60 71 
0 19 60 
0 8 59 
0 35 80 
0 21 227 
0 40 68 
0 18 55 
0 27 33 
0 16 98 
0 39 65 
0 24 106 
0 26 117 
0 57 136 
0 25 52 
0 24 220 
0 27 126 
0 3 100 
0 59 76 
0 52 84 
0 15 126 
0 22 82 
0 37 63 
0 23 90 
0 8 168 
0 37 75 
0 11 118 
0 33 94 
0 20 101 
0 47 102 
0 34 137 
0 13 46 
0 16 62 
0 38 55 
0 50 51 
0 18 68 
0 43 54 
0 19 138 
0 40 63 
0 46 64 
0 18 93 
0 16 43 
0 22 166 
0 37 111 
0 23 76 
0 25 38 
0 23 133 
0 26 67 
0 10 77 
0 57 118 
0 9 64 
0 57 95 
0 60 84 
0 29 78 
0 81 69 
0 34 32 
0 51 22 
0 17 102 
0 29 153 
0 15 124 
0 25 180 
0 11 45 
0 14 169 
0 15 77 
0 30 103 
0 9 125 
0 20 86 
0 27 187 
0 18 85 
0 25 40 
0 35 17 
0 38 166 
0 29 72 
0 18 96 
0 60 115 
0 41 26 
0 21 84 
0 45 146 
0 20 99 
0 9 145 
0 41 64 
0 29 122 
0 24 76 
0 24 123 
0 25 95 
0 29 101 
0 20 33 
0 17 51 
0 48 60 
0 22 90 
0 18 162 
0 7 98 
0 25 120 
0 11 103 
0 28 103 
0 44 52 
0 5 65 
0 10 54 
0 32 177 
0 23 178 
0 7 127 
0 20 53 
0 14 65 
0 15 44 
0 54 35 
0 27 73 
0 13 69 
0 12 82 
0 36 62 
0 25 34 
0 21 68 
0 10 119 
0 22 77 
0 27 76 
0 50 79 
0 59 72 
0 10 121 
0 67 58 
0 43 51 
0 19 140 
0 29 74 
0 20 75 
0 7 76 
0 23 73 
0 18 134 
0 28 60 
0 13 30 
0 16 88 
0 29 40 
0 20 135 
0 28 68 
0 51 51 
0 12 39 
0 31 154 
0 30 128 
0 24 83 
0 37 122 
0 33 80 
0 35 85 
0 13 101 
0 9 89 
0 10 116 
0 26 109 
0 11 99 
0 37 65 
0 17 79 
0 55 50 
