0 18 36 
0 35 171 
0 25 34 
0 12 114 
0 44 116 
0 40 85 
0 63 146 
0 9 60 
0 11 41 
0 0 103 
0 38 64 
0 25 161 
0 18 62 
0 31 220 
0 15 31 
0 67 60 
0 15 128 
0 2 51 
0 46 34 
0 51 53 
0 30 40 
0 21 92 
0 47 109 
0 44 59 
0 37 66 
0 14 64 
0 36 74 
0 30 131 
0 3 151 
0 8 22 
0 14 54 
0 16 42 
0 28 147 
0 40 77 
0 10 7 
0 3 132 
0 5 102 
0 38 107 
0 31 49 
0 39 95 
0 13 170 
0 29 46 
0 21 167 
0 67 52 
0 9 64 
0 16 62 
0 55 53 
0 14 41 
0 9 52 
0 7 55 
0 26 69 
0 0 99 
0 5 135 
0 24 94 
0 37 129 
0 6 158 
0 35 72 
0 11 26 
0 30 183 
0 38 72 
0 26 150 
0 8 162 
0 1 57 
0 13 38 
0 36 120 
0 14 69 
0 2 25 
0 6 99 
0 25 45 
0 14 107 
0 34 66 
0 63 37 
0 78 73 
0 32 104 
0 50 68 
0 6 101 
0 26 61 
0 44 194 
0 5 268 
0 41 99 
0 1 66 
0 5 101 
0 22 88 
0 36 155 
0 46 38 
0 14 65 
0 47 22 
0 24 103 
0 23 42 
0 13 119 
0 34 121 
0 38 40 
0 38 86 
0 20 252 
0 37 19 
0 5 42 
0 39 88 
0 43 99 
0 17 94 
0 67 65 
0 11 86 
0 18 45 
0 7 183 
0 45 53 
0 27 70 
0 5 113 
0 0 144 
0 30 77 
0 23 55 
0 13 150 
0 42 48 
0 80 81 
0 29 98 
0 22 140 
0 5 18 
0 6 23 
0 26 52 
0 14 71 
0 23 84 
0 25 84 
0 3 94 
0 5 43 
0 19 58 
0 34 95 
0 3 28 
0 31 39 
0 8 20 
0 50 122 
0 53 45 
0 19 36 
0 12 97 
0 61 119 
0 23 56 
0 9 27 
0 51 172 
0 100 64 
0 18 182 
0 7 67 
0 6 53 
0 62 68 
0 4 120 
0 7 42 
0 52 56 
0 50 51 
0 38 65 
0 50 71 
0 5 164 
0 10 68 
0 26 83 
0 24 91 
0 9 70 
0 17 48 
0 41 103 
0 57 70 
0 34 85 
0 25 64 
0 29 42 
0 79 176 
0 29 35 
0 17 92 
0 41 207 
0 16 65 
0 37 54 
0 79 228 
0 94 70 
0 47 117 
0 77 94 
0 47 204 
0 30 32 
0 36 104 
0 12 94 
0 17 226 
0 30 70 
0 25 136 
0 72 34 
0 10 103 
0 39 131 
0 22 31 
0 62 107 
0 29 126 
0 36 109 
0 28 172 
0 33 142 
0 45 98 
0 10 101 
0 35 179 
0 47 83 
0 29 39 
0 3 78 
0 26 192 
0 20 47 
0 19 53 
0 37 27 
0 70 116 
0 6 43 
0 52 67 
0 19 83 
0 37 108 
0 27 68 
0 2 124 
0 21 105 
0 20 135 
0 86 30 
0 6 172 
0 69 56 
0 12 198 
0 48 83 
0 10 151 
0 36 123 
0 58 153 
0 29 142 
0 4 39 
0 21 64 
0 4 109 
0 23 81 
0 66 30 
0 29 78 
0 4 22 
0 3 69 
0 12 120 
0 15 58 
0 30 59 
0 10 126 
0 27 118 
0 5 27 
0 28 75 
0 12 74 
0 45 48 
0 19 80 
0 42 31 
0 20 31 
0 79 137 
0 22 82 
0 14 59 
0 63 158 
0 25 44 
0 65 122 
0 35 201 
0 3 43 
0 44 118 
0 34 153 
0 47 79 
0 33 66 
0 26 80 
0 45 110 
0 7 59 
0 46 85 
0 2 80 
0 42 30 
0 2 50 
0 11 98 
0 18 106 
0 33 180 
0 51 73 
0 38 93 
0 42 64 
0 9 172 
0 66 160 
0 20 35 
0 71 95 
0 43 92 
0 44 126 
0 10 117 
0 20 54 
0 41 78 
0 26 79 
0 17 41 
0 29 86 
0 28 59 
0 39 110 
0 9 64 
0 31 80 
0 45 21 
0 21 158 
0 25 114 
0 40 13 
0 50 65 
0 17 96 
0 68 81 
0 15 159 
0 29 72 
0 7 174 
0 40 50 
0 43 59 
0 30 59 
0 9 111 
0 39 90 
0 32 46 
0 18 146 
0 25 42 
0 38 173 
0 29 116 
0 32 124 
0 12 31 
0 50 14 
0 62 148 
0 16 73 
0 19 176 
0 11 42 
0 32 75 
0 17 76 
0 24 68 
0 26 57 
0 18 44 
0 18 59 
0 13 39 
0 20 74 
0 50 43 
0 3 76 
0 19 104 
0 75 86 
0 0 66 
0 56 125 
0 54 74 
0 14 116 
0 28 25 
0 8 73 
0 3 75 
0 50 97 
0 53 58 
0 30 76 
0 11 71 
0 13 80 
0 5 85 
0 24 95 
0 11 61 
0 0 83 
0 50 64 
0 17 39 
0 33 48 
0 47 92 
0 78 26 
0 0 97 
0 5 68 
0 28 42 
0 18 170 
0 6 173 
0 7 31 
0 33 49 
0 9 64 
0 64 55 
0 45 116 
0 28 21 
0 22 82 
0 15 59 
0 43 54 
0 11 72 
0 32 91 
0 43 161 
