0 29 58 
0 15 92 
0 20 173 
0 30 113 
0 28 38 
0 36 102 
0 11 30 
0 5 100 
0 52 131 
0 18 35 
0 17 115 
0 27 95 
0 25 126 
0 32 59 
0 21 88 
0 33 99 
0 15 102 
0 29 153 
0 27 49 
0 43 86 
0 34 193 
0 28 78 
0 16 86 
0 43 71 
0 24 89 
0 29 142 
0 25 126 
0 7 64 
0 29 59 
0 13 84 
0 38 93 
0 36 163 
0 10 66 
0 55 55 
0 12 96 
0 34 98 
0 37 83 
0 15 117 
0 18 86 
0 28 27 
0 42 217 
0 24 67 
0 70 101 
0 18 107 
0 11 124 
0 30 110 
0 28 117 
0 28 73 
0 16 143 
0 5 59 
0 41 55 
0 13 126 
0 12 73 
0 29 112 
0 27 153 
0 8 124 
0 28 123 
0 42 91 
0 15 71 
0 11 83 
0 20 79 
0 37 53 
0 26 172 
0 35 88 
0 22 120 
0 8 46 
0 14 130 
0 18 125 
0 57 42 
0 55 93 
0 15 76 
0 56 84 
0 24 86 
0 7 123 
0 24 88 
0 49 186 
0 29 70 
0 30 130 
0 32 133 
0 12 159 
0 27 88 
0 41 85 
0 16 113 
0 22 93 
0 43 137 
0 23 96 
0 21 86 
0 14 110 
0 33 65 
0 16 75 
0 8 108 
0 21 170 
0 9 111 
0 43 62 
0 51 184 
0 19 63 
0 28 115 
0 41 74 
0 29 52 
0 4 138 
0 11 186 
0 24 74 
0 46 101 
0 27 154 
0 34 42 
0 27 85 
0 25 143 
0 21 132 
0 47 83 
0 11 65 
0 26 85 
0 16 156 
0 57 189 
0 73 129 
0 31 65 
0 23 51 
0 23 48 
0 31 15 
0 60 162 
0 23 58 
0 29 87 
0 84 131 
0 40 91 
0 18 100 
0 23 92 
0 10 71 
0 35 70 
0 24 41 
0 36 176 
0 53 36 
0 16 63 
0 20 100 
0 26 92 
0 20 68 
0 53 121 
0 25 135 
0 20 65 
0 49 109 
0 24 120 
0 35 91 
0 7 22 
0 34 56 
0 12 134 
0 13 130 
0 25 83 
0 33 124 
0 65 56 
0 18 96 
0 28 167 
0 17 154 
0 31 78 
0 43 152 
0 41 59 
0 29 65 
0 17 70 
0 63 60 
0 14 25 
0 23 103 
0 6 41 
0 31 89 
0 33 114 
0 23 91 
0 28 113 
0 16 97 
0 36 54 
0 35 58 
0 22 77 
0 18 105 
0 15 71 
0 17 70 
0 23 133 
0 33 77 
0 16 111 
0 13 145 
0 54 120 
0 27 60 
0 25 146 
0 67 93 
0 28 77 
0 32 58 
0 51 58 
0 13 77 
0 51 89 
0 18 106 
0 29 77 
0 15 47 
0 25 78 
0 12 109 
0 47 91 
0 29 127 
0 29 173 
0 20 91 
0 14 63 
0 19 73 
0 66 74 
0 18 38 
0 20 96 
0 48 106 
0 4 94 
0 9 56 
0 29 75 
0 20 55 
0 26 156 
0 23 276 
0 34 67 
0 5 88 
0 38 117 
0 42 39 
0 7 52 
0 13 65 
0 22 150 
0 23 53 
0 22 150 
0 33 122 
0 11 60 
0 13 87 
0 31 67 
0 10 166 
0 14 75 
0 47 89 
0 18 53 
0 41 68 
0 35 60 
0 11 66 
0 12 77 
0 33 87 
0 34 83 
0 7 78 
0 36 82 
0 43 66 
0 18 108 
0 15 109 
0 14 91 
0 19 77 
0 33 159 
0 9 56 
0 10 82 
0 13 86 
0 67 34 
0 37 81 
0 39 110 
0 37 142 
0 29 114 
0 72 34 
0 30 105 
0 12 74 
0 27 80 
0 15 130 
0 17 150 
0 10 106 
0 20 55 
0 14 40 
0 2 82 
0 7 83 
0 27 40 
0 27 53 
0 12 125 
0 8 176 
0 17 65 
0 40 104 
0 10 157 
0 43 78 
0 35 111 
0 29 119 
0 34 92 
0 22 64 
0 64 100 
0 13 66 
0 27 118 
0 54 65 
0 28 22 
0 12 59 
0 25 102 
0 41 141 
0 10 81 
0 24 98 
0 33 67 
0 13 96 
0 13 98 
0 35 131 
0 33 48 
0 13 43 
0 30 107 
0 6 67 
0 32 77 
0 35 164 
0 9 32 
0 21 50 
0 23 63 
0 39 87 
0 18 69 
0 41 49 
0 34 140 
0 41 119 
0 64 153 
0 40 107 
0 22 74 
0 36 91 
0 32 124 
0 47 75 
0 24 32 
0 32 94 
0 16 75 
0 8 51 
0 30 78 
0 27 163 
0 67 142 
0 16 86 
0 5 112 
0 29 52 
0 39 170 
0 11 93 
0 24 86 
0 23 235 
0 13 78 
0 41 55 
0 14 142 
0 41 74 
0 28 93 
0 14 88 
0 17 40 
0 12 62 
0 42 27 
0 22 136 
0 20 187 
0 24 59 
0 19 29 
0 23 68 
0 17 107 
0 33 58 
0 19 185 
0 49 42 
0 40 89 
0 8 57 
0 24 121 
0 17 119 
0 13 118 
0 5 122 
0 10 45 
0 20 62 
0 17 93 
0 23 95 
0 22 108 
0 24 69 
0 21 101 
0 37 171 
0 13 53 
0 22 171 
0 7 126 
0 23 49 
0 26 109 
0 47 105 
0 24 91 
0 24 94 
0 35 121 
0 23 128 
0 11 86 
0 68 71 
0 23 171 
0 32 81 
0 24 56 
0 23 134 
0 33 48 
0 12 95 
0 20 105 
0 20 75 
0 34 39 
0 40 69 
0 16 75 
0 18 90 
0 16 130 
0 38 99 
0 35 21 
0 37 144 
0 39 130 
0 25 92 
0 50 92 
0 8 75 
0 34 51 
0 24 117 
0 34 41 
0 34 72 
0 30 123 
0 15 111 
0 72 66 
0 30 81 
0 9 119 
0 14 116 
0 34 56 
0 24 112 
0 27 91 
0 42 71 
0 35 63 
0 24 92 
0 34 114 
0 15 59 
0 22 139 
0 17 96 
0 25 128 
0 14 107 
0 35 96 
0 31 80 
0 34 38 
0 6 128 
0 9 67 
0 17 79 
0 35 73 
0 27 83 
0 22 103 
0 21 59 
0 5 77 
0 55 100 
0 35 63 
0 27 99 
0 44 65 
0 28 113 
0 31 139 
0 24 71 
0 94 117 
0 13 137 
0 33 67 
0 40 83 
0 26 83 
0 18 76 
0 34 47 
0 26 88 
0 35 176 
0 33 41 
0 11 31 
0 33 105 
0 31 84 
0 12 50 
0 29 100 
0 48 79 
0 27 101 
0 38 48 
0 27 112 
0 31 91 
0 34 76 
0 71 101 
0 20 33 
0 16 50 
0 20 36 
0 36 32 
0 39 49 
0 46 80 
0 43 98 
0 39 86 
0 25 118 
0 11 59 
0 9 66 
0 25 102 
0 40 56 
0 41 85 
0 29 52 
0 30 148 
0 43 170 
0 28 124 
0 22 155 
0 22 73 
0 32 105 
0 37 56 
0 16 105 
0 17 55 
0 27 78 
0 9 64 
0 51 58 
0 75 98 
0 34 83 
0 39 37 
0 27 80 
0 18 110 
0 11 49 
0 19 92 
0 17 58 
0 55 78 
0 23 41 
0 47 95 
0 47 128 
0 55 64 
0 16 92 
0 53 58 
0 9 56 
0 13 131 
0 17 79 
0 37 161 
0 12 27 
0 37 133 
0 5 103 
0 29 45 
0 14 108 
0 32 128 
0 41 54 
0 11 135 
0 26 100 
0 38 45 
0 32 45 
0 32 65 
0 58 75 
0 10 99 
0 60 114 
0 20 81 
0 26 197 
0 29 155 
0 5 60 
0 27 85 
0 43 68 
0 17 93 
0 42 62 
0 21 82 
0 45 92 
0 22 135 
0 31 105 
0 34 59 
0 9 100 
0 16 80 
0 19 119 
0 7 58 
0 9 55 
0 20 159 
0 12 134 
0 12 155 
0 37 52 
0 32 47 
0 28 119 
0 19 94 
0 34 132 
0 39 53 
0 2 127 
0 2 84 
0 28 52 
0 33 98 
0 44 72 
0 27 104 
0 29 64 
0 21 36 
0 28 54 
0 30 72 
