0 42 84 
0 14 165 
0 28 63 
0 15 34 
0 55 60 
0 38 104 
0 70 40 
0 15 59 
0 9 154 
0 11 64 
0 19 35 
0 42 164 
0 22 54 
0 39 60 
0 49 112 
0 26 91 
0 27 212 
0 20 33 
0 10 34 
0 48 72 
0 9 150 
0 17 132 
0 13 43 
0 15 238 
0 10 151 
0 27 88 
0 26 90 
0 35 33 
0 57 33 
0 27 66 
0 4 62 
0 25 112 
0 16 65 
0 26 156 
0 59 174 
0 2 93 
0 19 108 
0 22 81 
0 44 64 
0 51 77 
0 28 45 
0 57 44 
0 34 108 
0 2 28 
0 29 79 
0 19 79 
0 43 149 
0 44 72 
0 22 27 
0 14 123 
0 51 23 
0 44 105 
0 29 178 
0 22 204 
0 13 133 
0 29 90 
0 24 204 
0 4 134 
0 16 128 
0 34 69 
0 70 128 
0 3 20 
0 12 56 
0 48 72 
0 17 114 
0 20 129 
0 16 165 
0 23 65 
0 21 80 
0 0 76 
0 5 51 
0 28 49 
0 33 46 
0 53 70 
0 9 54 
0 86 95 
0 21 24 
0 9 108 
0 43 169 
0 29 142 
0 15 27 
0 29 108 
0 31 50 
0 2 106 
0 11 33 
0 32 66 
0 6 124 
0 61 70 
0 38 47 
0 47 107 
0 33 135 
0 16 36 
0 42 71 
0 19 106 
0 25 77 
0 12 30 
0 21 60 
0 2 87 
0 0 109 
0 28 175 
0 19 180 
0 28 64 
0 32 74 
0 18 118 
0 16 47 
0 49 69 
0 71 77 
0 65 38 
0 15 100 
0 7 72 
0 10 60 
0 47 193 
0 21 67 
0 14 234 
0 1 41 
0 59 55 
0 52 77 
0 24 58 
0 43 113 
0 52 62 
0 9 47 
0 47 50 
0 5 56 
0 21 26 
0 8 166 
0 43 166 
0 28 54 
0 47 44 
0 30 65 
0 25 173 
0 22 31 
0 16 73 
0 58 60 
0 14 85 
0 0 38 
0 21 192 
0 16 74 
0 67 65 
0 26 79 
0 23 115 
0 3 86 
0 17 53 
0 81 137 
0 10 125 
0 32 84 
0 40 16 
0 12 105 
0 48 131 
0 59 110 
0 5 51 
0 0 21 
0 22 94 
0 12 51 
0 29 44 
0 76 40 
0 19 83 
0 12 54 
0 17 80 
0 36 70 
0 42 71 
0 23 32 
0 95 107 
0 58 122 
0 24 37 
0 8 169 
0 4 140 
0 24 131 
0 19 51 
0 41 10 
0 15 140 
0 24 24 
0 6 96 
0 19 121 
0 14 76 
0 27 142 
0 4 67 
0 30 72 
