0 42 84 
0 13 235 
0 14 140 
0 29 155 
0 20 132 
0 11 77 
0 33 85 
0 58 161 
0 97 160 
0 60 66 
0 9 123 
0 14 48 
0 37 147 
0 11 72 
0 60 89 
0 20 24 
0 19 99 
0 26 162 
0 21 96 
0 7 111 
0 6 104 
0 41 132 
0 37 62 
0 58 56 
0 2 56 
0 41 48 
0 22 71 
0 44 99 
0 38 97 
0 38 104 
0 14 50 
0 14 96 
0 19 87 
0 35 51 
0 30 122 
0 42 72 
0 27 57 
0 16 56 
0 7 46 
0 30 44 
0 41 70 
0 33 99 
0 15 116 
0 42 227 
0 9 147 
0 32 53 
0 14 81 
0 43 101 
0 31 141 
0 33 105 
0 12 133 
0 83 57 
0 11 162 
0 24 49 
0 40 40 
0 6 60 
0 54 117 
0 68 83 
0 31 36 
0 22 141 
0 35 111 
0 26 111 
0 57 57 
0 13 59 
0 39 155 
0 21 166 
0 36 14 
0 70 64 
0 44 57 
0 30 63 
0 34 76 
0 51 65 
0 17 36 
0 8 58 
0 25 70 
0 39 132 
0 3 33 
0 46 53 
0 18 84 
0 15 57 
0 12 61 
0 8 40 
0 12 105 
0 18 75 
0 45 123 
0 70 74 
0 14 95 
0 30 68 
0 54 104 
0 10 49 
0 16 65 
0 77 108 
0 11 150 
0 29 81 
0 22 107 
0 21 32 
0 12 96 
0 4 86 
0 27 67 
0 31 54 
0 33 61 
0 27 135 
0 72 45 
0 18 81 
0 35 78 
0 77 72 
0 33 35 
0 11 50 
0 36 85 
0 11 61 
0 18 35 
0 69 92 
0 53 88 
0 52 142 
0 30 135 
0 9 47 
0 22 73 
0 55 82 
0 10 110 
0 30 76 
0 25 145 
0 21 104 
0 3 121 
0 32 122 
0 27 111 
0 31 102 
0 18 55 
0 15 137 
0 56 50 
0 20 126 
0 34 109 
0 25 56 
0 33 40 
0 32 171 
0 2 29 
0 15 60 
0 17 135 
0 21 106 
0 13 23 
0 23 103 
0 26 83 
0 32 116 
0 7 138 
0 19 73 
0 19 67 
0 12 110 
0 14 89 
0 25 53 
0 15 99 
0 44 78 
0 16 123 
0 31 34 
0 39 91 
0 31 107 
0 5 92 
0 54 98 
0 45 99 
0 48 63 
0 27 51 
0 26 92 
0 31 38 
0 23 67 
0 25 75 
0 30 71 
0 8 71 
0 7 87 
0 18 47 
0 13 165 
0 17 91 
0 33 144 
0 11 73 
0 26 83 
0 63 93 
0 18 29 
0 12 57 
0 6 100 
0 29 181 
0 47 102 
0 62 87 
0 14 63 
0 8 71 
0 11 116 
0 13 49 
0 13 74 
0 4 61 
