0 0 0 23 103 47 0 0 0 
0 0 0 21 126 14 0 0 0 
0 0 0 22 87 17 2 0 0 
0 0 0 20 94 20 0 0 0 
0 0 0 14 121 28 0 0 0 
0 0 1 18 122 35 0 0 0 
0 0 1 16 80 12 0 0 0 
0 0 0 20 119 20 0 0 0 
0 0 0 8 96 33 0 0 0 
0 0 0 16 90 16 0 0 0 
0 0 4 25 99 13 0 0 0 
0 0 0 18 119 30 0 0 0 
0 0 0 15 105 12 0 0 0 
0 0 2 19 82 25 0 0 0 
0 0 0 9 105 28 0 0 0 
0 0 2 8 124 19 1 0 0 
0 0 0 17 108 12 1 0 0 
0 0 0 21 116 14 0 0 0 
0 0 1 20 90 19 0 0 0 
0 0 0 16 97 23 0 0 0 
0 0 0 13 113 21 0 0 0 
0 0 2 31 87 25 0 0 0 
0 0 0 20 72 15 0 0 0 
0 0 0 31 92 20 0 0 0 
0 0 0 40 97 14 0 0 0 
0 0 2 27 91 25 13 0 0 
0 0 0 34 76 11 0 0 0 
0 0 0 15 135 21 0 0 0 
0 0 0 18 114 16 0 0 0 
0 0 0 10 111 20 0 0 0 
0 0 0 10 122 7 0 0 0 
0 0 7 19 126 21 0 0 0 
0 0 1 18 106 38 1 0 0 
0 0 0 10 85 24 0 0 0 
0 0 0 19 107 12 0 0 0 
0 0 0 16 88 18 0 0 0 
0 0 0 6 111 13 0 0 0 
0 0 0 19 94 27 0 0 0 
0 0 0 29 76 24 1 0 0 
0 0 0 10 93 37 0 0 0 
0 0 0 17 89 15 0 0 0 
0 0 0 17 78 25 0 0 0 
0 0 0 48 119 15 0 0 0 
0 0 0 21 125 38 0 0 0 
0 0 0 15 130 3 0 0 0 
0 0 0 38 101 5 0 0 0 
0 0 0 12 93 18 0 0 0 
0 0 0 24 81 23 0 0 0 
0 0 0 23 78 31 0 0 0 
0 0 1 20 120 13 0 0 0 
0 0 0 23 111 30 0 0 0 
0 0 0 3 75 12 0 0 0 
0 0 1 34 107 20 0 0 0 
0 0 0 11 101 10 0 0 0 
0 0 0 8 85 12 4 0 0 
0 0 3 28 86 23 0 0 0 
0 0 0 7 102 17 0 0 0 
0 0 0 24 83 28 0 0 0 
0 0 1 11 94 23 0 0 0 
0 0 2 14 91 25 0 0 0 
0 0 0 21 104 14 0 0 0 
0 0 0 16 129 19 0 0 0 
0 0 0 18 79 12 0 0 0 
0 0 0 30 138 22 0 0 0 
0 0 0 31 71 20 0 0 0 
0 0 0 22 126 23 0 0 0 
0 0 4 23 128 21 0 0 0 
0 0 0 15 91 44 1 0 0 
0 0 0 11 122 22 0 0 0 
0 0 0 30 89 19 0 0 0 
0 0 0 17 87 12 0 0 0 
0 0 0 24 98 13 0 0 0 
0 0 0 13 78 19 0 0 0 
0 0 0 13 99 23 0 0 0 
0 0 0 12 112 11 0 0 0 
0 0 0 13 79 38 0 0 0 
0 0 0 18 84 10 1 0 0 
0 0 0 15 130 21 0 0 0 
0 0 0 14 109 25 0 0 0 
0 0 0 9 104 21 0 0 0 
0 0 0 16 96 27 0 0 0 
0 0 0 25 116 10 0 0 0 
0 0 0 19 87 24 0 0 0 
0 0 0 19 111 11 2 0 0 
0 0 3 29 95 11 0 0 0 
0 0 0 15 77 12 0 0 0 
0 0 3 9 91 16 0 0 0 
0 0 0 18 97 17 0 0 0 
0 0 5 18 86 18 0 0 0 
0 0 0 8 91 19 0 0 0 
0 0 0 39 85 12 0 0 0 
0 0 0 9 99 14 0 0 0 
0 0 0 21 95 33 0 0 0 
0 0 0 18 116 24 0 0 0 
0 0 0 14 122 15 0 0 0 
0 0 0 27 80 23 0 0 0 
0 0 0 21 137 15 0 0 0 
0 0 0 22 78 17 0 0 0 
0 0 0 20 131 17 0 0 0 
0 0 0 17 116 6 0 0 0 
0 0 0 19 113 36 0 0 0 
0 0 0 14 101 13 0 0 0 
0 0 0 32 104 14 0 0 0 
0 0 0 24 86 14 0 0 0 
0 0 0 23 89 40 0 0 0 
0 0 0 13 128 33 0 0 0 
0 0 0 25 92 28 0 0 0 
0 0 0 41 90 20 0 0 0 
0 0 0 8 102 40 0 0 0 
0 0 0 15 92 38 0 0 0 
0 0 0 19 135 12 0 0 0 
0 0 0 8 57 8 0 0 0 
0 0 0 31 132 17 0 0 0 
0 0 2 21 77 22 0 0 0 
0 0 0 18 98 12 2 0 0 
0 0 0 7 84 21 0 0 0 
0 0 5 22 85 22 0 0 0 
0 0 0 16 94 29 0 0 0 
0 0 0 27 91 26 0 0 0 
0 0 0 11 122 12 0 0 0 
0 0 1 11 75 11 0 0 0 
0 0 0 37 111 15 0 0 0 
0 0 0 13 112 30 1 0 0 
0 0 3 23 109 30 0 0 0 
0 0 0 37 89 41 0 0 0 
0 0 0 7 86 24 0 0 0 
0 0 0 21 127 30 0 0 0 
0 0 0 20 95 12 0 0 0 
0 0 0 34 105 32 0 0 0 
0 0 16 10 114 19 0 0 0 
0 0 0 25 92 20 0 0 0 
0 0 1 15 108 10 0 0 0 
0 0 0 31 113 17 0 0 0 
0 0 0 9 110 10 0 0 0 
0 0 1 19 114 19 0 0 0 
0 0 0 8 102 26 0 0 0 
0 0 0 26 94 10 0 0 0 
0 0 0 38 87 33 0 0 0 
0 0 0 37 79 30 0 0 0 
0 0 0 21 81 13 0 0 0 
0 0 0 30 115 22 0 0 0 
0 0 0 23 86 40 0 0 0 
0 0 0 13 122 30 0 0 0 
0 0 0 19 95 19 0 0 0 
0 0 0 27 79 11 0 0 0 
0 0 0 14 79 25 0 0 0 
0 0 0 18 100 5 0 0 0 
0 0 0 13 83 17 0 0 0 
0 0 0 25 122 18 0 0 0 
0 0 0 22 119 26 0 0 0 
0 0 0 13 142 21 0 0 0 
0 0 0 19 131 23 0 0 0 
0 0 0 16 105 22 0 0 0 
0 0 0 8 96 41 0 0 0 
0 0 0 45 124 34 0 0 0 
0 0 0 36 126 12 0 0 0 
0 0 0 8 87 12 1 0 0 
0 0 0 18 138 24 0 0 0 
0 0 0 7 91 13 0 0 0 
0 0 0 20 92 30 0 0 0 
0 0 0 26 68 17 0 0 0 
0 0 5 24 113 12 0 0 0 
0 0 0 30 94 10 0 0 0 
0 0 0 7 157 17 0 0 0 
0 0 1 34 112 20 0 0 0 
0 0 0 19 91 16 0 0 0 
0 0 2 24 117 15 0 0 0 
