22 626 0 0 0 
0 630 0 0 0 
0 646 0 0 0 
12 590 9 0 0 
0 654 0 0 0 
0 602 1 0 0 
0 675 1 0 0 
9 590 0 0 0 
0 635 0 0 0 
1 509 11 0 0 
0 562 0 0 0 
0 631 0 0 0 
0 586 0 0 0 
2 633 0 0 0 
1 622 0 0 0 
0 630 0 0 0 
0 683 4 0 0 
0 664 2 0 0 
0 623 0 0 0 
0 656 0 0 0 
0 617 0 0 0 
1 686 0 0 0 
0 630 0 0 0 
0 617 0 0 0 
2 632 0 0 0 
2 609 0 0 0 
0 610 2 0 0 
0 618 1 0 0 
15 670 0 0 0 
0 627 0 0 0 
0 629 0 0 0 
0 650 0 0 0 
0 564 17 0 0 
0 649 37 0 0 
0 566 0 0 0 
0 574 2 0 0 
0 566 0 0 0 
0 639 0 0 0 
0 611 2 0 0 
0 601 0 0 0 
0 689 0 0 0 
7 546 0 0 0 
0 640 4 0 0 
4 565 0 0 0 
0 676 2 0 0 
0 610 1 0 0 
0 626 0 0 0 
0 617 0 0 0 
0 658 0 0 0 
0 546 2 0 0 
0 622 0 0 0 
0 660 0 0 0 
0 604 2 0 0 
0 635 0 0 0 
0 591 0 0 0 
0 643 0 0 0 
5 598 0 0 0 
1 621 2 0 0 
0 633 0 0 0 
0 695 5 0 0 
0 642 0 0 0 
0 690 3 0 0 
0 640 0 0 0 
0 594 0 0 0 
11 667 0 0 0 
1 648 0 0 0 
0 681 0 0 0 
4 605 15 0 0 
0 675 0 0 0 
0 646 0 0 0 
0 660 0 0 0 
0 656 1 0 0 
0 620 10 0 0 
0 626 0 0 0 
0 664 0 0 0 
8 644 0 0 0 
0 549 0 0 0 
0 637 6 0 0 
0 617 5 0 0 
0 644 0 0 0 
0 565 0 0 0 
0 608 0 0 0 
0 651 0 0 0 
0 705 0 0 0 
1 674 1 0 0 
0 593 2 0 0 
0 613 0 0 0 
0 554 0 0 0 
0 650 0 0 0 
0 565 0 0 0 
0 622 2 0 0 
0 641 0 0 0 
0 707 0 0 0 
0 560 0 0 0 
0 556 17 0 0 
0 694 0 0 0 
1 633 0 0 0 
0 664 6 0 0 
13 677 0 0 0 
0 619 4 0 0 
0 667 0 0 0 
0 659 0 0 0 
0 593 13 0 0 
0 691 0 0 0 
15 596 1 0 0 
0 648 0 0 0 
0 639 0 0 0 
0 573 0 0 0 
0 669 2 0 0 
4 629 4 0 0 
1 692 0 0 0 
0 671 0 0 0 
0 631 0 0 0 
0 662 0 0 0 
0 680 0 0 0 
1 675 0 0 0 
1 548 0 0 0 
20 597 0 0 0 
0 656 6 0 0 
0 682 0 0 0 
0 674 0 0 0 
0 578 0 0 0 
0 588 0 0 0 
0 691 1 0 0 
1 643 3 0 0 
0 604 0 0 0 
0 583 19 0 0 
0 640 0 0 0 
0 716 0 0 0 
0 554 0 0 0 
0 620 1 0 0 
0 595 0 0 0 
0 632 0 0 0 
0 700 0 0 0 
0 672 0 0 0 
18 619 0 0 0 
0 603 0 0 0 
3 607 0 0 0 
0 668 9 0 0 
0 582 0 0 0 
5 617 0 0 0 
0 635 0 0 0 
12 553 0 0 0 
0 682 0 0 0 
0 665 0 0 0 
13 622 1 0 0 
0 630 0 0 0 
2 639 0 0 0 
0 659 0 0 0 
3 566 0 0 0 
8 543 0 0 0 
0 608 0 0 0 
0 648 0 0 0 
0 611 0 0 0 
0 629 4 0 0 
0 624 2 0 0 
0 658 0 0 0 
0 640 0 0 0 
0 695 0 0 0 
0 621 4 0 0 
0 673 0 0 0 
0 606 0 0 0 
0 605 0 0 0 
2 569 0 0 0 
1 648 0 0 0 
0 596 1 0 0 
0 627 0 0 0 
0 600 0 0 0 
6 607 0 0 0 
28 702 1 0 0 
0 577 0 0 0 
0 666 0 0 0 
0 636 0 0 0 
0 678 0 0 0 
0 659 0 0 0 
0 602 0 0 0 
0 640 0 0 0 
0 545 2 0 0 
0 654 0 0 0 
0 579 0 0 0 
0 638 0 0 0 
0 627 0 0 0 
0 647 24 0 0 
0 623 0 0 0 
0 730 0 0 0 
6 576 0 0 0 
6 657 0 0 0 
0 580 0 0 0 
0 617 0 0 0 
0 673 0 0 0 
0 608 0 0 0 
52 627 4 0 0 
2 617 0 0 0 
0 597 3 0 0 
2 577 5 0 0 
0 685 0 0 0 
0 619 0 0 0 
0 519 4 0 0 
0 623 0 0 0 
0 604 0 0 0 
0 613 0 0 0 
0 634 0 0 0 
0 577 0 0 0 
0 677 0 0 0 
0 561 0 0 0 
0 640 11 0 0 
1 632 0 0 0 
1 647 0 0 0 
1 577 0 0 0 
6 652 0 0 0 
0 652 0 0 0 
0 645 0 0 0 
0 607 1 0 0 
0 686 0 0 0 
0 550 20 0 0 
0 599 0 0 0 
0 669 0 0 0 
1 644 0 0 0 
0 674 0 0 0 
0 602 10 0 0 
0 621 0 0 0 
0 642 0 0 0 
0 631 0 0 0 
0 629 0 0 0 
2 619 0 0 0 
0 634 0 0 0 
0 598 0 0 0 
0 652 0 0 0 
0 663 0 0 0 
2 597 0 0 0 
0 610 3 0 0 
1 576 0 0 0 
0 655 0 0 0 
0 625 0 0 0 
0 641 0 0 0 
0 590 0 0 0 
0 626 0 0 0 
0 665 0 0 0 
0 628 4 0 0 
8 529 3 0 0 
0 624 0 0 0 
0 601 0 0 0 
0 629 0 0 0 
0 631 0 0 0 
0 655 0 0 0 
0 602 0 0 0 
8 554 0 0 0 
0 534 0 0 0 
0 623 0 0 0 
7 695 0 0 0 
5 608 0 0 0 
0 552 0 0 0 
0 629 0 0 0 
0 651 0 0 0 
1 678 0 0 0 
0 685 2 0 0 
0 625 0 0 0 
0 665 0 0 0 
9 657 0 0 0 
0 613 0 0 0 
2 632 0 0 0 
0 615 1 0 0 
0 580 0 0 0 
0 674 0 0 0 
0 661 0 0 0 
0 544 2 0 0 
0 715 0 0 0 
1 658 0 0 0 
0 645 0 0 0 
0 653 1 0 0 
0 643 0 0 0 
0 664 1 0 0 
0 616 0 0 0 
0 690 0 0 0 
0 674 0 0 0 
0 607 0 0 0 
0 652 0 0 0 
0 704 0 0 0 
25 627 0 0 0 
3 678 0 0 0 
1 577 0 0 0 
2 576 0 0 0 
5 665 0 0 0 
0 587 7 0 0 
0 527 0 0 0 
6 584 0 0 0 
0 687 0 0 0 
0 652 0 0 0 
1 623 7 0 0 
0 667 0 0 0 
0 663 8 0 0 
0 710 0 0 0 
0 573 1 0 0 
0 661 0 0 0 
0 609 0 0 0 
0 577 0 0 0 
0 667 0 0 0 
0 602 0 0 0 
2 616 0 0 0 
0 610 0 0 0 
2 629 0 0 0 
0 620 16 0 0 
0 695 0 0 0 
0 547 6 0 0 
0 637 0 0 0 
0 635 0 0 0 
0 664 0 0 0 
0 634 0 0 0 
0 678 0 0 0 
0 759 0 0 0 
0 648 0 0 0 
10 689 0 0 0 
7 586 0 0 0 
0 635 0 0 0 
0 636 9 0 0 
0 593 0 0 0 
6 649 0 0 0 
1 657 0 0 0 
0 625 0 0 0 
1 650 0 0 0 
0 697 0 0 0 
0 607 0 0 0 
0 633 1 0 0 
0 642 0 0 0 
0 686 0 0 0 
7 579 23 0 0 
10 624 0 0 0 
0 595 0 0 0 
0 669 0 0 0 
0 635 0 0 0 
0 610 8 0 0 
0 655 2 0 0 
0 607 0 0 0 
0 518 0 0 0 
2 597 0 0 0 
0 696 0 0 0 
0 648 0 0 0 
1 577 0 0 0 
0 632 0 0 0 
0 647 1 0 0 
15 644 0 0 0 
2 503 0 0 0 
0 599 0 0 0 
0 635 0 0 0 
0 503 0 0 0 
0 631 0 0 0 
0 710 0 0 0 
19 627 0 0 0 
34 613 3 0 0 
0 633 0 0 0 
6 577 0 0 0 
0 582 0 0 0 
0 617 0 0 0 
0 577 0 0 0 
9 639 0 0 0 
0 512 0 0 0 
0 582 0 0 0 
46 667 0 0 0 
0 575 0 0 0 
0 590 0 0 0 
0 581 0 0 0 
0 616 0 0 0 
0 591 8 0 0 
6 553 0 0 0 
33 651 0 0 0 
0 609 0 0 0 
0 653 0 0 0 
0 726 0 0 0 
0 656 2 0 0 
0 642 0 0 0 
0 671 0 0 0 
26 545 0 0 0 
0 675 0 0 0 
0 612 0 0 0 
3 705 0 0 0 
7 570 0 0 0 
0 660 0 0 0 
0 560 0 0 0 
0 705 1 0 0 
0 694 0 0 0 
5 583 0 0 0 
0 700 0 0 0 
0 600 12 0 0 
0 609 0 0 0 
0 593 0 0 0 
1 634 0 0 0 
0 574 0 0 0 
0 594 0 0 0 
0 604 4 0 0 
0 587 0 0 0 
0 565 4 0 0 
0 614 1 0 0 
1 624 0 0 0 
3 600 10 0 0 
0 613 0 0 0 
1 558 0 0 0 
0 687 0 0 0 
0 625 0 0 0 
0 703 0 0 0 
0 618 0 0 0 
0 629 0 0 0 
0 594 0 0 0 
4 648 4 0 0 
0 605 0 0 0 
0 576 14 0 0 
10 546 0 0 0 
0 633 0 0 0 
0 686 0 0 0 
0 592 0 0 0 
0 666 3 0 0 
0 639 0 0 0 
1 635 0 0 0 
0 707 0 0 0 
0 647 0 0 0 
0 692 0 0 0 
8 610 0 0 0 
0 641 0 0 0 
2 645 0 0 0 
0 654 0 0 0 
8 611 0 0 0 
0 653 0 0 0 
4 635 0 0 0 
0 644 0 0 0 
14 627 0 0 0 
19 542 0 0 0 
0 610 0 0 0 
0 696 0 0 0 
0 642 0 0 0 
3 709 0 0 0 
0 542 0 0 0 
0 574 0 0 0 
3 616 0 0 0 
0 655 0 0 0 
0 604 0 0 0 
0 573 0 0 0 
0 641 6 0 0 
0 688 0 0 0 
0 651 0 0 0 
0 683 0 0 0 
0 614 0 0 0 
0 663 0 0 0 
0 645 3 0 0 
0 630 2 0 0 
0 623 0 0 0 
10 612 0 0 0 
0 673 0 0 0 
0 606 5 0 0 
0 677 0 0 0 
0 526 0 0 0 
0 585 1 0 0 
0 671 8 0 0 
0 594 1 0 0 
0 620 0 0 0 
12 602 0 0 0 
13 710 0 0 0 
0 626 8 0 0 
0 688 0 0 0 
0 613 0 0 0 
17 650 0 0 0 
0 727 0 0 0 
0 658 0 0 0 
0 611 0 0 0 
0 619 0 0 0 
0 645 0 0 0 
0 666 0 0 0 
0 638 0 0 0 
0 700 0 0 0 
0 654 0 0 0 
1 669 0 0 0 
0 602 0 0 0 
22 605 0 0 0 
0 693 0 0 0 
0 507 0 0 0 
0 535 1 0 0 
4 629 0 0 0 
2 621 0 0 0 
0 590 0 0 0 
0 672 3 0 0 
0 661 0 0 0 
0 661 0 0 0 
0 631 0 0 0 
0 604 0 0 0 
4 681 0 0 0 
0 637 0 0 0 
0 594 0 0 0 
0 669 0 0 0 
1 655 0 0 0 
0 666 0 0 0 
0 626 1 0 0 
0 605 18 0 0 
0 590 10 0 0 
0 641 0 0 0 
0 584 0 0 0 
0 631 0 0 0 
0 652 0 0 0 
0 637 0 0 0 
0 591 6 0 0 
1 582 0 0 0 
2 548 0 0 0 
0 670 0 0 0 
4 573 0 0 0 
0 563 0 0 0 
1 573 2 0 0 
0 644 0 0 0 
0 585 0 0 0 
5 614 0 0 0 
12 593 1 0 0 
0 639 0 0 0 
0 608 0 0 0 
0 614 11 0 0 
10 623 0 0 0 
0 708 0 0 0 
0 632 0 0 0 
0 647 0 0 0 
0 611 0 0 0 
0 644 0 0 0 
0 614 5 0 0 
1 668 0 0 0 
0 600 0 0 0 
0 619 3 0 0 
7 611 0 0 0 
0 610 9 0 0 
0 634 0 0 0 
0 612 1 0 0 
0 626 1 0 0 
12 715 0 0 0 
1 653 0 0 0 
0 668 0 0 0 
0 644 0 0 0 
0 582 1 0 0 
0 676 0 0 0 
0 687 0 0 0 
0 586 0 0 0 
16 550 6 0 0 
0 587 9 0 0 
0 627 12 0 0 
0 614 0 0 0 
0 700 13 0 0 
0 576 27 0 0 
0 610 0 0 0 
0 595 9 0 0 
0 616 6 0 0 
0 587 0 0 0 
0 609 0 0 0 
0 622 0 0 0 
0 600 0 0 0 
0 663 0 0 0 
0 603 3 0 0 
13 610 0 0 0 
9 635 0 0 0 
0 616 4 0 0 
0 670 0 0 0 
2 616 0 0 0 
2 615 0 0 0 
0 628 0 0 0 
0 570 7 0 0 
12 596 0 0 0 
0 632 0 0 0 
0 724 12 0 0 
0 707 0 0 0 
0 551 0 0 0 
0 671 0 0 0 
0 543 0 0 0 
2 627 0 0 0 
14 566 15 0 0 
0 639 0 0 0 
0 692 0 0 0 
7 587 0 0 0 
0 683 0 0 0 
0 518 0 0 0 
0 580 0 0 0 
9 542 3 0 0 
0 617 0 0 0 
0 609 0 0 0 
0 648 0 0 0 
0 654 0 0 0 
0 649 0 0 0 
4 684 0 0 0 
0 643 0 0 0 
0 654 0 0 0 
0 622 0 0 0 
0 630 0 0 0 
0 583 0 0 0 
7 676 0 0 0 
0 624 0 0 0 
0 696 2 0 0 
1 717 0 0 0 
0 623 0 0 0 
0 641 6 0 0 
0 646 0 0 0 
0 611 0 0 0 
0 640 0 0 0 
0 614 0 0 0 
4 621 0 0 0 
0 656 0 0 0 
0 580 0 0 0 
0 613 0 0 0 
0 651 0 0 0 
0 587 0 0 0 
2 570 0 0 0 
0 592 16 0 0 
0 659 0 0 0 
0 628 0 0 0 
0 591 0 0 0 
0 668 0 0 0 
5 617 0 0 0 
0 649 0 0 0 
0 631 13 0 0 
0 623 6 0 0 
0 685 0 0 0 
0 625 0 0 0 
0 564 0 0 0 
0 624 0 0 0 
0 585 0 0 0 
0 579 1 0 0 
0 589 0 0 0 
0 608 0 0 0 
12 588 0 0 0 
8 638 0 0 0 
0 636 24 0 0 
0 622 0 0 0 
0 623 4 0 0 
0 650 0 0 0 
0 737 1 0 0 
0 626 15 0 0 
0 703 0 0 0 
6 559 7 0 0 
0 677 1 0 0 
0 657 0 0 0 
0 649 1 0 0 
1 674 0 0 0 
0 640 0 0 0 
0 620 0 0 0 
1 675 0 0 0 
0 574 0 0 0 
0 636 0 0 0 
4 583 0 0 0 
0 637 1 0 0 
0 612 0 0 0 
0 585 0 0 0 
0 612 5 0 0 
0 645 0 0 0 
0 612 0 0 0 
17 631 0 0 0 
9 601 0 0 0 
0 624 0 0 0 
0 632 0 0 0 
0 738 0 0 0 
0 689 10 0 0 
0 689 0 0 0 
0 655 4 0 0 
0 708 0 0 0 
0 535 0 0 0 
0 635 0 0 0 
0 572 0 0 0 
0 644 5 0 0 
0 650 0 0 0 
0 567 4 0 0 
0 586 0 0 0 
1 640 10 0 0 
0 643 0 0 0 
0 701 0 0 0 
0 621 0 0 0 
0 559 6 0 0 
0 552 0 0 0 
0 653 0 0 0 
0 607 0 0 0 
0 628 0 0 0 
0 547 5 0 0 
0 588 0 0 0 
0 552 7 0 0 
5 640 9 0 0 
3 660 0 0 0 
0 670 0 0 0 
0 619 0 0 0 
5 703 0 0 0 
0 666 0 0 0 
2 647 0 0 0 
2 607 0 0 0 
0 553 0 0 0 
0 683 0 0 0 
0 706 0 0 0 
0 603 10 0 0 
4 626 0 0 0 
0 675 0 0 0 
0 659 0 0 0 
0 671 0 0 0 
0 624 0 0 0 
0 620 0 0 0 
3 588 0 0 0 
2 595 0 0 0 
2 645 0 0 0 
0 530 6 0 0 
12 561 0 0 0 
0 584 0 0 0 
0 679 4 0 0 
0 629 0 0 0 
2 613 0 0 0 
0 563 15 0 0 
0 648 0 0 0 
0 607 10 0 0 
2 635 4 0 0 
1 514 1 0 0 
0 570 0 0 0 
5 714 0 0 0 
0 541 0 0 0 
0 654 0 0 0 
0 577 2 0 0 
0 647 0 0 0 
0 644 0 0 0 
0 689 0 0 0 
0 528 0 0 0 
0 546 0 0 0 
0 647 2 0 0 
0 621 0 0 0 
0 639 0 0 0 
10 641 0 0 0 
0 673 0 0 0 
0 658 0 0 0 
0 650 0 0 0 
4 677 0 0 0 
0 591 0 0 0 
0 589 0 0 0 
7 632 0 0 0 
0 656 0 0 0 
0 589 0 0 0 
0 591 0 0 0 
1 656 0 0 0 
0 677 0 0 0 
0 637 0 0 0 
0 636 0 0 0 
0 703 0 0 0 
0 623 7 0 0 
0 596 1 0 0 
0 627 0 0 0 
0 664 0 0 0 
0 609 0 0 0 
6 565 0 0 0 
10 630 1 0 0 
6 611 0 0 0 
2 679 0 0 0 
0 624 0 0 0 
1 634 0 0 0 
0 679 0 0 0 
1 586 0 0 0 
0 665 0 0 0 
0 605 0 0 0 
0 642 0 0 0 
0 610 0 0 0 
1 603 0 0 0 
0 607 0 0 0 
0 617 0 0 0 
0 634 0 0 0 
1 590 0 0 0 
0 590 0 0 0 
0 651 3 0 0 
1 556 0 0 0 
0 653 0 0 0 
