0 11 22 
0 37 73 
0 56 69 
0 21 97 
0 15 44 
0 62 320 
0 7 182 
0 20 24 
0 31 57 
0 18 21 
0 55 200 
0 5 125 
0 18 36 
0 32 64 
0 23 49 
0 11 106 
0 10 173 
0 33 341 
0 36 37 
0 55 56 
0 19 75 
0 0 39 
0 18 93 
0 38 152 
0 50 59 
0 81 61 
0 18 145 
0 31 66 
0 5 66 
0 21 58 
0 61 59 
0 56 161 
0 15 72 
0 0 39 
0 21 72 
0 22 10 
0 32 24 
0 10 64 
0 42 18 
0 48 52 
0 18 97 
0 27 258 
0 49 51 
0 24 53 
0 25 102 
0 36 87 
0 13 51 
0 33 99 
0 28 160 
0 2 37 
0 37 33 
0 40 92 
0 32 111 
0 44 108 
0 30 63 
0 102 103 
0 38 43 
0 31 39 
0 46 140 
0 45 47 
0 12 51 
0 91 50 
0 9 35 
0 38 48 
0 16 50 
0 20 102 
0 9 16 
0 24 26 
0 16 97 
0 35 77 
0 24 126 
0 108 79 
0 37 63 
0 27 62 
0 82 63 
0 39 50 
0 32 67 
0 20 36 
0 5 41 
0 15 95 
0 22 27 
0 8 46 
0 4 24 
0 21 41 
0 8 63 
0 40 106 
0 36 38 
0 23 30 
0 30 49 
0 73 22 
0 25 41 
0 1 11 
0 31 92 
0 1 20 
0 6 61 
0 33 46 
0 19 120 
0 61 127 
0 4 23 
0 13 67 
0 24 91 
0 36 80 
0 10 79 
0 11 82 
0 8 144 
0 42 42 
0 39 50 
0 27 158 
0 27 33 
0 32 120 
0 0 73 
0 19 26 
0 1 13 
0 44 50 
0 42 127 
0 12 195 
0 13 75 
0 74 57 
0 5 55 
0 10 44 
0 6 101 
0 23 86 
0 23 112 
0 4 97 
0 18 49 
0 2 54 
0 20 131 
0 4 96 
0 3 148 
0 31 66 
0 7 41 
0 5 171 
0 27 97 
0 37 54 
0 6 56 
0 9 166 
0 5 16 
0 38 48 
0 31 68 
0 46 18 
0 47 208 
0 37 51 
0 15 127 
0 1 97 
0 38 99 
0 35 33 
0 41 142 
0 34 9 
0 24 40 
0 11 42 
0 33 80 
0 47 60 
0 22 65 
0 23 130 
0 25 46 
0 74 56 
0 5 89 
0 51 171 
0 10 86 
0 62 55 
0 24 130 
0 49 47 
0 6 43 
0 17 140 
0 31 70 
0 19 125 
0 40 48 
0 43 115 
0 43 54 
0 31 49 
0 28 137 
0 17 93 
0 28 80 
0 28 96 
0 40 51 
0 9 48 
0 6 56 
0 29 178 
0 24 57 
0 9 63 
0 3 43 
0 28 65 
0 33 96 
0 9 176 
0 45 161 
0 25 112 
0 20 120 
0 12 67 
0 51 36 
0 15 103 
0 35 78 
0 27 102 
0 73 105 
0 4 121 
0 46 53 
0 47 86 
0 24 107 
0 29 26 
0 55 54 
0 52 69 
0 19 26 
0 9 12 
0 29 82 
0 42 46 
0 21 130 
0 26 92 
0 23 19 
0 14 73 
0 10 67 
0 25 60 
0 41 48 
0 14 102 
0 21 34 
0 43 56 
0 21 56 
0 35 53 
0 52 103 
0 4 66 
0 37 105 
0 10 176 
0 0 11 
0 17 168 
0 23 102 
0 13 237 
0 23 67 
0 5 22 
0 25 76 
0 13 32 
0 16 43 
0 9 64 
0 46 81 
0 26 60 
0 25 62 
0 34 127 
0 43 32 
0 46 76 
0 4 41 
0 12 94 
0 34 182 
0 35 71 
0 15 116 
0 14 27 
0 39 50 
0 78 54 
0 71 69 
0 19 89 
0 44 114 
0 28 49 
0 3 73 
0 31 77 
0 70 105 
0 65 132 
0 6 201 
0 18 124 
0 29 67 
0 39 41 
0 23 126 
0 13 32 
0 26 52 
0 18 145 
0 10 42 
0 31 116 
0 48 172 
0 7 143 
0 30 88 
0 10 84 
0 19 94 
0 44 70 
0 15 39 
0 43 70 
0 9 57 
0 7 60 
0 17 136 
0 2 14 
0 10 24 
0 32 41 
0 8 94 
0 32 55 
0 40 24 
0 3 44 
0 23 149 
0 34 151 
0 17 137 
0 16 65 
0 52 58 
0 15 91 
0 8 168 
0 59 82 
0 18 176 
0 28 93 
0 14 51 
0 20 129 
0 75 126 
0 42 220 
0 30 87 
0 46 44 
0 35 26 
0 18 21 
0 19 108 
0 22 27 
0 63 30 
0 59 40 
0 10 45 
0 10 209 
0 33 119 
0 53 161 
0 31 154 
0 4 61 
0 2 18 
0 22 32 
0 59 110 
0 10 114 
0 12 116 
0 24 141 
0 9 54 
0 24 29 
0 26 44 
0 8 5 
0 24 33 
0 17 51 
0 45 105 
0 15 45 
0 24 68 
0 36 118 
0 24 126 
0 16 119 
0 16 51 
0 25 101 
0 61 19 
0 70 83 
0 70 65 
0 56 160 
0 31 52 
0 53 129 
0 21 62 
0 35 38 
0 14 157 
0 13 86 
0 14 79 
0 30 119 
0 52 21 
0 38 63 
0 37 78 
0 15 137 
0 49 101 
0 35 101 
0 14 130 
0 8 91 
0 4 43 
0 20 51 
0 22 41 
0 15 82 
0 113 79 
0 36 122 
0 24 156 
0 8 68 
0 23 94 
0 38 99 
0 37 92 
0 39 109 
0 8 62 
0 35 38 
0 62 71 
0 46 135 
0 9 47 
0 4 77 
0 37 46 
0 10 161 
0 31 160 
0 18 89 
0 27 66 
0 7 80 
0 16 60 
0 13 84 
0 12 139 
0 61 99 
0 3 85 
0 93 85 
0 85 89 
0 54 63 
0 48 140 
0 61 81 
0 13 94 
0 38 46 
0 19 87 
0 57 96 
0 44 34 
0 101 77 
0 13 30 
0 9 75 
0 24 76 
0 28 147 
0 45 102 
0 6 46 
0 9 47 
0 6 150 
0 49 261 
0 6 27 
0 13 93 
0 27 105 
0 26 148 
0 20 156 
0 76 110 
0 56 145 
0 22 64 
0 3 62 
0 8 94 
0 29 87 
0 17 71 
0 24 22 
0 12 42 
0 30 61 
0 20 39 
0 8 48 
0 29 47 
0 35 175 
0 61 147 
0 14 55 
0 27 45 
0 12 48 
0 5 82 
0 21 90 
0 34 70 
0 41 118 
0 21 76 
0 91 68 
0 40 108 
0 25 105 
0 28 274 
0 39 73 
0 38 75 
0 13 38 
0 3 34 
0 36 140 
0 67 70 
0 28 117 
0 53 66 
0 24 54 
0 30 42 
0 25 99 
0 16 62 
0 10 78 
0 30 76 
0 31 51 
0 15 181 
0 51 255 
0 44 59 
0 22 32 
0 11 76 
0 31 121 
0 18 202 
0 7 87 
0 8 33 
0 15 134 
0 24 40 
0 8 44 
0 49 41 
0 21 125 
0 7 76 
0 30 85 
0 12 221 
0 53 81 
0 27 216 
0 20 90 
0 7 117 
0 104 94 
0 37 29 
0 12 63 
0 50 98 
0 15 101 
0 13 32 
0 2 81 
0 4 75 
0 23 29 
0 52 110 
0 22 128 
0 37 10 
0 40 81 
0 23 66 
0 29 35 
0 72 104 
0 12 132 
0 45 83 
0 32 131 
0 37 99 
0 14 142 
0 10 169 
0 32 75 
0 31 129 
0 25 99 
0 93 66 
0 2 82 
0 44 56 
0 79 65 
0 31 115 
0 22 92 
0 14 58 
0 6 70 
0 4 83 
0 22 79 
0 21 64 
0 1 70 
0 28 156 
0 47 121 
0 0 99 
0 84 115 
0 27 207 
0 51 85 
0 15 99 
0 29 38 
0 19 87 
0 14 54 
0 24 86 
0 18 29 
0 66 64 
0 0 6 
0 23 57 
0 39 126 
0 19 113 
0 22 44 
0 41 48 
0 45 68 
0 15 95 
0 45 111 
0 9 108 
0 29 70 
0 1 64 
0 23 37 
0 38 103 
0 54 111 
0 46 101 
0 37 71 
0 9 181 
0 32 81 
0 37 102 
0 45 28 
0 49 53 
0 57 104 
0 61 55 
0 26 111 
0 30 111 
0 18 147 
0 25 66 
0 15 41 
0 27 211 
0 41 14 
0 38 200 
0 37 150 
0 57 108 
0 45 194 
0 38 64 
0 69 42 
0 7 20 
0 15 105 
0 9 64 
0 39 215 
0 25 131 
0 19 162 
0 63 46 
0 42 56 
0 21 77 
0 19 138 
0 24 50 
0 44 48 
