0 10 
0 13 
0 17 
0 18 
0 21 
0 12 
0 27 
0 19 
0 31 
0 18 
0 18 
0 18 
0 23 
0 23 
0 13 
0 15 
0 20 
0 19 
0 8 
0 11 
0 19 
0 13 
0 17 
0 10 
0 18 
0 13 
0 14 
0 10 
0 16 
0 8 
0 12 
0 5 
0 42 
0 20 
0 12 
0 24 
0 15 
0 17 
0 29 
0 17 
0 11 
0 8 
0 14 
0 14 
0 13 
0 29 
0 10 
0 12 
0 17 
0 23 
0 18 
0 19 
0 9 
0 26 
0 16 
0 16 
0 22 
0 11 
0 15 
0 19 
0 14 
0 25 
0 6 
0 20 
0 13 
0 12 
0 33 
0 21 
0 22 
0 20 
0 28 
0 13 
0 19 
0 3 
0 25 
0 18 
0 13 
0 13 
0 17 
0 26 
0 17 
0 10 
0 17 
0 18 
0 20 
0 7 
0 16 
0 16 
0 13 
0 24 
0 21 
0 15 
0 15 
0 20 
0 12 
0 8 
0 13 
0 17 
0 19 
0 17 
0 5 
0 28 
0 15 
0 18 
0 13 
0 25 
0 5 
0 15 
0 16 
0 21 
0 19 
0 7 
0 10 
0 20 
0 12 
0 16 
0 16 
0 24 
0 17 
0 19 
0 14 
0 9 
0 15 
0 19 
0 26 
0 15 
0 6 
0 26 
0 18 
0 18 
0 13 
0 11 
0 17 
0 28 
0 19 
0 14 
0 13 
0 29 
0 16 
0 28 
0 19 
0 17 
0 20 
0 12 
0 19 
0 15 
0 16 
0 21 
0 27 
0 10 
0 17 
0 21 
0 16 
0 12 
0 17 
0 5 
0 12 
0 20 
0 11 
0 18 
0 32 
0 20 
0 26 
0 12 
0 10 
0 26 
0 15 
0 18 
0 23 
0 16 
0 14 
0 27 
0 25 
0 10 
0 8 
0 11 
0 19 
0 17 
0 21 
0 27 
0 12 
0 8 
0 28 
0 12 
0 15 
0 18 
0 8 
0 11 
0 18 
0 14 
0 6 
0 19 
0 8 
0 13 
0 8 
0 21 
0 13 
0 10 
0 21 
0 10 
0 23 
0 28 
0 16 
0 9 
0 15 
0 20 
0 29 
0 7 
0 7 
0 14 
0 14 
0 8 
0 23 
0 17 
0 13 
0 20 
0 20 
0 15 
0 12 
0 3 
0 23 
0 27 
0 15 
0 11 
0 16 
0 12 
0 19 
0 22 
0 10 
0 24 
0 30 
0 7 
0 19 
0 29 
0 14 
0 9 
0 26 
0 20 
0 14 
0 30 
0 16 
0 18 
0 30 
0 7 
0 18 
0 18 
0 20 
0 23 
0 20 
0 15 
0 18 
0 15 
0 17 
0 19 
0 20 
0 11 
0 11 
0 29 
0 13 
0 23 
0 11 
0 8 
0 9 
0 11 
0 9 
0 15 
0 7 
0 8 
0 19 
0 18 
0 20 
0 20 
0 24 
0 15 
0 16 
0 20 
0 17 
0 16 
0 13 
0 20 
0 9 
0 9 
0 24 
0 10 
0 20 
0 11 
0 19 
0 17 
0 31 
0 10 
0 21 
0 15 
0 12 
0 10 
0 15 
0 14 
0 8 
0 30 
0 19 
0 19 
0 10 
0 20 
0 25 
0 6 
0 10 
0 19 
0 17 
0 25 
0 24 
0 16 
0 24 
0 14 
0 21 
0 15 
0 14 
0 10 
0 24 
0 10 
0 24 
0 19 
0 16 
0 20 
0 19 
0 18 
0 18 
