0 58 116 
0 11 123 
0 29 252 
0 26 156 
0 28 126 
0 17 235 
0 18 180 
0 7 181 
0 18 234 
0 17 162 
0 25 233 
0 9 168 
0 10 108 
0 10 280 
0 11 121 
0 22 147 
0 5 155 
0 15 137 
0 6 124 
0 28 165 
0 2 200 
0 14 119 
0 45 129 
0 35 182 
0 6 168 
0 68 124 
0 14 191 
0 8 222 
0 11 122 
0 0 136 
0 24 162 
0 10 216 
0 28 189 
0 11 208 
0 18 243 
0 3 248 
0 28 222 
0 4 121 
0 2 140 
0 21 194 
0 29 166 
0 19 110 
0 25 120 
0 15 196 
0 48 151 
0 63 170 
0 8 88 
0 4 320 
0 7 84 
0 16 136 
0 8 176 
0 8 144 
0 18 89 
0 22 102 
0 29 155 
0 27 149 
0 37 294 
0 18 217 
0 23 187 
0 3 215 
0 0 172 
0 23 161 
0 37 178 
0 15 133 
0 9 189 
0 47 165 
0 19 86 
0 42 159 
0 20 153 
0 4 169 
0 38 139 
0 3 250 
0 3 157 
0 12 160 
0 16 218 
0 19 184 
0 22 241 
0 24 210 
0 16 385 
0 26 121 
0 4 95 
0 41 118 
0 31 163 
0 15 118 
0 21 165 
0 14 191 
0 11 188 
0 8 212 
0 11 141 
0 6 159 
0 1 168 
0 1 94 
0 18 136 
0 21 249 
0 24 171 
0 3 240 
0 13 165 
0 11 108 
0 9 118 
0 4 196 
0 2 117 
0 11 105 
0 15 146 
0 10 225 
0 20 205 
0 32 209 
0 8 162 
0 26 254 
0 6 232 
0 22 174 
0 7 137 
0 12 142 
0 14 164 
0 20 179 
0 0 147 
0 11 75 
0 21 179 
0 8 240 
0 25 174 
0 9 262 
0 30 201 
0 44 152 
0 12 130 
0 15 168 
0 19 208 
0 9 150 
0 16 155 
0 24 160 
0 32 175 
0 10 121 
0 7 271 
0 4 184 
0 3 184 
0 10 106 
0 3 155 
0 16 169 
0 8 159 
0 10 290 
0 1 222 
0 0 137 
0 10 93 
0 11 174 
0 15 86 
0 2 312 
0 27 164 
0 1 197 
0 20 118 
0 22 202 
0 3 163 
0 33 184 
0 51 101 
0 45 169 
0 16 253 
0 16 437 
0 38 209 
0 45 194 
0 9 238 
0 19 85 
0 6 158 
0 39 224 
0 1 163 
0 0 107 
0 20 102 
0 9 119 
0 38 269 
0 18 247 
0 23 182 
0 10 254 
0 26 114 
0 8 103 
0 6 252 
0 22 136 
0 19 92 
0 17 203 
0 16 251 
0 14 163 
0 7 159 
0 17 76 
0 22 116 
0 12 185 
0 9 200 
0 10 182 
0 13 157 
0 51 151 
0 11 283 
0 15 230 
0 40 284 
0 0 170 
0 17 165 
0 8 256 
0 35 144 
0 12 150 
0 1 252 
0 70 90 
0 23 83 
0 33 277 
0 11 129 
0 21 82 
0 7 136 
0 16 278 
0 0 180 
0 7 219 
0 14 209 
0 38 166 
0 2 257 
0 14 189 
0 0 166 
0 4 150 
0 13 252 
0 14 208 
0 12 163 
0 42 162 
0 12 245 
0 3 210 
0 8 160 
0 28 151 
0 14 200 
0 15 132 
0 26 111 
0 1 162 
0 8 136 
0 13 220 
0 13 130 
0 4 167 
0 1 313 
0 15 133 
0 22 233 
0 13 234 
0 6 179 
0 25 122 
0 8 187 
0 9 144 
0 1 95 
0 12 163 
0 6 171 
0 12 196 
0 30 113 
0 0 148 
0 34 162 
0 24 68 
0 4 217 
0 6 186 
0 2 137 
0 18 225 
0 17 183 
0 68 175 
0 20 347 
0 20 197 
0 22 211 
0 21 114 
0 4 194 
0 2 209 
0 32 166 
0 42 286 
0 14 183 
0 8 158 
0 23 189 
0 5 169 
0 28 120 
0 27 139 
0 43 220 
0 14 162 
0 14 132 
0 20 133 
0 1 160 
0 13 254 
0 11 110 
0 26 161 
0 3 126 
0 0 213 
0 21 235 
0 20 139 
0 50 186 
0 20 181 
0 21 113 
0 13 220 
0 9 159 
0 51 189 
0 1 161 
0 5 295 
0 18 117 
0 31 208 
