9 159 490 175 37 0 0 0 0 
6 161 475 167 9 0 0 0 0 
9 184 413 180 8 0 0 0 0 
6 152 460 168 22 0 0 0 0 
9 195 483 178 19 0 0 0 0 
18 211 432 147 38 0 0 0 0 
28 153 438 151 18 0 0 0 0 
15 190 469 137 17 0 0 0 0 
2 162 376 144 8 0 0 0 0 
17 189 499 156 7 0 0 0 0 
16 195 438 123 12 0 0 0 0 
17 198 494 229 2 4 0 0 0 
7 144 434 160 29 0 0 0 0 
42 147 452 184 13 0 0 0 0 
4 168 459 201 8 0 0 0 0 
5 164 413 200 16 0 0 0 0 
0 147 434 165 8 0 0 0 0 
25 203 405 167 17 3 0 0 0 
14 207 379 199 55 0 0 0 0 
8 185 411 126 18 0 0 0 0 
4 151 450 126 5 0 0 0 0 
23 173 483 154 29 0 0 0 0 
16 197 389 183 17 0 0 0 0 
3 141 383 124 13 0 0 0 0 
13 182 464 134 9 0 0 0 0 
9 159 400 140 4 0 0 0 0 
38 173 401 184 10 0 0 0 0 
9 179 430 174 10 0 0 0 0 
1 185 442 168 8 0 0 0 0 
15 175 489 166 5 0 0 0 0 
15 189 452 206 42 0 0 0 0 
5 211 390 240 16 0 0 0 0 
18 165 456 154 29 0 0 0 0 
19 105 448 172 16 0 0 0 0 
20 137 424 182 3 0 0 0 0 
10 136 387 169 24 0 0 0 0 
10 180 486 121 7 0 0 0 0 
18 188 430 222 16 0 0 0 0 
8 212 405 193 15 3 0 0 0 
5 227 473 194 29 0 0 0 0 
9 188 418 160 5 0 0 0 0 
13 191 398 162 12 0 0 0 0 
9 221 467 121 10 0 0 0 0 
17 194 408 252 23 0 0 0 0 
4 185 438 207 18 0 0 0 0 
10 171 380 156 11 0 0 0 0 
12 216 435 138 9 0 0 0 0 
11 208 394 156 9 0 0 0 0 
12 225 474 169 17 1 0 0 0 
7 143 442 147 21 0 0 0 0 
31 183 394 203 21 0 0 0 0 
6 167 393 119 7 0 0 0 0 
3 178 513 191 3 0 0 0 0 
8 162 450 177 3 0 0 0 0 
13 178 339 172 14 0 0 0 0 
13 237 446 129 21 0 0 0 0 
9 186 490 168 15 0 0 0 0 
4 205 475 140 22 0 0 0 0 
16 136 398 201 26 5 0 0 0 
7 191 483 152 7 0 0 0 0 
10 159 426 145 8 0 0 0 0 
18 143 396 204 12 5 0 0 0 
36 197 380 163 14 0 0 0 0 
14 241 509 135 1 0 0 0 0 
3 216 451 131 41 0 0 0 0 
18 161 457 217 15 0 0 0 0 
1 133 472 194 8 0 0 0 0 
14 201 453 170 14 0 0 0 0 
5 157 359 161 37 1 0 0 0 
22 189 443 117 9 0 0 0 0 
2 171 422 128 27 0 0 0 0 
19 136 438 191 2 0 0 0 0 
4 196 383 157 10 0 0 0 0 
3 143 448 212 14 0 0 0 0 
7 174 477 152 30 0 0 0 0 
12 176 461 194 21 0 0 0 0 
11 186 433 152 20 0 0 0 0 
11 167 467 161 6 0 0 0 0 
8 166 398 142 18 0 0 0 0 
3 185 426 130 14 0 0 0 0 
32 178 444 200 8 0 0 0 0 
29 193 417 128 7 0 0 0 0 
10 202 439 165 24 0 0 0 0 
14 209 439 254 14 0 0 0 0 
17 186 371 110 8 0 0 0 0 
25 162 423 197 7 0 0 0 0 
9 215 438 138 20 0 0 0 0 
14 152 422 194 12 0 0 0 0 
9 180 425 164 42 0 0 0 0 
6 123 432 228 23 0 0 0 0 
15 171 424 162 14 0 0 0 0 
13 138 462 115 6 0 0 0 0 
4 169 473 152 28 0 0 0 0 
13 195 435 136 19 0 0 0 0 
8 136 386 159 21 0 0 0 0 
3 158 402 161 10 0 0 0 0 
13 175 423 144 9 0 0 0 0 
18 210 394 189 9 0 0 0 0 
9 137 410 206 4 0 0 0 0 
45 190 435 172 2 0 0 0 0 
2 211 466 190 15 0 0 0 0 
17 134 460 205 44 0 0 0 0 
15 181 441 162 11 0 0 0 0 
3 142 476 123 14 0 0 0 0 
10 179 477 188 10 0 0 0 0 
11 181 451 206 29 2 0 0 0 
14 195 420 130 11 0 0 0 0 
18 189 339 144 6 0 0 0 0 
3 115 406 197 13 0 0 0 0 
8 199 426 203 52 0 0 0 0 
12 153 542 100 11 0 0 0 0 
16 148 309 147 8 0 0 0 0 
24 263 468 166 29 0 0 0 0 
6 170 430 114 8 0 0 0 0 
22 148 456 175 3 0 0 0 0 
3 146 382 172 23 0 0 0 0 
26 197 436 135 16 0 0 0 0 
5 158 383 172 14 0 0 0 0 
17 178 438 127 10 0 0 0 0 
20 137 460 117 12 0 0 0 0 
17 181 338 174 12 0 0 0 0 
9 200 393 129 9 0 0 0 0 
0 154 368 187 13 0 0 0 0 
13 180 489 179 15 2 0 0 0 
9 182 463 212 14 0 0 0 0 
9 120 407 158 30 0 0 0 0 
17 177 429 214 23 4 0 0 0 
8 191 429 169 27 0 0 0 0 
14 199 471 204 4 0 0 0 0 
27 168 389 188 34 0 0 0 0 
16 196 369 179 10 0 0 0 0 
19 209 423 185 3 5 0 0 0 
19 168 621 130 12 0 0 0 0 
7 149 445 139 18 0 0 0 0 
21 183 435 132 17 0 0 0 0 
10 139 436 130 27 0 0 0 0 
0 155 517 150 12 0 0 0 0 
7 250 431 169 33 0 0 0 0 
3 186 447 181 14 1 0 0 0 
20 173 480 124 17 0 0 0 0 
1 197 544 172 2 0 0 0 0 
5 140 447 175 20 1 0 0 0 
5 197 428 174 14 0 0 0 0 
26 146 440 127 28 3 0 0 0 
8 146 490 168 4 0 0 0 0 
9 155 427 167 8 0 0 0 0 
7 161 368 142 14 0 0 0 0 
5 126 393 154 6 0 0 0 0 
2 162 443 171 8 0 0 0 0 
11 162 466 274 23 0 0 0 0 
7 229 432 173 7 0 0 0 0 
7 177 378 200 14 0 0 0 0 
13 186 404 166 13 0 0 0 0 
4 130 417 214 25 0 0 0 0 
7 206 464 134 13 0 0 0 0 
0 191 428 209 22 0 0 0 0 
18 152 417 189 15 3 0 0 0 
19 164 564 199 14 0 0 0 0 
7 182 366 159 8 0 0 0 0 
6 122 458 164 30 0 0 0 0 
10 192 396 137 21 0 0 0 0 
24 172 443 127 10 0 0 0 0 
4 213 418 166 15 0 0 0 0 
12 182 479 164 9 0 0 0 0 
12 184 501 209 12 2 0 0 0 
6 180 393 159 24 0 0 0 0 
7 150 428 198 11 0 0 0 0 
2 153 547 152 24 0 0 0 0 
9 179 440 165 3 0 0 0 0 
14 144 537 206 7 0 0 0 0 
3 161 413 145 24 0 0 0 0 
13 118 397 156 16 4 0 0 0 
5 173 381 186 3 0 0 0 0 
18 197 407 140 30 0 0 0 0 
19 143 483 218 9 0 0 0 0 
11 149 380 165 5 0 0 0 0 
5 145 425 162 19 0 0 0 0 
7 170 400 130 19 0 0 0 0 
1 132 362 144 9 0 0 0 0 
7 198 367 187 13 0 0 0 0 
13 141 349 147 10 0 0 0 0 
9 205 461 148 13 0 0 0 0 
8 182 438 143 7 0 0 0 0 
3 216 483 160 8 0 0 0 0 
17 130 393 124 30 0 0 0 0 
5 153 460 200 12 0 0 0 0 
23 194 496 178 21 0 0 0 0 
4 198 494 213 21 0 0 0 0 
15 159 330 181 9 0 0 0 0 
18 201 470 212 9 0 0 0 0 
2 168 470 186 6 0 0 0 0 
11 104 389 156 20 0 0 0 0 
6 168 349 201 26 0 0 0 0 
8 161 444 160 17 0 0 0 0 
11 161 422 161 13 0 0 0 0 
6 138 424 130 2 0 0 0 0 
0 181 373 162 8 0 0 0 0 
5 150 420 193 10 0 0 0 0 
4 151 438 125 16 0 0 0 0 
11 207 442 121 9 0 0 0 0 
5 132 499 163 3 0 0 0 0 
16 136 492 152 9 1 0 0 0 
0 140 374 196 7 1 0 0 0 
11 175 403 174 15 0 0 0 0 
14 203 383 192 15 1 0 0 0 
14 174 420 183 13 0 0 0 0 
2 122 387 166 21 0 0 0 0 
7 166 368 212 36 1 0 0 0 
16 205 450 184 27 0 0 0 0 
19 162 513 166 6 0 0 0 0 
14 201 431 147 5 0 0 0 0 
15 171 487 215 39 5 0 0 0 
20 199 383 152 0 0 0 0 0 
11 256 392 172 35 0 0 0 0 
8 132 422 180 8 0 0 0 0 
12 145 434 132 18 1 0 0 0 
9 97 436 174 8 0 0 0 0 
10 190 430 161 35 0 0 0 0 
10 135 433 158 18 0 0 0 0 
17 239 413 196 13 0 0 0 0 
16 155 401 150 7 3 0 0 0 
11 132 388 148 15 0 0 0 0 
6 148 372 123 7 0 0 0 0 
10 151 372 142 7 0 0 0 0 
13 174 434 133 16 0 0 0 0 
23 150 472 191 18 0 0 0 0 
22 160 377 204 1 0 0 0 0 
5 125 381 174 11 0 0 0 0 
15 178 414 105 10 0 0 0 0 
7 205 448 155 23 0 0 0 0 
13 121 432 189 11 0 0 0 0 
38 159 440 181 34 0 0 0 0 
18 143 392 121 8 0 0 0 0 
5 177 387 232 5 0 0 0 0 
3 117 419 201 16 0 0 0 0 
10 177 424 139 2 0 0 0 0 
5 188 421 155 19 0 0 0 0 
8 125 343 88 0 0 0 0 0 
33 144 435 184 26 0 0 0 0 
15 154 410 182 9 0 0 0 0 
6 191 431 178 16 0 0 0 0 
2 155 454 153 6 0 0 0 0 
0 158 428 149 9 0 0 0 0 
1 172 431 183 17 0 0 0 0 
7 163 404 143 13 0 0 0 0 
4 190 454 169 7 0 0 0 0 
10 127 517 157 13 0 0 0 0 
7 172 408 183 42 0 0 0 0 
21 162 436 148 5 0 0 0 0 
5 161 450 203 19 8 0 0 0 
26 177 420 246 23 0 0 0 0 
5 180 474 173 18 0 0 0 0 
10 212 431 162 5 0 0 0 0 
9 142 384 109 0 0 0 0 0 
