0 2 4 
0 2 31 
0 0 45 
0 6 73 
0 0 21 
0 2 29 
0 0 41 
0 0 24 
0 0 16 
0 0 13 
0 0 39 
0 0 23 
0 0 12 
0 0 0 
0 0 79 
0 0 21 
0 0 40 
0 0 2 
0 0 55 
0 0 22 
0 8 43 
0 3 32 
0 4 23 
0 0 30 
0 0 50 
0 0 20 
0 1 2 
0 0 38 
0 2 58 
0 0 21 
0 4 21 
0 0 14 
0 3 22 
0 0 62 
0 0 22 
0 0 30 
0 0 34 
0 0 63 
0 3 98 
0 0 23 
0 0 30 
0 0 47 
0 0 35 
0 1 85 
0 0 22 
0 0 28 
0 0 32 
0 5 19 
0 2 59 
0 0 4 
0 6 95 
0 0 12 
0 0 22 
0 0 43 
0 4 37 
0 0 16 
0 0 119 
0 0 42 
0 2 35 
0 0 76 
0 9 62 
0 0 37 
0 0 71 
0 16 65 
0 1 16 
0 0 54 
0 0 17 
0 4 50 
0 0 35 
0 0 25 
0 0 8 
0 0 80 
0 0 34 
0 0 55 
0 8 47 
0 0 88 
0 1 40 
0 0 24 
0 0 56 
0 0 59 
0 12 16 
0 3 26 
0 0 33 
0 0 47 
0 2 92 
0 7 26 
0 0 7 
0 6 52 
0 6 48 
0 0 50 
0 4 42 
0 2 90 
0 0 39 
0 4 33 
0 0 57 
0 5 20 
0 0 36 
0 1 60 
0 0 69 
0 0 9 
0 6 25 
0 0 5 
0 0 38 
0 0 54 
0 0 44 
0 0 17 
0 0 74 
0 0 20 
0 1 73 
0 0 41 
0 0 105 
0 8 61 
0 0 38 
0 1 15 
0 6 24 
0 4 86 
0 0 41 
0 0 29 
0 0 3 
0 0 21 
0 0 34 
0 0 70 
0 0 56 
0 0 11 
0 0 39 
0 0 78 
0 0 27 
0 0 46 
0 0 68 
0 0 56 
0 0 73 
0 0 13 
0 0 11 
0 0 100 
0 0 37 
0 0 57 
0 0 32 
0 0 11 
0 0 52 
0 0 36 
0 0 70 
0 0 21 
0 0 56 
0 12 31 
0 0 28 
0 5 104 
0 0 21 
0 18 27 
0 2 30 
0 0 42 
0 0 27 
0 0 26 
0 4 40 
0 0 36 
0 0 23 
0 0 87 
0 0 12 
0 0 14 
0 2 17 
0 2 25 
0 0 31 
0 0 50 
0 0 22 
0 0 42 
0 0 85 
0 0 17 
0 0 26 
0 0 13 
0 0 117 
0 0 70 
0 0 76 
0 0 114 
0 0 15 
0 0 17 
0 0 21 
0 1 33 
0 0 30 
0 1 29 
0 0 9 
0 0 28 
0 0 19 
0 0 19 
0 0 11 
0 0 27 
0 0 59 
0 0 38 
0 6 18 
0 1 36 
0 1 41 
0 0 57 
0 0 32 
0 0 44 
0 3 32 
0 0 56 
0 0 18 
0 3 45 
0 0 63 
0 3 63 
0 0 109 
0 0 116 
0 0 3 
0 0 6 
0 1 48 
0 0 36 
0 2 1 
0 0 15 
0 0 92 
0 1 75 
0 1 51 
0 0 16 
0 3 92 
0 0 9 
0 0 12 
0 0 45 
0 1 43 
0 0 55 
0 3 23 
0 0 9 
0 0 68 
0 0 8 
0 0 63 
0 0 15 
0 0 71 
0 6 92 
0 1 59 
0 0 66 
0 2 50 
0 0 22 
0 0 19 
0 0 62 
0 3 3 
0 0 45 
0 3 25 
0 0 63 
0 0 26 
0 0 24 
0 13 35 
0 0 78 
0 0 49 
0 0 40 
0 0 58 
0 0 20 
0 0 45 
0 5 116 
0 0 54 
0 0 9 
0 0 31 
0 0 29 
0 0 40 
0 0 19 
0 2 15 
0 0 12 
0 3 34 
0 0 36 
0 0 89 
0 0 22 
0 0 105 
0 0 3 
0 0 18 
0 0 54 
0 0 49 
0 0 41 
0 0 8 
0 4 42 
0 0 71 
0 4 28 
0 8 31 
0 0 35 
0 0 48 
0 0 13 
0 0 50 
0 0 63 
0 0 20 
0 0 23 
0 1 68 
0 0 64 
0 0 70 
0 0 20 
0 0 18 
0 0 62 
0 0 95 
0 0 29 
0 0 19 
0 0 15 
0 2 27 
0 0 17 
0 0 131 
0 0 74 
0 4 54 
0 0 49 
0 0 44 
0 0 7 
0 0 6 
0 0 14 
0 0 33 
0 0 20 
0 0 114 
0 0 105 
0 0 79 
0 0 27 
0 0 68 
0 0 22 
0 0 18 
0 0 40 
0 0 95 
0 2 34 
0 0 3 
0 0 19 
0 0 34 
0 2 92 
0 0 46 
0 0 12 
0 1 33 
0 0 49 
0 0 37 
0 0 21 
0 0 26 
0 0 24 
0 0 14 
0 1 64 
0 0 26 
0 0 13 
0 0 5 
0 0 43 
0 0 84 
0 0 85 
0 10 51 
0 0 25 
0 0 7 
0 0 13 
0 0 33 
0 19 17 
0 0 23 
0 9 20 
0 0 49 
0 0 42 
0 0 40 
0 2 80 
0 1 38 
0 0 82 
0 4 17 
0 3 52 
0 1 58 
0 0 50 
0 0 40 
0 7 48 
0 0 41 
0 0 38 
0 0 71 
0 0 37 
0 2 25 
0 1 93 
0 2 22 
0 0 44 
0 0 13 
0 0 9 
0 2 25 
0 0 56 
0 4 40 
0 0 36 
0 0 25 
0 0 61 
0 0 69 
0 0 91 
0 4 57 
0 0 25 
0 4 54 
0 0 45 
0 0 20 
0 0 64 
0 3 46 
0 0 40 
0 0 33 
0 3 62 
0 0 46 
0 0 30 
0 0 26 
0 0 23 
0 0 23 
0 0 40 
0 0 8 
0 0 9 
0 0 22 
0 0 18 
0 3 9 
0 7 23 
0 0 18 
0 0 13 
0 0 11 
0 1 85 
0 0 46 
0 0 23 
0 0 43 
0 0 46 
0 2 79 
0 0 18 
0 0 26 
0 0 3 
0 0 20 
0 0 21 
0 0 14 
0 0 8 
0 10 37 
0 0 23 
0 0 9 
0 0 79 
0 0 49 
0 0 24 
0 24 64 
0 0 49 
0 5 16 
0 0 38 
0 0 56 
0 1 32 
0 0 32 
0 1 31 
0 2 35 
0 0 34 
0 0 13 
0 0 12 
0 0 26 
0 0 18 
0 1 45 
0 2 31 
0 0 55 
0 0 13 
0 1 68 
0 0 39 
0 0 17 
0 7 60 
0 0 7 
0 0 46 
0 0 34 
0 0 21 
0 2 55 
0 0 46 
0 2 35 
0 0 0 
0 5 35 
0 0 17 
0 0 42 
0 0 15 
0 3 2 
0 5 90 
0 0 71 
0 0 72 
0 2 11 
0 2 17 
0 3 32 
0 2 87 
0 5 18 
0 0 90 
0 0 48 
0 1 41 
0 0 43 
0 0 17 
0 0 43 
0 0 12 
0 11 37 
0 8 18 
0 0 24 
0 0 66 
0 0 33 
0 0 33 
0 0 18 
0 0 47 
0 0 73 
0 2 84 
0 0 22 
0 0 18 
0 0 22 
0 0 81 
0 0 51 
0 4 42 
0 0 36 
0 0 20 
0 2 29 
0 0 6 
0 0 16 
0 0 20 
0 0 84 
0 2 36 
0 3 41 
0 0 12 
0 0 77 
0 0 54 
0 0 40 
0 0 14 
0 0 36 
0 0 19 
0 0 62 
0 0 40 
0 0 40 
0 5 59 
0 0 41 
0 0 43 
0 0 42 
0 8 44 
0 0 38 
0 3 21 
0 0 15 
0 0 36 
0 7 20 
0 0 21 
0 1 1 
0 0 43 
0 0 13 
0 0 33 
0 0 46 
0 4 16 
0 0 35 
0 2 41 
0 0 55 
0 1 55 
0 0 25 
0 8 37 
0 1 24 
0 0 38 
0 0 34 
0 0 29 
0 9 27 
0 0 49 
0 6 54 
0 0 48 
0 0 30 
0 0 102 
0 0 18 
0 1 34 
0 0 33 
0 0 14 
0 0 55 
0 0 46 
0 0 86 
0 0 18 
0 0 28 
0 0 14 
0 0 48 
0 0 36 
0 0 25 
0 0 35 
0 4 52 
0 0 5 
0 0 95 
0 9 34 
0 0 118 
0 0 23 
0 0 36 
0 6 29 
0 0 75 
0 0 8 
0 0 61 
0 0 57 
0 2 71 
0 11 19 
0 0 11 
0 0 102 
0 2 148 
0 0 14 
0 0 10 
0 0 36 
0 11 8 
0 0 25 
0 0 23 
0 1 59 
0 0 67 
0 2 9 
0 0 66 
0 6 25 
0 0 68 
0 0 30 
0 3 54 
0 10 44 
0 0 24 
0 0 25 
0 3 56 
0 0 26 
0 0 33 
0 1 15 
0 0 29 
0 0 40 
0 0 85 
0 4 35 
0 0 8 
0 13 27 
0 0 27 
0 2 37 
0 0 81 
0 15 39 
0 0 8 
0 0 54 
0 0 119 
0 0 16 
0 0 57 
0 0 15 
0 0 2 
0 0 45 
0 4 40 
0 0 11 
0 0 12 
0 0 22 
0 3 61 
0 0 28 
0 0 73 
0 0 55 
0 0 32 
0 2 31 
0 6 33 
0 4 80 
0 0 24 
0 0 76 
0 10 74 
0 6 55 
0 0 24 
0 0 34 
0 4 31 
0 0 39 
0 0 35 
0 2 2 
0 15 48 
0 0 17 
0 0 56 
0 0 42 
0 0 51 
0 0 16 
0 0 20 
0 4 33 
0 0 6 
0 0 48 
0 1 36 
0 5 25 
0 0 32 
0 0 25 
0 0 89 
0 0 50 
0 0 20 
0 0 18 
0 0 46 
0 0 52 
0 0 35 
0 0 16 
0 5 46 
0 0 37 
0 0 114 
0 0 17 
0 0 56 
0 0 44 
0 0 30 
0 0 105 
0 0 13 
0 6 98 
0 0 14 
0 6 78 
0 0 7 
0 0 36 
0 6 55 
0 0 61 
0 0 54 
0 0 76 
0 0 55 
0 11 59 
0 0 69 
0 0 30 
0 0 36 
0 0 22 
0 0 32 
0 0 44 
0 1 15 
0 19 60 
0 7 37 
0 0 43 
0 1 40 
0 0 39 
0 0 15 
0 1 22 
0 0 12 
0 0 28 
0 0 59 
0 6 11 
0 0 64 
0 12 43 
0 0 4 
0 3 17 
0 0 26 
0 0 42 
0 0 37 
0 0 12 
0 0 15 
0 0 15 
