0 39 78 
0 14 87 
0 20 90 
0 21 60 
0 28 28 
0 29 68 
0 30 76 
0 61 72 
0 50 85 
0 17 87 
0 28 58 
0 63 144 
0 23 66 
0 36 36 
0 71 85 
0 37 24 
0 30 164 
0 10 48 
0 16 83 
0 35 166 
0 34 85 
0 46 76 
0 54 84 
0 47 82 
0 40 39 
0 12 223 
0 12 69 
0 17 76 
0 8 151 
0 22 146 
0 15 121 
0 10 67 
0 25 157 
0 36 86 
0 13 72 
0 40 67 
0 6 60 
0 34 90 
0 4 68 
0 48 55 
0 22 13 
0 25 135 
0 23 46 
0 20 63 
0 38 109 
0 9 40 
0 31 48 
0 60 64 
0 33 83 
0 51 82 
0 42 62 
0 28 126 
0 76 122 
0 0 88 
0 19 103 
0 18 116 
0 20 85 
0 33 57 
0 24 106 
0 26 57 
0 16 102 
0 5 202 
0 44 119 
0 7 52 
0 29 95 
0 9 98 
0 20 56 
0 33 23 
0 9 28 
0 4 39 
0 16 43 
0 15 92 
0 28 119 
0 9 96 
0 73 160 
0 53 90 
0 31 85 
0 51 90 
0 41 69 
0 17 14 
0 5 67 
0 15 132 
0 25 64 
0 44 34 
0 32 116 
0 53 29 
0 14 144 
0 21 79 
0 29 68 
0 53 75 
0 5 32 
0 13 82 
0 7 184 
0 16 82 
0 13 150 
0 32 16 
0 32 47 
0 15 129 
0 13 58 
0 37 127 
0 42 38 
0 4 71 
0 36 51 
0 61 75 
0 23 113 
0 3 36 
0 17 84 
0 10 102 
0 34 49 
0 40 111 
0 17 141 
0 21 85 
0 6 87 
0 16 43 
0 15 45 
0 27 68 
0 13 147 
0 18 71 
0 13 105 
0 24 41 
0 25 97 
0 37 94 
0 12 79 
0 37 29 
0 21 69 
0 78 81 
0 55 26 
0 10 32 
0 2 154 
0 3 94 
0 29 91 
0 16 67 
0 4 164 
0 56 141 
0 11 57 
0 54 47 
0 40 19 
0 15 47 
0 3 158 
0 11 128 
0 4 104 
0 0 34 
0 77 64 
0 29 75 
0 22 61 
0 24 103 
0 26 42 
0 20 146 
0 49 60 
0 35 103 
0 70 77 
0 15 56 
0 31 163 
0 11 68 
0 6 53 
0 26 29 
0 15 47 
0 11 87 
0 41 66 
0 12 110 
0 8 38 
0 20 56 
0 14 132 
0 64 40 
0 36 35 
0 26 67 
0 27 42 
0 10 152 
0 31 107 
0 35 85 
0 69 62 
0 25 82 
0 31 61 
0 57 60 
0 7 107 
0 10 47 
0 6 93 
0 124 86 
0 26 68 
0 0 77 
0 14 45 
0 8 91 
0 23 22 
0 15 188 
0 59 44 
0 46 35 
0 22 130 
0 58 281 
0 25 62 
0 98 90 
0 31 101 
0 18 90 
0 58 39 
0 0 71 
0 6 31 
0 21 125 
0 48 45 
0 23 100 
0 13 107 
0 15 159 
0 27 152 
0 19 152 
0 59 79 
0 10 34 
0 21 127 
0 21 131 
0 57 148 
0 18 40 
0 18 72 
0 7 130 
0 58 42 
0 89 57 
0 76 35 
0 28 60 
0 16 58 
0 3 37 
0 21 91 
0 30 24 
0 29 39 
0 25 100 
0 13 34 
0 76 52 
0 35 68 
0 11 91 
0 51 42 
0 28 39 
0 25 27 
0 41 69 
0 10 76 
0 0 120 
0 6 165 
0 36 75 
0 15 40 
0 17 51 
0 8 93 
0 6 68 
0 23 47 
0 20 85 
0 23 104 
0 15 62 
0 39 57 
0 8 44 
0 26 20 
0 15 35 
0 30 122 
0 20 101 
0 15 88 
0 57 117 
0 31 45 
0 44 58 
