0 64 128 
0 158 54 
0 130 40 
0 116 0 
0 61 28 
0 68 33 
0 152 28 
0 112 12 
0 149 82 
0 178 68 
0 108 21 
0 83 10 
0 78 66 
0 56 27 
0 141 9 
0 108 27 
0 149 22 
0 135 25 
0 100 84 
0 124 32 
0 89 10 
0 137 20 
0 125 3 
0 111 80 
0 159 5 
0 170 1 
0 94 35 
0 81 7 
0 73 20 
0 67 7 
0 73 54 
0 140 43 
0 69 17 
0 85 3 
0 106 62 
0 85 14 
0 121 61 
0 156 48 
0 77 19 
0 143 23 
0 77 50 
0 80 32 
0 112 48 
0 137 32 
0 61 18 
0 61 33 
0 116 8 
0 107 11 
0 40 21 
0 74 37 
0 93 46 
0 144 99 
0 66 22 
0 138 25 
0 86 11 
0 84 34 
0 169 15 
0 77 39 
0 113 9 
0 65 133 
0 90 67 
0 118 30 
0 144 37 
0 90 26 
0 90 45 
0 88 19 
0 122 0 
0 125 35 
0 78 99 
0 172 42 
0 148 44 
0 110 40 
0 164 18 
0 118 60 
0 113 20 
0 70 110 
0 176 140 
0 136 35 
0 57 53 
0 115 22 
0 112 39 
0 107 8 
0 82 10 
0 122 35 
0 90 5 
0 118 22 
0 80 15 
0 68 19 
0 134 37 
0 162 39 
0 50 42 
0 57 26 
0 84 32 
0 103 21 
0 91 25 
0 90 44 
0 124 74 
0 130 7 
0 71 2 
0 139 120 
0 121 13 
0 101 63 
0 121 32 
0 60 65 
0 93 9 
0 86 20 
0 69 28 
0 88 9 
0 137 22 
0 65 55 
0 82 64 
0 94 41 
0 87 43 
0 97 41 
0 82 40 
0 145 7 
0 217 60 
0 101 61 
0 94 106 
0 80 38 
0 127 84 
0 64 21 
0 159 74 
0 115 6 
0 92 127 
0 109 22 
0 181 42 
0 102 5 
0 96 29 
0 92 52 
0 129 14 
0 127 12 
0 67 3 
0 79 12 
0 86 18 
0 129 3 
0 54 22 
0 159 8 
0 75 8 
0 84 32 
0 100 33 
0 46 39 
0 96 107 
0 107 26 
0 102 15 
0 116 33 
0 170 26 
0 118 29 
0 55 9 
0 63 25 
0 122 28 
0 136 52 
0 151 20 
0 80 31 
0 76 28 
0 61 19 
0 40 37 
0 64 61 
0 76 16 
0 96 15 
0 39 28 
0 104 22 
0 73 49 
0 158 84 
0 107 62 
0 88 68 
0 149 0 
0 55 5 
0 124 42 
0 122 32 
0 150 8 
0 88 11 
0 63 22 
0 124 19 
0 128 33 
0 131 25 
0 94 43 
0 117 23 
0 94 43 
0 159 99 
0 129 29 
0 129 18 
0 99 9 
0 79 53 
0 80 20 
0 84 48 
0 107 38 
0 124 43 
0 146 56 
0 169 26 
0 105 37 
0 97 30 
0 101 108 
0 111 77 
0 75 12 
0 80 16 
0 97 27 
0 189 18 
0 137 37 
0 154 15 
0 131 53 
0 142 117 
0 105 18 
0 106 51 
0 54 0 
0 100 32 
0 88 17 
0 159 36 
0 146 14 
0 110 99 
0 192 64 
0 135 19 
0 78 60 
0 69 59 
0 98 25 
0 125 32 
0 78 6 
0 132 68 
0 75 32 
0 81 22 
0 94 52 
0 75 72 
0 76 5 
0 119 15 
0 64 45 
0 159 17 
0 182 49 
0 69 2 
0 78 14 
0 41 64 
0 158 72 
0 97 109 
0 61 32 
0 181 31 
0 179 24 
0 101 19 
0 81 31 
0 142 25 
0 82 63 
0 88 30 
0 105 38 
0 91 93 
0 88 31 
0 87 22 
0 75 18 
0 71 30 
0 82 6 
0 161 85 
0 179 14 
0 112 28 
0 126 69 
0 101 24 
0 159 24 
0 68 77 
0 126 6 
0 92 10 
0 109 30 
0 77 13 
0 115 36 
0 107 5 
0 121 59 
0 87 26 
0 109 24 
0 53 30 
0 101 42 
0 146 91 
0 135 23 
0 142 14 
0 87 10 
0 95 32 
0 120 38 
0 135 25 
0 85 68 
0 90 10 
0 155 51 
0 129 24 
0 67 23 
0 172 58 
0 127 45 
0 135 16 
0 137 186 
0 67 67 
0 197 88 
0 101 92 
0 132 49 
0 107 69 
0 85 103 
0 107 42 
0 94 33 
0 141 47 
0 130 21 
0 201 70 
0 65 21 
0 118 37 
0 131 84 
0 123 40 
0 164 17 
0 103 47 
0 105 44 
0 83 14 
0 126 22 
0 74 17 
0 142 3 
0 129 34 
0 135 7 
0 169 51 
0 187 30 
0 88 36 
0 64 80 
0 92 19 
0 101 2 
0 71 21 
0 122 13 
0 120 51 
0 139 18 
0 129 8 
0 140 9 
0 106 57 
0 129 6 
0 134 25 
0 105 137 
0 119 14 
0 171 21 
0 113 18 
0 110 28 
0 121 67 
0 119 25 
0 96 43 
0 129 14 
0 56 49 
0 159 74 
0 58 0 
0 72 0 
0 81 97 
0 98 6 
0 113 42 
0 100 34 
0 54 14 
0 116 34 
0 57 54 
0 103 137 
0 108 79 
0 61 31 
0 97 43 
0 73 16 
0 105 13 
0 75 115 
0 62 29 
0 161 40 
0 33 135 
0 78 20 
0 44 30 
0 111 32 
0 92 13 
0 85 0 
0 123 44 
0 163 56 
0 106 18 
0 77 26 
0 108 61 
0 175 6 
0 144 54 
0 64 124 
0 104 73 
0 105 26 
0 141 32 
0 81 6 
0 84 1 
0 92 14 
0 78 16 
0 124 31 
0 72 14 
0 115 3 
0 158 23 
0 80 43 
0 121 61 
0 91 14 
0 91 20 
0 100 86 
0 45 11 
0 143 95 
0 124 40 
0 86 22 
0 73 17 
0 55 81 
0 89 48 
0 77 102 
0 121 35 
0 131 30 
0 92 5 
0 73 6 
0 100 103 
0 112 19 
0 74 11 
0 119 11 
0 76 8 
0 51 131 
0 123 7 
0 70 21 
0 119 27 
0 93 15 
0 153 22 
0 55 9 
0 121 16 
0 135 51 
0 54 10 
0 130 59 
0 120 17 
0 165 74 
0 101 9 
0 161 55 
0 122 41 
0 91 21 
0 122 11 
0 82 59 
0 48 11 
0 152 31 
0 152 65 
0 99 75 
0 76 10 
0 108 56 
0 102 74 
0 60 80 
0 104 7 
0 102 71 
0 111 47 
0 48 6 
0 105 40 
0 51 109 
0 65 30 
0 166 49 
0 92 24 
0 134 67 
0 79 35 
0 32 9 
0 115 24 
0 109 64 
0 72 11 
0 78 44 
0 87 120 
0 82 10 
0 146 54 
0 144 15 
0 150 24 
0 87 21 
0 144 46 
0 74 4 
0 128 26 
0 122 31 
0 109 121 
0 121 26 
0 82 20 
0 112 54 
0 84 10 
0 60 23 
0 146 40 
0 202 2 
0 131 65 
0 128 76 
0 141 8 
0 122 35 
0 126 56 
0 192 41 
0 125 34 
0 78 67 
0 78 1 
0 101 30 
0 108 63 
0 112 54 
0 98 9 
0 112 62 
0 60 10 
0 88 0 
0 103 22 
0 147 186 
0 64 76 
0 38 33 
0 65 13 
0 61 23 
0 172 33 
0 63 21 
0 77 52 
0 70 24 
0 109 67 
0 130 75 
0 52 22 
0 126 66 
0 98 35 
0 67 36 
0 129 47 
0 82 65 
0 178 93 
0 106 33 
0 84 20 
0 95 6 
0 78 90 
0 125 7 
0 150 13 
0 87 6 
0 123 52 
0 110 83 
0 154 12 
0 135 41 
0 99 17 
0 64 51 
0 150 56 
0 132 53 
0 164 13 
0 115 34 
0 128 13 
0 100 56 
0 68 93 
0 135 9 
0 105 36 
0 143 44 
0 98 21 
