0 27 54 
0 73 184 
0 63 131 
0 43 64 
0 3 57 
0 8 174 
0 17 102 
0 22 62 
0 35 92 
0 33 56 
0 19 98 
0 18 40 
0 50 52 
0 30 59 
0 21 97 
0 22 75 
0 22 140 
0 21 90 
0 18 72 
0 15 72 
0 32 124 
0 64 76 
0 29 103 
0 5 112 
0 7 47 
0 24 77 
0 55 33 
0 9 127 
0 48 154 
0 60 67 
0 21 132 
0 25 102 
0 16 92 
0 24 88 
0 25 89 
0 69 47 
0 21 67 
0 20 144 
0 97 74 
0 63 116 
0 15 99 
0 38 66 
0 65 184 
0 37 124 
0 48 52 
0 61 32 
0 30 77 
0 80 63 
0 17 149 
0 1 132 
0 29 12 
0 29 174 
0 40 137 
0 20 49 
0 39 62 
0 41 105 
0 6 209 
0 10 34 
0 16 117 
0 34 62 
0 4 32 
0 23 109 
0 37 123 
0 20 44 
0 19 126 
0 24 153 
0 65 125 
0 48 114 
0 59 105 
0 15 150 
0 39 71 
0 10 88 
0 19 176 
0 12 87 
0 22 257 
0 24 48 
0 5 48 
0 38 37 
0 22 155 
0 35 59 
0 23 75 
0 31 118 
0 7 98 
0 48 257 
0 11 185 
0 22 147 
0 17 198 
0 33 167 
0 35 54 
0 26 52 
0 20 57 
0 38 72 
0 8 102 
0 34 82 
0 52 80 
0 19 31 
0 43 125 
0 55 189 
0 6 113 
0 20 112 
0 29 65 
0 36 55 
0 3 15 
0 21 70 
0 32 58 
0 16 104 
0 60 71 
0 40 134 
0 26 94 
0 37 39 
0 2 43 
0 9 89 
0 6 85 
0 28 29 
0 6 86 
0 49 55 
0 31 59 
0 94 118 
0 10 79 
0 38 168 
0 28 33 
0 18 61 
0 13 158 
0 39 128 
0 27 32 
0 26 99 
0 34 144 
0 26 43 
0 51 131 
0 8 117 
0 59 20 
0 44 56 
0 30 45 
0 46 76 
0 43 20 
0 48 78 
0 29 107 
0 24 133 
0 38 125 
0 15 106 
0 4 158 
0 16 42 
0 54 68 
0 17 57 
0 46 125 
0 60 55 
0 32 74 
0 40 76 
0 37 124 
0 14 63 
0 21 108 
0 14 61 
0 20 49 
0 17 62 
0 25 185 
0 40 110 
0 27 48 
0 24 57 
0 29 114 
0 14 160 
0 58 91 
0 35 96 
0 22 108 
0 24 51 
0 13 103 
0 40 74 
0 28 147 
0 44 129 
0 15 127 
0 54 51 
0 44 94 
0 45 40 
0 45 115 
0 23 83 
0 31 115 
0 41 78 
0 29 32 
0 11 165 
0 11 43 
0 25 148 
0 17 98 
0 12 121 
0 24 108 
0 17 158 
0 26 84 
0 30 38 
0 25 68 
0 45 71 
0 42 36 
0 18 93 
0 29 155 
0 30 100 
0 24 29 
0 44 59 
0 29 125 
0 14 78 
0 44 59 
0 38 60 
0 16 48 
0 3 40 
0 54 46 
0 16 89 
0 21 100 
0 46 42 
0 33 48 
0 13 77 
0 26 85 
0 2 189 
0 20 64 
0 16 55 
0 6 131 
0 46 61 
0 7 39 
0 30 109 
0 31 80 
0 62 71 
0 27 84 
0 30 22 
0 29 58 
0 53 78 
0 3 48 
0 62 79 
0 35 102 
0 18 149 
0 29 161 
0 7 140 
0 17 120 
0 30 29 
0 21 101 
0 15 147 
0 79 74 
0 44 72 
0 13 210 
0 33 94 
0 59 131 
0 34 166 
0 36 45 
0 29 145 
0 33 186 
0 43 67 
0 18 92 
0 34 103 
0 16 104 
0 20 84 
0 46 45 
0 26 142 
0 29 54 
0 31 96 
0 4 86 
0 30 91 
0 45 75 
0 18 107 
0 19 54 
0 30 80 
0 31 150 
0 12 74 
0 1 67 
0 40 80 
0 43 124 
0 3 38 
0 36 80 
0 7 84 
0 7 73 
0 40 78 
0 65 116 
0 8 65 
0 63 117 
0 26 205 
0 23 158 
0 49 56 
0 10 93 
0 5 85 
0 10 86 
0 7 49 
0 5 20 
0 63 77 
0 47 78 
0 6 34 
0 28 87 
0 36 83 
0 7 121 
0 8 46 
0 12 125 
0 8 113 
0 27 36 
0 40 90 
0 18 116 
0 15 105 
0 23 58 
0 8 127 
0 42 53 
0 31 43 
0 27 73 
0 41 72 
0 31 170 
0 13 344 
0 31 130 
0 46 47 
0 26 39 
0 8 117 
0 17 114 
0 27 165 
0 23 146 
0 17 67 
0 47 65 
0 34 23 
0 1 86 
0 37 52 
0 27 90 
0 16 92 
0 23 47 
0 34 39 
0 15 115 
0 25 30 
0 43 100 
0 17 54 
0 39 34 
0 24 89 
0 78 105 
0 42 161 
0 47 105 
0 20 66 
0 24 85 
0 6 161 
0 52 124 
0 34 167 
0 42 63 
0 12 159 
0 18 102 
0 37 46 
0 7 71 
0 29 67 
0 17 45 
0 41 27 
0 5 17 
0 25 163 
0 42 94 
0 48 78 
0 48 107 
0 11 90 
0 15 81 
0 15 125 
0 22 16 
0 20 66 
0 29 89 
0 13 111 
0 27 86 
0 25 23 
0 32 86 
0 39 79 
0 60 62 
0 10 21 
0 24 56 
0 19 60 
0 23 90 
0 52 79 
0 30 89 
0 17 84 
0 12 228 
0 43 179 
0 19 34 
0 4 53 
0 79 98 
0 25 99 
0 5 125 
0 38 69 
0 6 58 
0 25 91 
0 13 162 
0 23 33 
0 32 108 
0 50 77 
0 28 117 
0 8 90 
0 42 79 
0 35 55 
0 17 86 
0 50 67 
0 25 51 
0 10 179 
0 10 122 
0 35 99 
0 9 110 
0 3 127 
0 16 111 
0 7 141 
0 6 62 
0 33 169 
0 12 42 
0 20 80 
0 48 66 
0 17 113 
0 16 56 
0 9 102 
0 11 103 
0 8 74 
0 14 95 
0 52 101 
0 19 110 
0 52 34 
0 61 81 
0 29 64 
0 18 59 
0 42 70 
0 37 77 
0 21 78 
0 12 98 
0 23 31 
0 26 62 
0 22 57 
0 37 174 
0 24 93 
0 9 60 
0 19 109 
0 26 176 
0 5 32 
0 12 94 
0 22 18 
0 27 93 
0 42 37 
0 36 63 
0 42 103 
0 18 88 
0 39 44 
0 42 152 
0 8 73 
0 30 86 
0 14 46 
0 17 59 
0 47 20 
0 26 37 
0 26 48 
0 8 129 
0 18 173 
0 22 56 
0 52 54 
0 44 110 
0 29 131 
0 18 117 
0 67 58 
0 61 57 
0 51 67 
0 16 101 
0 11 147 
0 18 62 
0 12 117 
0 15 135 
0 21 71 
0 58 114 
0 9 101 
0 11 32 
0 22 142 
0 44 180 
0 20 73 
0 23 52 
0 45 53 
0 0 83 
0 20 63 
0 32 104 
0 21 89 
0 36 71 
0 11 84 
0 34 220 
0 20 35 
0 46 130 
0 45 94 
0 27 78 
0 3 171 
0 73 41 
0 10 63 
0 26 178 
0 22 73 
0 70 57 
0 12 82 
0 27 81 
0 26 127 
0 9 66 
0 38 63 
0 44 132 
0 28 51 
0 37 91 
0 30 75 
0 37 99 
0 13 140 
0 25 81 
0 28 83 
0 15 58 
0 28 128 
0 30 104 
0 24 74 
0 26 87 
0 28 80 
0 21 108 
0 22 100 
0 39 92 
0 10 64 
0 62 78 
0 19 64 
0 28 64 
0 7 40 
0 51 46 
0 35 18 
0 25 89 
0 12 56 
0 2 87 
0 30 124 
0 13 87 
0 26 64 
0 24 102 
0 14 111 
0 28 97 
0 11 109 
0 10 59 
0 30 65 
0 17 102 
0 43 117 
0 9 30 
0 9 68 
0 10 45 
0 30 76 
0 44 123 
0 18 47 
0 0 29 
0 5 68 
0 58 112 
0 23 102 
0 28 80 
0 14 69 
0 4 121 
0 16 6 
0 14 58 
0 45 54 
0 12 79 
0 66 69 
0 29 93 
0 22 94 
0 9 133 
0 22 45 
0 13 46 
0 14 41 
0 7 90 
0 41 150 
0 31 66 
0 20 82 
0 63 55 
0 20 45 
0 45 73 
0 22 103 
0 4 148 
0 20 107 
0 49 90 
0 46 33 
0 23 43 
0 1 70 
0 38 64 
0 37 116 
0 38 64 
0 24 43 
0 12 67 
0 33 84 
0 5 109 
0 16 93 
0 24 59 
0 28 86 
0 57 149 
0 14 106 
0 69 44 
0 40 61 
0 41 52 
0 33 49 
0 17 40 
0 80 98 
0 69 66 
0 26 158 
0 8 53 
0 59 61 
0 23 102 
0 50 65 
0 15 63 
0 22 50 
0 14 133 
0 28 68 
0 15 151 
0 32 217 
0 11 154 
0 27 62 
0 22 42 
0 10 77 
0 1 47 
0 5 60 
0 45 127 
0 6 69 
0 26 134 
0 15 133 
0 31 24 
0 62 103 
0 18 91 
0 25 59 
0 12 179 
0 7 47 
0 21 63 
0 52 168 
0 19 52 
0 21 158 
0 19 66 
0 68 56 
0 26 167 
0 15 159 
0 11 74 
0 8 64 
0 45 93 
0 25 68 
0 4 122 
0 53 57 
0 31 101 
0 17 86 
0 17 88 
0 49 74 
0 9 33 
0 23 59 
0 37 113 
0 47 63 
0 16 134 
0 13 187 
0 101 26 
0 41 70 
0 25 62 
0 27 101 
0 3 276 
0 66 102 
0 39 113 
0 13 104 
0 25 241 
0 45 123 
0 26 69 
0 17 114 
0 30 35 
0 38 94 
0 55 118 
0 28 76 
0 21 141 
0 75 105 
0 12 44 
0 28 98 
0 12 89 
0 31 109 
0 9 145 
0 56 133 
0 27 110 
0 20 187 
0 17 138 
0 46 117 
0 12 103 
0 18 190 
0 17 78 
0 13 69 
0 10 96 
0 29 64 
0 15 59 
0 34 75 
0 33 69 
0 24 167 
0 14 29 
0 21 166 
0 36 61 
0 54 93 
0 14 68 
0 37 71 
0 28 127 
0 50 56 
0 26 41 
0 72 79 
0 20 123 
0 18 60 
0 13 116 
0 15 152 
0 28 118 
0 51 31 
0 11 43 
0 53 140 
0 17 93 
0 27 43 
0 56 77 
0 22 81 
0 24 65 
0 35 84 
0 37 62 
0 38 144 
0 33 44 
0 33 61 
0 21 66 
0 10 85 
0 6 75 
0 37 61 
0 5 65 
0 17 85 
0 44 103 
0 57 82 
0 33 71 
0 33 52 
0 56 41 
0 15 115 
0 8 137 
0 27 78 
0 52 52 
0 27 123 
0 15 29 
0 32 112 
0 15 126 
0 51 94 
0 11 33 
0 31 80 
0 38 76 
0 27 77 
0 28 64 
0 64 75 
0 35 114 
0 33 43 
0 22 91 
0 54 89 
0 15 106 
0 13 135 
0 35 51 
0 19 94 
0 13 57 
0 38 119 
0 40 191 
0 53 115 
0 54 102 
0 21 230 
0 16 198 
0 10 79 
0 25 80 
0 33 75 
0 18 39 
0 34 54 
0 43 79 
0 33 54 
0 16 76 
0 11 160 
0 10 66 
0 19 115 
0 9 68 
0 7 69 
0 11 57 
0 29 102 
0 36 66 
0 4 71 
0 8 91 
0 58 228 
0 28 85 
0 17 116 
0 13 83 
0 36 123 
0 32 69 
0 19 81 
0 44 97 
0 31 58 
0 50 103 
0 37 133 
0 23 92 
0 28 65 
0 32 59 
0 8 77 
0 20 124 
0 30 105 
0 38 94 
0 77 47 
0 59 23 
0 42 112 
0 42 124 
0 32 93 
0 16 139 
0 20 45 
0 18 237 
0 20 141 
0 26 91 
0 9 123 
0 36 62 
0 16 234 
0 24 73 
0 14 80 
0 14 118 
0 32 162 
0 20 92 
0 15 16 
0 50 66 
0 6 141 
0 21 114 
0 42 77 
0 22 121 
0 37 112 
0 17 95 
0 37 94 
0 27 86 
0 33 159 
0 8 44 
0 15 73 
0 52 74 
0 12 131 
0 56 59 
0 23 46 
