0 3 6 
0 2 59 
0 15 35 
0 0 7 
0 5 27 
0 7 47 
0 0 100 
0 0 16 
0 3 27 
0 0 82 
0 0 81 
0 0 18 
0 5 77 
0 1 14 
0 0 59 
0 0 12 
0 2 51 
0 0 1 
0 0 31 
0 0 73 
0 0 46 
0 7 9 
0 0 43 
0 0 27 
0 0 15 
0 3 12 
0 1 6 
0 1 8 
0 0 42 
0 0 0 
0 0 115 
0 0 44 
0 0 62 
0 0 1 
0 0 8 
0 0 10 
0 0 29 
0 0 24 
0 0 5 
0 0 14 
0 0 18 
0 0 30 
0 0 34 
0 0 71 
0 0 20 
0 0 47 
0 0 140 
0 0 58 
0 0 12 
0 0 197 
0 0 3 
0 0 29 
0 2 6 
0 0 20 
0 0 38 
0 0 8 
0 0 5 
0 0 57 
0 0 72 
0 0 30 
0 1 53 
0 0 8 
0 0 9 
0 0 43 
0 1 8 
0 5 59 
0 0 5 
0 0 26 
0 4 127 
0 0 71 
0 0 153 
0 0 39 
0 0 50 
0 0 44 
0 1 17 
0 2 26 
0 0 12 
0 0 38 
0 10 75 
0 2 18 
0 0 86 
0 0 2 
0 0 26 
0 0 29 
0 2 14 
0 0 35 
0 0 61 
0 1 11 
0 1 23 
0 0 50 
0 0 5 
0 5 49 
0 1 37 
0 0 90 
0 4 49 
0 1 20 
0 0 17 
0 0 18 
0 0 10 
0 0 6 
0 0 8 
0 0 9 
0 2 53 
0 3 66 
0 0 40 
0 0 6 
0 0 39 
0 9 48 
0 0 7 
0 0 64 
0 1 30 
0 0 27 
0 0 53 
0 0 53 
0 0 29 
0 0 57 
0 0 5 
0 0 16 
0 0 54 
0 0 109 
0 0 19 
0 0 50 
0 0 1 
0 0 19 
0 0 17 
0 0 59 
0 0 57 
0 0 20 
0 12 36 
0 4 14 
0 0 60 
0 0 38 
0 0 15 
0 0 12 
0 0 7 
0 0 44 
0 5 68 
0 2 38 
0 0 46 
0 5 115 
0 0 25 
0 5 28 
0 0 89 
0 0 14 
0 1 68 
0 0 99 
0 0 20 
0 0 40 
0 0 39 
0 0 32 
0 0 48 
0 0 31 
0 0 8 
0 0 31 
0 0 52 
0 0 57 
0 5 120 
0 0 18 
0 4 86 
0 2 15 
0 0 7 
0 0 69 
0 0 64 
0 0 58 
0 0 18 
0 0 75 
0 4 65 
0 0 27 
0 0 49 
0 0 29 
0 2 64 
0 0 72 
0 0 39 
0 0 49 
0 5 15 
0 0 50 
0 0 26 
0 0 26 
0 3 21 
0 0 20 
0 12 32 
0 0 55 
0 0 32 
0 0 56 
0 0 17 
0 7 74 
0 0 92 
0 1 74 
0 2 7 
0 0 19 
0 0 12 
0 0 60 
0 3 34 
0 0 39 
0 1 47 
0 0 11 
0 0 11 
0 0 57 
0 0 5 
0 0 79 
0 0 17 
0 0 74 
0 0 135 
0 0 16 
0 0 25 
0 0 10 
0 4 24 
0 0 54 
0 0 33 
0 0 33 
0 0 61 
0 7 7 
0 0 48 
0 0 25 
0 3 160 
0 0 71 
0 0 40 
0 0 6 
0 0 59 
0 0 66 
0 7 6 
0 2 51 
0 0 45 
0 51 25 
0 3 46 
0 4 43 
0 0 9 
0 0 52 
0 0 26 
0 12 26 
0 5 86 
0 0 6 
0 0 32 
0 0 15 
0 0 8 
0 0 24 
0 0 5 
0 0 19 
0 0 17 
0 0 6 
0 0 80 
0 0 36 
0 5 16 
0 0 184 
0 0 77 
0 0 26 
0 0 29 
0 0 81 
0 0 127 
0 0 70 
0 0 31 
0 0 41 
0 0 58 
0 2 26 
0 7 67 
0 0 30 
0 0 86 
0 0 84 
0 0 17 
0 0 59 
0 0 51 
0 0 100 
0 0 53 
0 0 22 
0 5 47 
0 2 34 
0 0 11 
0 0 142 
0 0 9 
0 0 71 
0 14 44 
0 6 16 
0 1 91 
0 3 8 
0 4 17 
0 0 29 
0 0 21 
0 0 144 
0 2 46 
0 0 10 
0 2 31 
0 1 41 
0 9 43 
0 0 21 
0 0 39 
0 0 65 
0 0 18 
0 0 30 
0 0 26 
0 0 17 
0 0 40 
0 0 40 
0 0 20 
0 0 64 
0 0 76 
0 3 99 
0 0 109 
0 0 3 
0 0 3 
0 0 36 
0 0 37 
0 0 1 
0 0 46 
0 0 52 
0 0 22 
0 0 26 
0 1 46 
0 0 46 
0 0 27 
0 0 32 
0 0 99 
0 0 22 
0 1 18 
0 0 14 
0 0 6 
0 0 11 
0 0 26 
0 0 6 
0 0 52 
0 0 44 
0 0 51 
0 0 5 
0 4 16 
0 0 2 
0 0 12 
0 0 13 
0 0 57 
0 1 35 
0 0 11 
0 0 41 
0 0 39 
0 0 73 
0 0 84 
0 0 77 
0 0 66 
0 0 57 
0 11 66 
0 3 12 
0 0 10 
0 0 68 
0 0 36 
0 0 29 
0 0 8 
0 0 28 
0 7 73 
0 0 14 
0 3 33 
0 8 54 
0 0 40 
0 0 58 
0 0 50 
0 0 92 
0 6 63 
0 0 59 
0 8 17 
0 0 4 
0 0 36 
0 0 15 
0 0 36 
0 20 93 
0 0 47 
0 0 15 
0 3 54 
0 0 12 
0 0 10 
0 0 7 
0 0 168 
0 0 24 
0 0 25 
0 0 24 
0 0 9 
0 0 20 
0 4 104 
0 0 168 
0 0 8 
0 0 49 
0 0 17 
0 0 67 
0 5 6 
0 0 12 
0 0 49 
0 0 142 
0 0 24 
0 0 40 
0 5 56 
0 5 36 
0 0 104 
0 0 13 
0 0 19 
0 11 18 
0 0 30 
0 0 7 
0 5 19 
