0 202 1550 535 0 
0 98 1425 39 0 
0 134 1700 37 0 
0 1000 896 521 0 
0 146 1200 160 0 
0 149 1705 617 0 
0 148 1328 320 0 
0 42 1969 16 0 
0 77 1634 0 0 
0 108 1308 136 0 
0 45 1220 152 0 
0 43 1866 455 0 
0 385 1625 130 0 
0 213 1269 328 0 
0 133 2269 69 0 
0 115 2752 613 0 
0 728 1939 378 0 
0 252 2040 320 0 
0 162 1424 81 0 
0 799 2177 46 0 
0 66 1678 323 0 
0 108 1622 56 0 
0 434 1057 211 0 
0 176 2450 146 0 
0 426 2408 69 0 
0 509 1871 166 0 
0 778 1509 33 0 
0 129 1833 37 0 
0 93 1667 195 0 
0 239 3530 0 0 
0 66 1474 50 0 
0 50 2771 86 0 
0 409 1606 525 0 
0 291 1846 622 0 
0 17 1337 73 0 
0 15 1698 445 0 
0 44 2713 164 0 
0 61 2637 0 0 
0 211 1216 64 0 
0 332 1965 16 0 
0 35 1982 18 0 
0 279 2121 163 0 
0 98 2272 65 0 
0 192 2260 74 0 
0 576 2044 20 0 
0 233 1425 122 0 
0 101 1348 196 0 
0 754 2401 158 0 
0 217 1531 852 0 
0 48 1233 46 0 
0 915 1641 80 0 
0 66 1720 0 0 
0 52 2062 574 0 
0 451 1892 295 0 
0 1006 2006 79 0 
0 187 1265 0 0 
0 279 1883 504 0 
0 88 2151 128 0 
0 2 2086 275 0 
0 179 1744 208 0 
0 434 1351 131 0 
0 116 1874 84 0 
0 194 1471 220 0 
0 159 1744 511 0 
0 173 1666 72 0 
0 5 2577 25 0 
0 32 1657 166 0 
0 192 2482 0 0 
0 86 1017 297 0 
0 247 2568 27 0 
0 44 2188 97 0 
0 273 1368 727 0 
0 265 950 597 0 
0 98 1789 108 0 
0 473 1015 223 0 
0 108 1883 446 0 
0 278 2038 56 0 
0 560 1377 244 0 
0 257 1968 1001 0 
6 60 1798 73 0 
0 53 1573 103 0 
0 135 2726 0 0 
0 43 1172 160 0 
0 100 1596 4 0 
0 39 1518 34 0 
0 94 2455 23 0 
0 92 1694 76 0 
0 2 1672 296 0 
0 158 1770 125 0 
0 18 1640 439 0 
0 43 2481 366 0 
0 34 1860 263 0 
0 170 1372 604 0 
0 157 1339 249 0 
0 31 1770 329 0 
0 110 2240 32 0 
0 180 2086 297 0 
0 1125 979 133 0 
0 397 2117 115 0 
0 73 1449 87 0 
0 130 2312 588 0 
0 917 1211 58 0 
0 71 1836 38 0 
0 123 1483 203 0 
0 300 2157 147 0 
0 131 1631 822 0 
0 146 1912 147 0 
0 170 1801 11 0 
0 109 1742 8 0 
0 67 3079 120 0 
0 87 1406 177 0 
0 20 2837 399 0 
0 72 1735 55 0 
0 112 1749 83 0 
0 36 2268 433 0 
0 136 3293 91 0 
0 57 2473 176 0 
0 220 1771 67 0 
0 124 1140 907 0 
54 119 1310 475 0 
0 367 1864 237 0 
0 74 1548 885 0 
0 555 679 140 0 
0 845 2282 514 0 
0 242 2114 189 0 
0 27 2544 150 0 
0 81 2533 35 0 
0 97 1738 189 0 
0 389 892 109 0 
0 31 1499 151 0 
0 556 967 128 0 
0 182 2156 11 0 
0 133 1836 308 0 
0 28 2120 135 0 
0 114 1279 136 6 
0 78 1925 301 0 
0 203 1605 122 0 
0 44 1440 130 0 
0 262 1226 26 0 
0 139 2104 61 0 
0 542 1232 374 0 
0 77 1330 75 0 
0 107 1846 9 0 
0 76 2486 116 0 
0 427 1186 93 0 
0 146 1154 23 0 
0 49 2183 378 0 
0 319 1288 55 0 
0 244 2208 350 0 
0 103 2492 312 0 
0 35 1733 367 0 
0 163 3890 0 0 
0 225 1291 189 0 
0 459 1500 29 0 
0 170 1080 91 0 
0 59 1284 338 0 
0 111 3296 247 0 
0 181 1472 3 0 
0 9 2091 370 0 
0 73 1829 32 0 
0 204 1148 141 0 
0 329 1252 50 0 
5 281 1393 51 0 
45 73 1594 139 0 
0 50 1726 37 0 
0 583 1356 301 0 
0 918 1679 665 2 
0 27 1866 121 0 
0 285 1451 0 0 
0 317 973 167 109 
