94 41 40 26 
119 52 23 7 
97 62 32 10 
94 69 28 10 
122 51 20 8 
115 49 31 6 
109 55 18 19 
125 53 15 8 
122 37 33 9 
115 40 32 14 
116 56 24 5 
108 51 24 18 
118 53 29 1 
127 37 29 8 
94 75 25 7 
126 42 21 12 
111 50 30 10 
85 72 35 9 
90 69 31 11 
103 57 25 16 
104 65 22 10 
119 45 20 17 
107 48 32 14 
109 42 24 26 
121 53 18 9 
78 73 33 17 
113 56 21 11 
139 35 20 7 
137 30 19 15 
100 55 32 14 
135 49 13 4 
109 46 30 16 
104 69 20 8 
125 56 13 7 
84 70 29 18 
103 55 24 19 
127 53 12 9 
111 62 20 8 
136 44 14 7 
113 48 26 14 
111 56 24 10 
108 63 25 5 
110 51 23 17 
112 56 21 12 
90 74 25 12 
128 52 13 8 
97 48 38 18 
116 44 24 17 
124 54 13 10 
115 47 20 19 
125 48 17 11 
120 54 20 7 
100 54 39 8 
101 75 16 9 
107 61 21 12 
122 46 15 18 
102 61 23 15 
111 57 22 11 
106 66 18 11 
111 62 13 15 
112 29 44 16 
103 56 26 16 
114 46 20 21 
125 52 14 10 
133 45 16 7 
102 61 30 8 
131 38 24 8 
124 51 22 4 
99 58 28 16 
110 43 29 19 
129 35 20 17 
95 64 24 18 
112 53 29 7 
107 61 26 7 
113 69 16 3 
117 60 15 9 
116 48 35 2 
137 48 10 6 
127 47 18 9 
114 57 18 12 
127 45 21 8 
113 48 27 13 
117 56 14 14 
106 54 24 17 
115 57 24 5 
126 38 25 12 
122 47 20 12 
137 36 23 5 
89 52 36 24 
97 72 26 6 
95 64 30 12 
120 60 17 4 
73 67 36 25 
107 47 40 7 
104 72 17 8 
97 57 34 13 
95 67 25 14 
129 34 24 14 
127 44 19 11 
98 53 32 18 
109 59 26 7 
105 68 19 9 
98 49 25 29 
80 79 29 13 
96 62 28 15 
99 55 32 15 
126 24 28 23 
137 38 16 10 
144 35 13 9 
126 41 26 8 
115 55 21 10 
101 54 26 20 
116 60 18 7 
125 40 23 13 
115 61 20 5 
94 74 22 11 
128 45 17 11 
120 40 29 12 
110 45 30 16 
114 39 27 21 
121 44 29 7 
100 56 23 22 
121 43 23 14 
119 45 21 16 
116 47 28 10 
97 70 27 7 
120 46 25 10 
106 56 26 13 
105 56 25 15 
144 31 13 13 
128 37 24 12 
125 57 15 4 
95 63 24 19 
124 51 16 10 
86 51 43 21 
112 59 15 15 
115 49 25 12 
127 48 14 12 
113 48 30 10 
103 66 19 13 
145 34 17 5 
123 33 23 22 
119 42 22 18 
106 57 22 16 
74 77 39 11 
96 58 29 18 
113 47 32 9 
123 48 19 11 
114 56 23 8 
94 62 31 14 
115 53 18 15 
111 45 31 14 
95 61 25 20 
136 33 20 12 
127 42 23 9 
105 60 24 12 
90 66 23 22 
99 53 37 12 
113 65 14 9 
97 56 28 20 
99 69 20 13 
92 60 32 17 
115 66 11 9 
88 67 26 20 
104 46 40 11 
146 29 17 9 
118 63 12 8 
127 51 15 8 
93 57 33 18 
117 58 18 8 
131 46 15 9 
89 59 40 13 
118 55 16 12 
103 54 35 9 
94 51 40 16 
110 45 28 18 
130 41 23 7 
112 59 21 9 
113 50 25 13 
99 57 37 8 
108 59 24 10 
124 39 27 11 
112 46 24 19 
119 53 20 9 
126 47 20 8 
127 44 22 8 
110 66 21 4 
124 45 27 5 
121 55 15 10 
107 62 28 4 
88 58 35 20 
113 43 29 16 
111 61 16 13 
94 52 39 16 
97 52 30 22 
133 36 21 11 
125 41 25 10 
127 51 18 5 
133 45 16 7 
100 55 33 13 
109 64 21 7 
107 51 30 13 
118 46 21 16 
92 65 29 15 
103 56 30 12 
136 41 16 8 
108 50 26 17 
114 47 16 24 
102 53 33 13 
98 52 34 17 
115 66 16 4 
120 50 20 11 
111 43 39 8 
103 63 24 11 
110 49 24 18 
108 49 32 12 
