0 0 16 126 11 1 0 0 0 
0 0 15 76 16 0 0 0 0 
0 0 17 117 19 0 0 0 0 
0 0 12 110 31 0 0 0 0 
0 0 7 98 15 0 0 0 0 
0 1 15 116 2 0 0 0 0 
0 0 50 57 24 0 0 0 0 
0 0 21 110 10 0 0 0 0 
0 0 17 144 9 0 0 0 0 
0 0 13 107 13 0 0 0 0 
0 3 11 98 20 0 0 0 0 
0 0 14 119 24 0 0 0 0 
0 0 9 96 22 0 0 0 0 
0 1 18 96 26 0 0 0 0 
0 0 25 116 32 0 0 0 0 
0 0 11 105 33 0 0 0 0 
0 0 9 119 13 1 0 0 0 
0 2 18 96 23 0 0 0 0 
0 1 13 68 11 0 0 0 0 
0 0 21 91 13 0 0 0 0 
0 0 23 79 16 0 0 0 0 
0 3 25 95 42 0 0 0 0 
0 0 19 107 14 0 0 0 0 
0 0 8 109 13 0 0 0 0 
0 0 32 87 12 0 0 0 0 
0 1 28 81 18 0 0 0 0 
0 0 17 94 15 0 0 0 0 
0 0 19 133 7 0 0 0 0 
0 0 15 105 6 0 0 0 0 
0 2 22 105 24 0 0 0 0 
0 0 25 111 4 0 0 0 0 
0 1 17 101 32 0 0 0 0 
0 1 24 95 22 0 0 0 0 
0 0 12 104 32 0 0 0 0 
0 0 20 97 21 0 0 0 0 
0 0 16 97 28 0 0 0 0 
0 0 20 111 34 0 0 0 0 
0 0 19 107 12 0 0 0 0 
0 0 29 100 29 0 0 0 0 
0 0 32 89 45 0 0 0 0 
0 0 35 100 13 0 0 0 0 
0 0 21 127 12 0 0 0 0 
0 0 34 119 16 0 0 0 0 
0 0 23 92 19 0 0 0 0 
0 0 12 100 8 0 0 0 0 
0 1 37 110 5 0 0 0 0 
0 0 23 99 9 0 0 0 0 
0 0 26 115 16 0 0 0 0 
0 0 31 106 28 0 0 0 0 
0 2 17 113 24 0 0 0 0 
0 5 25 152 13 0 0 0 0 
0 0 12 92 5 0 0 0 0 
0 0 13 115 18 0 0 0 0 
0 0 4 103 21 0 0 0 0 
0 0 10 101 10 0 0 0 0 
0 0 12 109 22 0 0 0 0 
0 0 17 128 14 0 0 0 0 
0 0 35 96 20 0 0 0 0 
0 0 13 107 29 1 0 0 0 
0 2 29 135 20 0 0 0 0 
0 0 8 123 20 0 0 0 0 
0 0 12 112 16 0 0 0 0 
0 0 37 79 15 0 0 0 0 
0 0 23 126 11 0 0 0 0 
0 0 34 106 5 0 0 0 0 
0 0 19 115 20 0 0 0 0 
0 0 20 101 15 0 0 0 0 
0 0 20 104 10 0 0 0 0 
0 0 7 65 24 0 0 0 0 
0 0 25 99 12 0 0 0 0 
0 0 28 130 32 0 0 0 0 
0 0 19 83 22 0 0 0 0 
0 0 25 63 22 0 0 0 0 
0 0 8 140 14 0 0 0 0 
0 0 13 83 34 0 0 0 0 
0 0 10 99 23 0 0 0 0 
0 0 19 123 26 0 0 0 0 
0 0 15 120 39 0 0 0 0 
0 0 6 111 19 0 0 0 0 
0 0 16 96 34 0 0 0 0 
0 0 23 131 23 0 0 0 0 
0 0 15 89 18 0 0 0 0 
0 0 10 88 17 0 0 0 0 
0 0 13 105 20 0 0 0 0 
0 5 34 99 7 0 0 0 0 
0 0 19 116 18 0 0 0 0 
0 0 26 96 17 0 0 0 0 
0 0 9 71 36 1 0 0 0 
0 0 30 94 16 0 0 0 0 
0 0 6 125 23 0 0 0 0 
0 1 20 97 10 0 0 0 0 
0 0 17 84 2 0 0 0 0 
0 0 6 100 22 0 0 0 0 
0 0 15 85 25 0 0 0 0 
0 0 16 81 17 0 0 0 0 
0 0 23 96 25 0 0 0 0 
0 0 26 106 14 0 0 0 0 
0 0 19 79 23 0 0 0 0 
0 0 16 118 34 0 0 0 0 
0 0 23 111 2 0 0 0 0 
0 0 21 121 16 0 0 0 0 
0 0 19 87 38 0 0 0 0 
0 0 33 106 23 0 0 0 0 
0 0 6 108 16 0 0 0 0 
0 0 19 128 45 0 0 0 0 
0 0 16 83 29 0 0 0 0 
0 0 29 91 26 0 0 0 0 
0 0 29 71 22 0 0 0 0 
0 0 11 107 44 0 0 0 0 
0 0 26 81 15 0 0 0 0 
0 1 14 150 13 0 0 0 0 
0 0 28 63 11 0 0 0 0 
0 0 19 86 21 0 0 0 0 
0 0 6 102 14 0 0 0 0 
0 0 15 122 25 0 0 0 0 
0 0 25 95 35 0 0 0 0 
0 0 19 81 8 0 0 0 0 
0 0 11 104 33 0 0 0 0 
0 0 25 96 19 0 0 0 0 
0 0 28 73 49 0 0 0 0 
0 0 28 64 15 0 0 0 0 
0 0 29 121 3 0 0 0 0 
0 0 11 107 4 0 0 0 0 
0 3 28 113 14 0 0 0 0 
0 0 26 85 26 0 0 0 0 
0 0 14 79 27 0 0 0 0 
0 0 14 118 37 0 0 0 0 
0 0 38 99 28 0 0 0 0 
0 0 16 118 35 1 0 0 0 
0 0 4 114 21 2 0 0 0 
0 0 9 77 38 0 0 0 0 
0 0 15 109 25 0 0 0 0 
0 0 33 98 24 0 0 0 0 
0 0 20 122 21 0 0 0 0 
0 0 7 112 17 0 0 0 0 
0 0 35 73 36 0 0 0 0 
0 0 14 96 17 0 0 0 0 
0 4 24 88 23 0 0 0 0 
0 0 36 89 15 0 0 0 0 
0 0 17 98 14 0 0 0 0 
0 0 20 100 13 0 0 0 0 
0 0 16 120 12 0 0 0 0 
0 0 15 144 36 0 0 0 0 
0 0 16 85 15 5 0 0 0 
0 0 16 97 22 0 0 0 0 
0 0 20 89 25 0 0 0 0 
0 0 21 119 9 0 0 0 0 
