1001 0 
1001 0 
1001 0 
708 293 
760 241 
819 182 
733 268 
593 408 
1001 0 
715 286 
726 275 
923 78 
965 36 
953 48 
511 490 
891 110 
642 359 
819 182 
1001 0 
1001 0 
888 113 
870 131 
1001 0 
1001 0 
914 87 
830 171 
506 495 
654 347 
901 100 
952 49 
778 223 
644 357 
768 233 
911 90 
749 252 
848 153 
951 50 
974 27 
619 382 
1001 0 
956 45 
627 374 
747 254 
641 360 
1001 0 
940 61 
615 386 
902 99 
802 199 
805 196 
605 396 
497 504 
728 273 
614 387 
506 495 
977 24 
917 84 
986 15 
874 127 
824 177 
624 377 
996 5 
884 117 
1001 0 
1001 0 
991 10 
1001 0 
856 145 
689 312 
678 323 
822 179 
878 123 
850 151 
647 354 
690 311 
592 409 
662 339 
501 500 
820 181 
878 123 
620 381 
909 92 
575 426 
634 367 
1001 0 
827 174 
888 113 
821 180 
827 174 
498 503 
518 483 
756 245 
1001 0 
743 258 
722 279 
503 498 
699 302 
1001 0 
984 17 
617 384 
887 114 
963 38 
1001 0 
1001 0 
1001 0 
986 15 
930 71 
1001 0 
829 172 
739 262 
525 476 
907 94 
803 198 
825 176 
910 91 
929 72 
892 109 
1001 0 
870 131 
689 312 
909 92 
681 320 
494 507 
813 188 
709 292 
1001 0 
821 180 
912 89 
796 205 
799 202 
497 504 
552 449 
1001 0 
855 146 
636 365 
759 242 
796 205 
936 65 
576 425 
488 513 
935 66 
797 204 
874 127 
731 270 
865 136 
995 6 
909 92 
738 263 
850 151 
865 136 
1001 0 
587 414 
835 166 
569 432 
720 281 
750 251 
557 444 
807 194 
636 365 
551 450 
935 66 
893 108 
802 199 
1001 0 
921 80 
800 201 
499 502 
491 510 
827 174 
828 173 
753 248 
685 316 
934 67 
1001 0 
961 40 
706 295 
488 513 
676 325 
738 263 
905 96 
712 289 
955 46 
779 222 
648 353 
561 440 
805 196 
816 185 
515 486 
796 205 
595 406 
542 459 
581 420 
605 396 
1001 0 
706 295 
477 524 
697 304 
994 7 
941 60 
693 308 
845 156 
762 239 
717 284 
570 431 
853 148 
895 106 
540 461 
829 172 
732 269 
484 517 
906 95 
842 159 
767 234 
1001 0 
800 201 
851 150 
597 404 
584 417 
997 4 
737 264 
738 263 
831 170 
968 33 
973 28 
676 325 
782 219 
947 54 
898 103 
785 216 
1001 0 
859 142 
697 304 
911 90 
1001 0 
1001 0 
873 128 
511 490 
718 283 
860 141 
861 140 
648 353 
594 407 
854 147 
640 361 
845 156 
947 54 
921 80 
1001 0 
660 341 
607 394 
919 82 
684 317 
667 334 
734 267 
699 302 
642 359 
791 210 
699 302 
919 82 
852 149 
725 276 
541 460 
750 251 
702 299 
973 28 
989 12 
715 286 
977 24 
901 100 
1001 0 
1001 0 
660 341 
751 250 
954 47 
1001 0 
544 457 
789 212 
943 58 
863 138 
729 272 
656 345 
660 341 
756 245 
493 508 
521 480 
530 471 
678 323 
747 254 
1001 0 
1001 0 
534 467 
720 281 
909 92 
896 105 
1001 0 
735 266 
896 105 
1001 0 
1001 0 
1001 0 
868 133 
741 260 
902 99 
1001 0 
976 25 
726 275 
962 39 
790 211 
840 161 
958 43 
963 38 
896 105 
861 140 
862 139 
853 148 
673 328 
705 296 
686 315 
626 375 
942 59 
1001 0 
729 272 
539 462 
921 80 
1001 0 
914 87 
740 261 
902 99 
820 181 
647 354 
940 61 
1001 0 
844 157 
561 440 
803 198 
1001 0 
1001 0 
854 147 
506 495 
857 144 
764 237 
923 78 
713 288 
884 117 
512 489 
498 503 
965 36 
851 150 
921 80 
800 201 
722 279 
675 326 
1001 0 
527 474 
842 159 
742 259 
711 290 
990 11 
567 434 
1001 0 
1001 0 
763 238 
784 217 
495 506 
773 228 
1001 0 
839 162 
1001 0 
963 38 
851 150 
656 345 
778 223 
908 93 
1001 0 
732 269 
709 292 
624 377 
887 114 
1001 0 
926 75 
749 252 
936 65 
695 306 
644 357 
775 226 
748 253 
649 352 
747 254 
784 217 
520 481 
761 240 
1001 0 
1001 0 
881 120 
937 64 
1001 0 
1001 0 
962 39 
520 481 
544 457 
960 41 
838 163 
500 501 
669 332 
1001 0 
950 51 
971 30 
657 344 
691 310 
669 332 
1001 0 
770 231 
757 244 
642 359 
805 196 
979 22 
897 104 
762 239 
945 56 
898 103 
662 339 
553 448 
797 204 
724 277 
547 454 
1001 0 
512 489 
1001 0 
1001 0 
898 103 
1001 0 
1001 0 
632 369 
731 270 
550 451 
938 63 
998 3 
1001 0 
1001 0 
1001 0 
860 141 
992 9 
628 373 
912 89 
743 258 
885 116 
816 185 
592 409 
580 421 
883 118 
800 201 
888 113 
745 256 
793 208 
1001 0 
1001 0 
799 202 
680 321 
1001 0 
945 56 
1001 0 
943 58 
933 68 
912 89 
886 115 
1001 0 
844 157 
676 325 
483 518 
735 266 
740 261 
879 122 
975 26 
538 463 
1001 0 
851 150 
902 99 
758 243 
712 289 
1001 0 
892 109 
875 126 
1001 0 
907 94 
479 522 
563 438 
887 114 
683 318 
1001 0 
1001 0 
873 128 
749 252 
1001 0 
717 284 
476 525 
657 344 
989 12 
965 36 
583 418 
1001 0 
937 64 
753 248 
699 302 
675 326 
692 309 
1001 0 
1001 0 
967 34 
774 227 
819 182 
684 317 
595 406 
721 280 
530 471 
869 132 
850 151 
506 495 
503 498 
702 299 
957 44 
1001 0 
854 147 
709 292 
1001 0 
1001 0 
873 128 
648 353 
615 386 
797 204 
929 72 
977 24 
861 140 
757 244 
799 202 
568 433 
847 154 
923 78 
508 493 
499 502 
801 200 
780 221 
882 119 
911 90 
671 330 
708 293 
988 13 
470 531 
810 191 
861 140 
642 359 
968 33 
559 442 
1001 0 
800 201 
974 27 
1001 0 
867 134 
1001 0 
553 448 
603 398 
878 123 
972 29 
1001 0 
850 151 
526 475 
678 323 
807 194 
955 46 
835 166 
1001 0 
497 504 
590 411 
787 214 
784 217 
737 264 
749 252 
573 428 
945 56 
956 45 
999 2 
802 199 
487 514 
817 184 
908 93 
784 217 
1001 0 
865 136 
1001 0 
709 292 
935 66 
1001 0 
955 46 
836 165 
694 307 
765 236 
500 501 
830 171 
951 50 
920 81 
744 257 
883 118 
847 154 
934 67 
1001 0 
920 81 
1001 0 
900 101 
908 93 
999 2 
956 45 
898 103 
919 82 
690 311 
898 103 
1001 0 
872 129 
961 40 
876 125 
613 388 
880 121 
545 456 
642 359 
829 172 
982 19 
862 139 
492 509 
485 516 
483 518 
780 221 
1001 0 
754 247 
930 71 
991 10 
726 275 
614 387 
495 506 
732 269 
799 202 
758 243 
653 348 
651 350 
686 315 
840 161 
484 517 
697 304 
768 233 
771 230 
834 167 
825 176 
507 494 
660 341 
693 308 
621 380 
1001 0 
934 67 
1001 0 
902 99 
578 423 
743 258 
499 502 
820 181 
802 199 
667 334 
659 342 
891 110 
662 339 
637 364 
768 233 
569 432 
627 374 
915 86 
1001 0 
1001 0 
1001 0 
657 344 
621 380 
822 179 
1001 0 
1001 0 
869 132 
634 367 
960 41 
1001 0 
992 9 
868 133 
796 205 
495 506 
731 270 
798 203 
879 122 
546 455 
853 148 
707 294 
493 508 
588 413 
772 229 
585 416 
963 38 
850 151 
848 153 
660 341 
679 322 
1001 0 
1001 0 
837 164 
784 217 
628 373 
1001 0 
961 40 
944 57 
966 35 
978 23 
567 434 
841 160 
911 90 
970 31 
1001 0 
765 236 
864 137 
481 520 
860 141 
762 239 
528 473 
773 228 
852 149 
984 17 
773 228 
584 417 
625 376 
760 241 
774 227 
713 288 
830 171 
791 210 
863 138 
585 416 
909 92 
482 519 
748 253 
505 496 
678 323 
710 291 
829 172 
905 96 
884 117 
1001 0 
1001 0 
1001 0 
721 280 
988 13 
894 107 
848 153 
1001 0 
829 172 
895 106 
735 266 
656 345 
589 412 
526 475 
500 501 
903 98 
831 170 
816 185 
650 351 
524 477 
889 112 
691 310 
782 219 
797 204 
724 277 
602 399 
585 416 
