101 61 19 9 11 
107 36 36 8 14 
123 43 13 11 11 
109 49 15 14 14 
116 40 21 15 9 
139 35 16 6 5 
119 48 14 13 7 
120 44 13 12 12 
92 42 48 10 9 
96 49 29 12 15 
79 67 34 9 12 
86 62 31 14 8 
119 48 19 7 8 
106 61 14 15 5 
127 55 7 10 2 
130 44 12 8 7 
109 59 16 7 10 
109 51 27 5 9 
105 49 25 8 14 
123 45 21 3 9 
116 59 13 7 6 
102 43 29 11 16 
112 52 20 9 8 
91 45 27 17 21 
95 46 25 12 23 
115 55 13 10 8 
90 66 15 16 14 
96 75 17 7 6 
125 33 29 5 9 
102 44 19 13 23 
127 49 12 6 7 
101 53 21 10 16 
117 49 9 12 14 
113 47 17 13 11 
